EVTDESC188718953;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,
build_suez_canal_mod_title;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;Build the Suez Canal;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_suez_canal_mod_desc;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering. Reserve at least 330,000 before starting construction.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_kiel_canal_mod_title;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;Build the Kiel Canal;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_kiel_canal_mod_desc;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;Building a canal between the Baltic and The North Sea would be a tremendous boon to our shipping, and we are in a position to build one in Kiel. Reserve at least 120,000 before starting construction.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_panama_canal_mod_title;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;Build the Panama Canal;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
build_panama_canal_mod_desc;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it. Reserve at least 1,900,000 before starting construction.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suez_canal_dividend;Suez Canal Dividend;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suez_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Suez canal.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panama_canal_dividend;Panama Canal Dividend;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panama_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Panama canal.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiel_canal_dividend;Kiel Canal Dividend;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiel_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Kiel canal.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suez_canal_treaty_annuity;Suez Canal Treaty Annuity;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suez_canal_treaty_annuity_desc;We are currently processing the payments from the Suez Canal Treaty.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panama_canal_treaty_annuity;Panama Canal Treaty Annuity;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panama_canal_treaty_annuity_desc;We are currently processing the payments from the Panama Canal Treaty.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
