#Most keys that are hardcoded into the game;;;;;;;;;;;;;;
WE_DEMOBILIZE_5;*;*;*;;*;;;;;;;;;
WE_DEMOBILIZE_6;*;*;*;;*;;;;;;;;;
WE_DEMOBILIZE_LOG;We have given the orders to demobilize our reserves.;Nous avons ordonné la démobilisation de nos réserves.;Wir haben Befehl gegeben, unsere Reserven zu demobilisieren.;;*;;;;;;;;;
WE_DEMOBILIZE_BTN1;OK;OK;OK;;Hemos dado órdenes para desmovilizar nuestras reservas.;;;;;;;;;
WE_DEMOBILIZE_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;
WE_DEMOBILIZE_BTN3;Details;Détails;Details;;Aceptar;;;;;;;;;
WE_DEMOBILIZE_MAP;*;*;*;;Detalles;;;;;;;;;
OTHER_MOBILIZE_SETUP;When another mobilize in preparation of war.;Si quelqu'un d'autre mobilise pour préparer une guerre.;Wenn ein anderes Land für den Krieg mobilisiert.;;*;;;;;;;;;
OTHER_MOBILIZE_HEADER;The Secret Police report that;La police secrète indique :;;;Cuando otro se moviliza en preparación de una guerra.;;;;;;;;;
OTHER_MOBILIZE_1;$COUNTRY$ is mobilizing;$COUNTRY$ mobilise actuellement;$COUNTRY$ hat;;;;;;;;;;;
OTHER_MOBILIZE_2;their armed forces, and they will soon be able to field a strong army. ;ses forces armées et que ce pays sera bientôt en mesure de réunir une armée puissante.  ;seine Streitkräfte mobilisiert und bald zu einer starken Armee aufgestellt haben wird.;;$COUNTRY$ esta movilizando;;;;;;;;;
OTHER_MOBILIZE_3;*;*;*;;sus fuerzas armadas y pronto serán capaces de desplegar un fuerte ejército.;;;;;;;;;
OTHER_MOBILIZE_4;*;*;*;;*;;;;;;;;;
OTHER_MOBILIZE_5;*;*;*;;*;;;;;;;;;
OTHER_MOBILIZE_6;*;*;*;;*;;;;;;;;;
OTHER_MOBILIZE_LOG;$COUNTRY$ has started to mobilize their reserves.;$COUNTRY$ a commencé à mobiliser ses réserves.;$COUNTRY$ hat begonnen, ihre Reserven zu mobilisieren.;;*;;;;;;;;;
OTHER_MOBILIZE_BTN1;OK;OK;OK;;$COUNTRY$ ha comenzado a movilizar sus reservas.;;;;;;;;;
OTHER_MOBILIZE_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;
OTHER_MOBILIZE_BTN3;Details;Détails;Details;;Aceptar;;;;;;;;;
OTHER_MOBILIZE_MAP;*;*;*;;Detalles;;;;;;;;;
OTHER_DEMOBILIZE_SETUP;When another country decides to demobilize.;Si un autre pays décide de démobiliser.;Wenn ein anderes Land die Demobilisierung beschließt.;;*;;;;;;;;;
OTHER_DEMOBILIZE_HEADER;There are reports that;Des rapports font état que;Es liegen Berichte vor, dass;;Cuando otro país decide desmovilizarse.;;;;;;;;;
OTHER_DEMOBILIZE_1;$COUNTRY$ is demobilizing;$COUNTRY$ démobilise actuellement;$COUNTRY$ seine;;Hay informes que indican que;;;;;;;;;
OTHER_DEMOBILIZE_2;their armed forces, and their troops are now standing down.;ses forces armées et que leurs troupes sont maintenant au repos.;Streitkräfte demobilisiert hat und ihre Truppen nun inaktiv sind.;;$COUNTRY$ está desmovilizando;;;;;;;;;
OTHER_DEMOBILIZE_3;*;*;*;;sus fuerzas armadas y sus tropas están ahora detenidas.;;;;;;;;;
OTHER_DEMOBILIZE_4;*;*;*;;*;;;;;;;;;
OTHER_DEMOBILIZE_5;*;*;*;;*;;;;;;;;;
OTHER_DEMOBILIZE_6;*;*;*;;*;;;;;;;;;
OTHER_DEMOBILIZE_LOG;$COUNTRY$ has given the orders to demobilize their reserves.;$COUNTRY$ a ordonné la démobilisation de ses réserves.;$COUNTRY$ hat den Befehl gegeben, ihre Reserven zu demobilisieren.;;*;;;;;;;;;
OTHER_DEMOBILIZE_BTN1;OK;OK;OK;;$COUNTRY$ ha dado órdenes para desmovilizar sus reservas.;;;;;;;;;
OTHER_DEMOBILIZE_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;
OTHER_DEMOBILIZE_BTN3;Details;Détails;Details;;Aceptar;;;;;;;;;
OTHER_DEMOBILIZE_MAP;*;*;*;;Detalles;;;;;;;;;
DISBAND_SETUP;When a unit is disbanded;Si une unité est démantelée;Wenn eine Einheit aufgelöst wird;;*;;;;;;;;;
DISBAND_HEADER;$chief_of_staff$ reports;$chief_of_staff$ rapporte que;$chief_of_staff$ berichtet:;Kiedy jednostka zostaje rozwi¹zana;Cuando se desbanda una unidad.;Quando un'unità viene sciolta;Mikor egy egységet szétoszlatnak;Když je rozpuštìna jednotka;;;;;;
DISBAND_1;Unit Disbanded.;Unité démantelée.;Einheit aufgelöst.;;$chief_of_staff$ informa de que;;;;;;;;;
DISBAND_2;$MONARCHTITLE$, we have disbanded;$MONARCHTITLE$, nous avons démantelé l'unité :;$MONARCHTITLE$;Jednostka rozwi¹zana;Unidad desbandada.;Unità sciolta.;Egység szétoszlatva;Jednotka byla rozpuštìna.;;;;;;
DISBAND_3;$UNIT$;$UNIT$;$UNIT$;Rozwi¹zaliœmy;$MONARCHTITLE$, hemos desbandado;$MONARCHTITLE$, abbiamo sciolto l'unità:;Szétoszlattuk a következõt:;$MONARCHTITLE$, rozpustili jsme;;;;;;
DISBAND_4;No doubt the scum of the earth that make up our armies will squander their more than generous pay in the taverns..;Il ne fait aucun doute que la racaille qui compose nos troupes va aller dépenser sa solde plus que généreuse dans les tavernes.;Das Gesocks, das in unseren Armeen dient, wird seinen mehr als großzügigen Sold zweifelsohne in den Schenken verprassen.;$UNIT$.;$UNIT$;$UNIT$.;$UNIT$;$UNIT$;;;;;;
DISBAND_5;*;*;*;Bez w¹tpienia ci ³ajdacy, którzy s³u¿¹ w naszej armii roztrwoni¹ swój bardziej ni¿ pokaŸny ¿o³d w tawernach.;Sin duda, la escoria de la tierra que compone nuestros ejércitos dilapidará su más que generosa paga en las tabernas...;Non c'è dubbio che quella feccia di cui è fatto il nostro esercito sperpererà la nostra generosissima paga alla taverna.;Semmi kétség, hogy az söpredék, amibõl a seregünk állt még több pénzt fog elkölteni a kocsmákban.;Není pochyb, že ti mizerové byli k nièemu a svùj více než štìdrý žold jen propíjeli v tavernách.;;;;;;
DISBAND_6;*;*;*;*;*;*;*;;;;;;;
DISBAND_LOG;$UNIT$ was disbanded.;$UNIT$ : unité démantelée.;$UNIT$ wurde aufgelöst.;*;*;*;*;;;;;;;
DISBAND_BTN1;OK;OK;OK;Jednostka $UNIT$ zosta³a rozwi¹zana.;Se ha desbandado $UNIT$.;L'unità: $UNIT$ è stata sciolta.;$UNIT$ feloszlatva.;$UNIT$ byla rozpuštìna.;;;;;;
DISBAND_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;
DISBAND_BTN3;Goto;ALLER À;Goto;OK;Aceptar;OK;Rendben;OK;;;;;;
DISBAND_MAP;*;*;*;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;
TRANSFEREDSUBUNIT_SETUP;When a ship, wing or division is transferred from one unit to another.;Si un navire, un détachement ou une division est transféré d'une unité à une autre.;Wenn ein Schiff, Geschwader oder eine Division von einer Einheit zu einer anderen transferiert wird.;*;*;*;*;;;;;;;
TRANSFEREDSUBUNIT_HEADER;$chief_of_staff$ reports;$chief_of_staff$ rapporte que;$chief_of_staff$ berichtet:;;Cuando un buque, ala o división se transfiere de una unidad a otra.;;;;;;;;;
TRANSFEREDSUBUNIT_1;$SUB$ reassigned!;$SUB$ réaffectée !;Einheit umgruppiert;;¡$chief_of_staff$ informa que;;;;;;;;;
TRANSFEREDSUBUNIT_2;$MONARCHTITLE$, we have reassigned $SUB$ from $OLD$ to;$MONARCHTITLE$, nous avons réaffecté l'unité $SUB$ de l'unité $OLD$ à l'unité;$MONARCHTITLE$, wir haben $SUB$ von $OLD$ nach;;se ha reasignado $SUB$!;;;;;;;;;
TRANSFEREDSUBUNIT_3;$NEW$;$NEW$;$NEW$ umgruppiert.;;$MONARCHTITLE$, hemos reasignado $SUB$ de $OLD$ a;;;;;;;;;
TRANSFEREDSUBUNIT_4;*;*;*;;$NEW$;;;;;;;;;
TRANSFEREDSUBUNIT_5;*;*;*;;*;;;;;;;;;
TRANSFEREDSUBUNIT_6;*;*;*;;*;;;;;;;;;
TRANSFEREDSUBUNIT_LOG;$SUB$ has been assigned to $NEW$.;L'unité $SUB$ a été transférée à l'unité $NEW$.;$SUB$ wurde $NEW$ eingegliedert.;;*;;;;;;;;;
TRANSFEREDSUBUNIT_BTN1;OK;OK;OK;;Se ha asignado $SUB$ a $NEW$.;;;;;;;;;
TRANSFEREDSUBUNIT_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;
TRANSFEREDSUBUNIT_BTN3;Goto;ALLER À;Goto;;Aceptar;;;;;;;;;
TRANSFEREDSUBUNIT_MAP;*;*;*;;Ir allí;;;;;;;;;
SHIPSUNK_SETUP;When one of your ships sinks due to attrition;Si l'un de vos navires coule à cause de l'attrition.;Wenn eines Ihrer Schiffe aufgrund seiner Verlustquote sinkt;;*;;;;;;;;;
SHIPSUNK_HEADER;The Admirality reports;$chief_of_navy$ rapporte que;$chief_of_navy$ berichtet:;Kiedy jeden z twoich okrêtów idzie na dno z powodu zu¿ycia;Cuando uno de nuestros buques se hunde debido al desgaste.;Quando una delle tue navi affonda per logoramento;Egyik hajód elsüllyedt az elhasználódás miatt;Když se jedna z našich lodí potopí;;;;;;
SHIPSUNK_1;Ship Lost!;qu'un navire a été perdu !;Schiff gesunken!;;¡The Admirality nos informa de que;;;;;;;;;
SHIPSUNK_2;$MONARCHTITLE$, one of our vessels has been;$MONARCHTITLE$, l'un de nos vaisseaux a été;$MONARCHTITLE$, eines unserer Schiffe ist;Straciliœmy okrêt!;hemos perdido un buque!;Una nave è perduta!;Elveszett egy hajó!;Loï je ztracena!;;;;;;
SHIPSUNK_3;LOST!;PERDU;GESUNKEN!;Jeden z naszych okrêtów;$MONARCHTITLE$, ¡uno de nuestros buques se ha;$MONARCHTITLE$, uno dei nostri vascelli è;Az egyik hajónk;$MONARCHTITLE$, jedno z našich plavidel;;;;;;
SHIPSUNK_4;while traversing the hazardous waters of;en traversant les eaux périlleuses de la province de :;Es befuhr die gefährlichen Gewässer von;ZATON¥^;PERDIDO!;PERDUTO!;ELVESZETT!;SE POTOPILO;;;;;;
SHIPSUNK_5;$PROV$;$PROV$.;$PROV$;pokonuj¹c niebezpieczne wody;mientras navegaba por las peligrosas aguas de;mentre navigava nelle perigliose acque di:;miközben;pøi plavbì v nebezpeèných vodách;;;;;;
SHIPSUNK_6;*;*;*;$PROV$.;$PROV$;$PROV$;$PROV$ veszélyes vizein hajózott.;$PROV$;;;;;;
SHIPSUNK_LOG;A ship was lost in $PROV$;Un navire a été perdu dans la province de : $PROV$.;Ein Schiff ging in $PROV$ verloren.;*;*;*;*;;;;;;;
SHIPSUNK_BTN1;OK;OK;OK;Straciliœmy okrêt w prowincji $PROV$.;Se ha perdido un buque en $PROV$;Abbiamo perso una nave in $PROV$.;Egy hajó elveszett $PROV$ provinciánál;V $PROV$ se potopila loï;;;;;;
SHIPSUNK_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;
SHIPSUNK_BTN3;Goto;ALLER À;Goto;OK;Aceptar;OK;Rendben;OK;;;;;;
SHIPSUNK_MAP;A ship is lost!;Nous avons perdu un navire !;Schiff gesunken!;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;
LEADERDIED_SETUP;When one of our leaders died;Si l'un de nos leaders meurt.;Wenn einer unserer Anführer stirbt;Okrêt zaton¹³!;¡Se ha perdido un buque!;Una nave è perduta!;Egy hajó elveszett;Loï je ztracena!;;;;;;
LEADERDIED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;Kiedy jeden z naszych dowódców umiera;Cuando muere uno de nuestros líderes.;Quando muore uno dei nostri leader;Ha az egyik vezérünk meghal;Když jeden z našich vùdcù zemøe;;;;;;
LEADERDIED_1;A Military Leader has Died!;Un de nos leaders militaires est mort !;Ein Kommandeur ist gestorben!;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;
LEADERDIED_2;$MONARCHTITLE$, we have ill news indeed;$MONARCHTITLE$, nous avons en effet de tristes nouvelles.;$MONARCHTITLE$, wir haben wahrlich schlechte Nachrichten:;Dowódca umar³!;¡Ha muerto un líder militar!;Un condottiero è morto!;Egy katonai vezetõnk elesett!;Vojenský velitel zemøel!;;;;;;
LEADERDIED_3;$TYPE$ $NAME$ is Dead!;$TYPE$ $NAME$ est mort !;$TYPE$ $NAME$ ist tot!;Mamy smutne wieœci - ;$MONARCHTITLE$, tenemos malas noticias;$MONARCHTITLE$, abbiamo pessime notizie.;Rossz híreket hoztunk…;$MONARCHTITLE$, pøinášíme špatné zprávy;;;;;;
LEADERDIED_4;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;Il nous a servi avec loyauté et compétence. Un tel titan du champ de bataille mérite les plus belles funérailles.;Er hat uns treu und gut gedient. Für solch einen Helden ist nur das glorreichste Begräbnis gut genug.;$TYPE$ $NAME$ nie ¿yje!;¡$TYPE$ $NAME$ ha muerto!;$TYPE$ $NAME$ è morto!;$NAME$, a nagyszerû $TYPE$ halott!;$TYPE$ $NAME$ je mrtev!;;;;;;
LEADERDIED_5;*;*;*;S³u¿y³ nam dobrze i wiernie. Postaæ tego formatu zas³uguje na najwspanialszy pogrzeb. ;Nos sirvió con eficacia y lealtad. Solo el mejor funeral será apropiado para tal coloso de la batalla.;Ci ha servito bene e fedelmente, sarà necessario allestire una solenne commemorazione funebre per onorare un simile eroe.;Hûséggel és becsülettel szolgált minket, kijár neki a legpompázatosabb temetés!;Sloužil nám vìrnì a dobøe, takový velikán bitevních polí si zaslouží jen ten nejdùstojnìjší pohøeb.;;;;;;
LEADERDIED_6;*;*;*;*;*;*;*;;;;;;;
LEADERDIED_LOG;$TYPE$ $NAME$ has died.;$TYPE$ $NAME$ est mort.;$TYPE$ $NAME$ ist gestorben.;*;*;*;*;;;;;;;
LEADERDIED_BTN1;OK;OK;OK;$TYPE$ $NAME$ umiera.;$TYPE$ $NAME$ ha muerto.;$TYPE$ $NAME$ è morto.;$NAME$ $TYPE$ elesett.;$TYPE$ $NAME$ zemøel.;;;;;;
LEADERDIED_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;
LEADERDIED_BTN3;Goto;ALLER À;Goto;OK;Aceptar;OK;Rendben;OK;;;;;;
LEADERDIED_MAP;*;*;*;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;
#pasted in;;;;;;;;;;;;;;
COLONIAL_RANGE;Colonial Range: §G+$VAL$§W;Portée coloniale : §G+$VAL$§W;Kolonialreichweite: ßG+$VAL$ßW;;;;;;;;;;;
MODIFIER_LOCAL_SHIP_BUILD;Local Ship Build Time;Délai de construction de navire;Lokale Schiffsbauzeit;;;;;;;;;;;
CB_ALLOWED_ANNEX;Allow Annexation;Autoriser l'annexion;Annektierung erlauben;;;;;;;;;;;
CB_ALLOWED_ADD_TO_SPHERE;Add to Sphere;Ajouter à la sphère;Zu Einflussspähre hinzufügen;;;;;;;;;;;
CB_ALLOWED_RELEASE_PUPPET;Release of Puppet;Libération d'un État fantoche;Entlassung von Marionettenstaat;;;;;;;;;;;
CB_ALLOWED_STATUS_QUO;Return to Status Quo;Retour au statu quo;Rückkehr zum Status Quo;;;;;;;;;;;
CB_ALLOWED_TRANSFER_PROVINCES;Transfer of provinces;Transfert des provinces;Übertragung von Provinzen;;;;;;;;;;;
CB_ALLOWED_PRESTIGE;Reduction of Prestige;Diminution du prestige;Prestige-Reduzierung;;;;;;;;;;;
CB_ALLOWED_CONCESSION;Concede Defeat;Concéder la défaite;Niederlage eingestehen;;;;;;;;;;;
PROCEED;Proceed;Continuer;Fortfahren;;;;;;;;;;;
MAINTENANCE_DESC;Maintenance goods need:;Besoin en ressources pour la maintenance;Benötigte Instandhaltungsgüter:;;;;;;;;;;;
MISSING_MAINTENANCE;Output is reduced to §R$PERC$§W since factory is missing maintenance goods;Le rendement est réduit à §R$PERC$§W, car l'usine manque de ressources pour la maintenance.;Leistung wird auf ßR$PERC$ßW reduziert, da es der Fabrik an Instandhaltungsgütern fehlt;;;;;;;;;;;
TRADE_CONFIRM_DESC;Setting a manual trade means we might end up taking loans to afford purchases.;En optant pour un commerce manuel, il nous faudra peut-être emprunter pour pouvoir acheter.;Die Einstellung eines manuellen Handelsgeschäfts könnte bedeuten, dass wir zur Finanzierung unserer Käufe schließlich Darlehen aufnehmen müssen.;;;;;;;;;;;
ENDGAME_HEADLINE;Game Over;Game Over;Das Spiel ist jetzt zu Ende;;;;;;;;;;;
ENDGAME_DESC;One hundred Momentous years have passed and we have entered the modern age. The world is a radically different place, how did your country do?;Cent ans ont passé et nous sommes entrés dans l'ère moderne. Le monde est un endroit radicalement différent, comment votre pays at-faire?;Einhundert bedeutsame Jahre sind vergangen und die Neuzeit ist jetzt angebrochen. Die Welt hat sich radikal verändert, wie ist es Ihrem Land ergangen?;;;;;;;;;;;
NEEDS_BOUGHT;Estimated needs for today:;Estimation des besoins pour aujourd'hui:;Geschätzte heutige Bedürfnisse:;;;;;;;;;;;
TOTAL_NEEDS_BOUGHT;Estimated needs cost:;Estimation du coût des besoins:;Kosten der geschätzten Bedürfnisse:;;;;;;;;;;;
TOTAL_SOLD_FOR;Yesterday we produced $NUM$ §Y$GOOD$§W which sold for $CASH$¤;Hier, nous avons produit $NUM$ §Y$GOOD$§W qui a vendu pour $CASH$¤;Gestern haben wir $NUM$ §Y$GOOD$§W produziert, die für $CASH$¤ verkauft wurden;;;;;;;;;;;
COULDNT_AFFORD;Factory couldn't afford to buy all its inputs yesterday;L'usine ne pouvait pas se permettre d'acheter toutes ses matières premières hier;Die Fabrik hatte gestern nicht genug Geld um alle nötigen Inputgüter zu kaufen;;;;;;;;;;;
INPUT_LACKING;There's not enough §Y$GOOD$§W on the market to satisfy factory input needs;Il ne suffit pas §Y$GOOD$§W sur le marché pour satisfaire les besoins matières premières usine;Es gibt nicht genug §Y$GOOD$§W auf dem Markt um alle Inputgüter für die Fabrik zu befriedigen;;;;;;;;;;;
OUTPUT_WASTED;$NUM$ of $PRODUCED$ §Y$GOOD$§W didn't get sold yesterday;$NUM$ de $PRODUCED$ §Y$GOOD$§W n'a pas vendu hier;Gestern wurden $NUM$ von $PRODUCED$ §Y$GOOD$§W nicht verkauft;;;;;;;;;;;
BUDGET_TAX_EFFICIENCY;Tax Efficiency: §Y$VALUE$%§W;Efficacité fiscale: §Y$VALUE$%§W;Steuereffizienz: §Y$VALUE$%§W;;;;;;;;;;;
BUDGET_TAX_EFFECT;Effective tax: §Y$VALUE$%§W;D'imposition effectif: §Y$VALUE$%§W;Effektiver Steuersatz: §Y$VALUE$%§W;;;;;;;;;;;
HAVE_MILITARY_SCORE_LESS_THAN;Have a lower Military Score than: ;Disposent d'un score militaire inférieur à :  ;Erringen Sie eine geringere Militärpunktzahl als:;;;;;;;;;;;
STRATA_NEED_LESS_THAN;Needs fullfilled at less than;Besoins satisfaits à moins de;Erfüllte Bedürfnisse weniger als;;;;;;;;;;;
STRATA_NEED_MORE_THAN;Needs fullfilled at least;Besoins satisfaits d'au moins;Erfüllte Bedürfnisse mindestens;;;;;;;;;;;
HAVE_LESS_POPS_WANTING_POLITICAL_REFORM_THAN;Less than $VAL$ want political reform.;Moins de $VAL$ souhaitent une réforme politique.;Weniger als $VAL$ wollen politische Reformen.;;;;;;;;;;;
HAVE_MORE_POPS_WANTING_POLITICAL_REFORM_THAN;At least $VAL$ want political reform.;Au moins $VAL$ souhaitent une réforme politique.;Mindestens $VAL$ wollen politische Reformen.;;;;;;;;;;;
HAVE_LESS_POPS_WANTING_SOCIAL_REFORM_THAN;Less than $VAL$ want social reform.;Moins de $VAL$ souhaitent une réforme sociale.;Weniger als $VAL$ wollen soziale Reformen.;;;;;;;;;;;
HAVE_MORE_POPS_WANTING_SOCIAL_REFORM_THAN;At least $VAL$ want social reform.;Au moins $VAL$ souhaitent une réforme sociale.;Mindestens $VAL$ wollen soziale Reformen.;;;;;;;;;;;
TECH_DAILY_LEADERSHIP_BASE_TOOLTIP;Monthly base leadership: §Y$VALUE$§W;Commandement de base mensuel : §Y$VALUE$§W;Monatliche Basis-Anführerpunkte: §Y$VALUE$§W;;;;;;;;;;;
TECH_DAILY_LEADERSHIP_TOTAL_TOOLTIP;Monthly leadership: §G+$VALUE$§W;Commandement mensuel : §G+$VALUE$§W;Monatliche Anführerpunkte: §G+$VALUE$§W;;;;;;;;;;;
TECH_DAILY_LEADERSHIP_TOOLTIP;$POPTYPE$ provide §G$VALUE$§W leadership.\n (§Y$FRACTION$%§W of the population, $OPTIMAL$% is optimal.);$POPTYPE$ propose §G$VALUE$§W de commandement.\n (§Y$FRACTION$%§W de la population, $OPTIMAL$% est optimal.);$POPTYPE$ bietet §G$VALUE$§W Anführerpunkte.\n (§Y$FRACTION$%§W der Bevölkerung, $OPTIMAL$% ist optimal.);;;;;;;;;;;
MODIFIER_CORE_POP_MILITANCY_MODIFIER;Militancy in Non-Colonial;Militantisme des États non coloniaux;Militanz in Nicht-Koloniestaat;;;;;;;;;;;
MODIFIER_CORE_POP_CONSCIOUSNESS_MODIFIER;Consciousness in Non-Colonial;Conscience nationale des États non coloniaux;Bewusstsein in Nicht-Koloniestaat;;;;;;;;;;;
MODIFIER_NON_ACCEPTED_POP_MILITANCY_MODIFIER;Militancy for Non-Accepted;Militantisme des cultures non acceptées;Militanz für nicht akzeptierte Kulturen;;;;;;;;;;;
MODIFIER_NON_ACCEPTED_POP_CONSCIOUSNESS_MODIFIER;Consciousness for Non-Accepted;Conscience nationale des cultures non acceptées;Bewusstsein für nicht akzeptierte Kulturen;;;;;;;;;;;
BUDGET_STOCKPILE_YESTERDAYS;Yesterdays purchases for stockpile:;Achats d'hier pour les réserves :;Gestrige Vorratskäufe:;;;;;;;;;;;
LAG_PAUSE;$PLAYER$ is lagging behind, pausing game.;$PLAYER$ est à la traîne, partie en pause.;$PLAYER$ hat Verbindungsprob., Spiel wird pausiert.;;;;;;;;;;;
LAG_DECREASE_SPEED;$PLAYER$ is lagging behind, decreasing speed.;$PLAYER$ est à la traîne, ralentissement.;$PLAYER$ hat Verbindungsprobl., Spielgeschw. wird reduziert.;;;;;;;;;;;
PAUSED_BY;§Y$PLAYER$§W paused the game.;§Y$PLAYER$§W a mis la partie en pause.;§Y$PLAYER$§W pausiert das Spiel.;;;;;;;;;;;
WARGOAL_OTHER_ACCEPT_SETUP;When a nation adds a wargoal in a war.;Si une nation ajoute un objectif de guerre.;Wenn eine Nation in einem Krieg ein Kriegsziel hinzufügt.;;;;;;;;;;;
WARGOAL_THEY_ACCEPT_SETUP;When we add a wargoal against another nation.;Si nous ajoutons un objectif de guerre contre une autre nation.;Wenn wir ein Kriegsziel gegen eine andere Nation hinzufügen.;;;;;;;;;;;
WARGOAL_WE_ACCEPT_SETUP;When a nation adds a wargoal against us..;Si une nation ajoute un objectif de guerre contre nous.;Wenn eine Nation ein Kriegsziel gegen uns hinzufügt.;;;;;;;;;;;
GUNBOAT_OTHER_ACCEPT_LOG;$ACTOR$ is using gunboats to force $RECIPIENT$ to pay their debt!;$ACTOR$ utilise des canonnières pour obliger $RECIPIENT$ à rembourser sa dette !;$ACTOR$ setzt Kanonenbootpolitik ein, um $RECIPIENT$ zur Rückzahlung ihrer Schulden zu zwingen!;;;;;;;;;;;
GUNBOAT_THEY_ACCEPT_LOG;We are using gunboats to force $RECIPIENT$ to pay their debt!;Nous utilisons des canonnières pour obliger $RECIPIENT$ à rembourser sa dette !;Wir setzen Kanonenbootpolitik ein, um $RECIPIENT$ zur Rückzahlung ihrer Schulden zu zwingen!;;;;;;;;;;;
GUNBOAT_WE_ACCEPT_LOG;$ACTOR$ is using gunboats to force us to pay back our debt!;$ACTOR$ utilise des canonnières pour nous obliger à rembourser notre dette !;$ACTOR$ setzt Kanonenbootpolitik ein, um uns zur Rückzahlung unserer Schulden zu zwingen!;;;;;;;;;;;
MAJORITY_IS_NOT;Majority of the population is not ;;;;;;;;;;;;;
ANY_ALL;Any province;;;;;;;;;;;;;
HAS_NOT_GOODS;does not produce ;;;;;;;;;;;;;
HAS_GOODS;produces ;;;;;;;;;;;;;
TRIGMOD_HEADER;The $MONARCHTITLE$ reports that;$head_of_government$ rapporte que;$head_of_government$ berichtet, dass;Kiedy modyfikator zwi¹zany z okreœlonym wydarzeniem wp³ywa na twoje pañstwo (np. c³o narzucone przez pañstwo trzecie);$head_of_government$ informa de;Quando subisci l'influenza di un modificatore condizionato (ad es. il Pedaggio sullo Stretto);Mikor valami esemény módosulása van rád hatással (korábbi hang-vám);Když jste subjektem trojnásobného modifikátoru;;;;;;
TRIGMODLOST_HEADER;The $MONARCHTITLE$ reports that;$head_of_government$ rapporte que;$head_of_government$ berichtet, dass;Kiedy modyfikator zwi¹zany z okreœlonym wydarzeniem przestaje oddzia³ywaæ na twoje pañstwo (np. c³o narzucone przez pañstwo trzecie);$head_of_government$ informa de;Quando l'effetto di un modificatore condizionato (ad es. il Pedaggio sullo Stretto) cessa;Mikor egy módosítást okozó esemény befejezõdik (korábbi hang-vám);Když jste subjektem trojnásobného modifikátoru.;;;;;;
NOT_STRONGER_ARMY_THAN;Does not have a stronger military than ;;;;;;;;;;;;;
STRONGER_ARMY_THAN;Has a stronger military than ;;;;;;;;;;;;;
DIPLOMACY_COLONIALNATION_STATUS;Civilized Nation;Nation civilisée;Zivilisierte Nation;;;;;;;;;;;
GC_DESC;Ever since the end of the Great German War, the ideals of freedom and nationhood cherished by the German rebels seem buried. In England, Holland or Brandenburg, the authority of foreign kings is uncontested. But the calm over Europe since the end of the war is an illusion: throughout the continent, the beginnings of industrialisation, the spread of new knowledge and a growing discontent amongst the population hints at changes to come. In Arcadia and Ameriga, young powers are emerging to challenge those in the old world, and in supposedly sleeping Asia, old nations are reinventing themselves...;Depuis la fin de la Grande Guerre Allemande, les idéaux de liberté et d'indépendance des révolutionnaires allemands semblent enterrés. En Angleterre, en Hollande ou dans le Brandebourg, l'autorité de rois étrangers est incontestée. Mais le calme qui règne sur l'Europe depuis la fin de la guerre est trompeur: à travers le continent, les débuts de l'industrialisation, la dissémination de nouveaux savoirs et une insatisfaction croissante parmi les populations augurent des changements à venir. En Amérique, de jeunes puissances émergent pour défier celles du vieux monde, et dans l'Asie réputée endormie, de veilles nations se réinventent...;Ever since the end of the Great German War, the ideals of freedom and nationhood cherished by the German rebels seem buried. In England, Holland or Brandenburg, the authority of foreign kings is uncontested. But the calm over Europe since the end of the war is an illusion: throughout the continent, the beginnings of industrialisation, the spread of new knowledge and a growing discontent amongst the population hints at changes to come. In America, young powers are emerging to challenge those in the old world, and in supposedly sleeping Asia, old nations are reinventing themselves...;;;;;;;;;;;
CANAL_3;Andagoya Canal;Canal de Andagoya ;Andagoyakanal;;;;;;;;;;;
RECRUITED_PERCENTAGE_LESS_THAN;Less than §Y$VAL$§W% of possible soldiers recruited.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;;;;;;;;;;
RECRUITED_PERCENTAGE_MORE_THAN;At least §Y$VAL$§W% of possible soldiers recruited.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;;;;;;;;;;
SEPARATISM_TECH;Separatism;Séparatisme;Separatismus;;;;;;;;;;;
INC_RES_TECH;Research Points;Points de recherche;Forschungspunkte;;;;;;;;;;;
