TUN;Tunisia;Tunisia;Tunisia;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_absolute_monarchy;Hafsid Dynasty;Hafsid Dynasty;Hafsid Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_absolute_monarchy_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_feudal_monarchy;Hafsid Dynasty;Hafsid Dynasty;Hafsid Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_feudal_monarchy_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR;Turkey;Turquie;T・rkei;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_absolute_monarchy;Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_absolute_monarchy_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_ADJ;Turkish;Turque;T・rkisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_hms_government;Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_hms_government_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_presidential_dictatorship;The Sublime Porte;The Sublime Porte;The Sublime Porte;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_presidential_dictatorship_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_prussian_constitutionalism;Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_prussian_constitutionalism_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS;Etruria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_absolute_monarchy;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_absolute_monarchy_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_ADJ;Etrurian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_hms_government;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_hms_government_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_prussian_constitutionalism;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_prussian_constitutionalism_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR;United Arab Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_absolute_monarchy;The Caliphate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_ADJ;Arab;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_hms_government;The Arab Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_prussian_constitutionalism;The Caliphate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA;The United Provinces of Salvador;The USMA;The USMA;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_absolute_monarchy;The UPS;The UPS;The UPS;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_ADJ;Salvadorian;Salvadorian;Salvadorian;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_hms_government;The UPMA;The UPMA;The UPMA;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_prussian_constitutionalism;The UPMA;The UPMA;The UPMA;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA;Bachwezi;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA_ADJ;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA_ADJ;Bachwezi;Bachwezi;Bachwezi;;Bachwezi;;;;;;;;;x;;;;;;;;;;;;;;;
UGH;Uyghuristan;Uyghuristan;Uyghuristan;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGH_ADJ;Uyghur;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR;Kiev;Kiev;Kiew;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR_ADJ;Kievan;Kievien;Kiewisch;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB;Uzbekistan;;;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB_absolute_monarchy;Samarkand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB_ADJ;Uzbek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB_feudal_monarchy;Samarkand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VAL;Valoisie;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VAL_ADJ;Valoisienne;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIJ;Vijayanagar;Vijayanagar;Vijayanagar;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIJ_ADJ;Vijayanagara;Vijayanagar;Vijayanagarisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIN;Vinland;Vinland;Vinland;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIN_ADJ;Vinlandic;Vinlandais;Vinl・ndisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WES;Westphalia;Westphalie;Westfalen;;;;;;;;;;;x;;;;;;;;;;;;;;;
WES_ADJ;Westphalian;Westphalien;Westf・lisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WLS;Wales;Pays de Galles;Wales;;;;;;;;;;;x;;;;;;;;;;;;;;;
WLS_ADJ;Welsh;Gallois;Walisisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WTT;Wattara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
WTT_ADJ;Wattara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUX;Wu;Wu;Wu;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUX_ADJ;Wu;Wu;Wu;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUY;Wuyue;Wuyue;Wuyue;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUY_ADJ;Wuyuan;Wuyuen;Wuyuan;;;;;;;;;;;x;;;;;;;;;;;;;;;
XBI;Tangut;Tangut;Tangut;;;;;;;;;;;x;;;;;;;;;;;;;;;
XBI_ADJ;Tangut;Tangut;Tangut;;;;;;;;;;;x;;;;;;;;;;;;;;;
YKT;Yakutia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YKT_ADJ;Yakut;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YOL;Yolngu;Yolngu;Yolngu;;;;;;;;;;;x;;;;;;;;;;;;;;;
YOL_ADJ;Yolngui;Yolngu;Yolngu;;;;;;;;;;;x;;;;;;;;;;;;;;;
YUC;Mayapan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YUC_ADJ;Mayan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZAP;Oaxaca;Zapotec;Zapotec;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZAP_ADJ;Zapoteca;Zapoteca;Zapoteca;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM;Mutapa;Mutapa;Mutapa;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM;Mutapa;Mutapa;Mutapa;Mutapa;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM_ADJ;Mutapan;Mutapan;Mutapan;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM_ADJ;Mutapan;Mutapan;Mutapan;;Mutapan;;;;;;;;;x;;;;;;;;;;;;;;;
ZND;Zand Dynasty;Zand Dynasty;Zand Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZND_ADJ;Zandi;Zandi;Zandi;;;;;;;;;;;x;;;;;;;;;;;;;;;
