NBG_ADJ;Belgian;Belgian;Belgian;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_proletarian_dictatorship;The East Arcadian Socialist Republic;;;;;;;;;;;;;x
NBG_fascist;Greater Belgica;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_hms_government;New Burgundy;Nouvelle Bourgogne;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_prussian_constitutionalism;New Burgundy;Nouvelle Bourgogne;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NEJ;Nejd;Nejd;Nejd;;;;;;;;;;;x;;;;;;;;;;;;;;;
NEJ_ADJ;Nejdi;Arabe;Arabisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NFL;Nuweflander;Nuweflander;Nuweflander;;;;;;;;;;;x;;;;;;;;;;;;;;;
NFL_ADJ;Nuweflander;Nuweflander;Nuweflander;;;;;;;;;;;x;;;;;;;;;;;;;;;
NGF;The League of Berlin;La Ligue de Berlin;Elbian Confederacy;;;;;;;;;;;x;;;;;;;;;;;;;;;
NGF_ADJ;North German;Elbois;Elbian;;;;;;;;;;;x;;;;;;;;;;;;;;;
NIC;Matacalpa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NIC_ADJ;Matacalpan;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NOG_absolute_monarchy;The Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_ADJ;Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_democracy;The Nogai Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_fascist_dictatorship;The State of Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_feudal_monarchy;The Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_hms_government;The Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_proletarian_dictatorship;The People's Republic of Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_prussian_constitutionalism;The Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOO;Noongar;Noongar;Noongar;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOO_ADJ;Noongari;Noongar;Noongar;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOV;Novgorod;Novgorod;Nowgorod;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOV_ADJ;Novgorodian;Novgorodien;Nowgorodisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI;Nri;Nri;Nri;;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI_ADJ;Nri;Nri;Nri;Nri;;;;;;;;;;x;;;;;;;;;;;;;;;
NUN;Nunavut;Nunavut;Nunavut;;;;;;;;;;;x;;;;;;;;;;;;;;;
NUN_ADJ;Inuit;Inuit;Inuit;;Inuit;;;;;;;;;x;;;;;;;;;;;;;;;
NUS;Nusantara;Nusantara;Nusantara;;;;;;;;;;;x;;;;;;;;;;;;;;;
NUS_ADJ;Nusantaran;Nusantaran;Nusantaran;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCC;Occitania;Occitanie;Okzitanien;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCC_ADJ;Occitan;Occitanie;Okzitanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE;Oceti Sakowin;Oceti Sakowin;Oceti Sakowin;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE_ADJ;Dakota;Dakota;Dakota;;Dakota;;;;;;;;;x;;;;;;;;;;;;;;;
ORO;Oromyia;Oromie;Oromyia;;;;;;;;;;;x;;;;;;;;;;;;;;;
ORO_ADJ;Oromo;Oromo;Oromo;;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO;Oyo;Oyo;Oyo;;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO_ADJ;Oyo;Oyo;Oyo;Oyo;;;;;;;;;;x;;;;;;;;;;;;;;;
PAL;Palatinate;Palatinat;Kurpfalz;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAL_ADJ;Palatinatian;Palatinatien;Kurpfälzisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP;The Papal States;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_absolute_monarchy;The Papal States;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_absolute_monarchy_ADJ;Papal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_ADJ;Papal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_democracy;The Roman Republic;The Roman Republic;The Roman Republic;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_democracy_ADJ;Roman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_fascist_dictatorship;The Holy See;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_fascist_dictatorship_ADJ;Roman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_hms_government;Latium;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_hms_government_ADJ;Latin;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_proletarian_dictatorship;The Roman Commune;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_proletarian_dictatorship_ADJ;Roman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAT;Pattani;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAT_ADJ;Pattani;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER;Persia;Persia;Persia;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_ADJ;Persian;Persian;Persian;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLA;Plantagenia;Plantagenia;Plantagenetien;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLA_ADJ;Plantagonian;Plantagonien;Plantagonisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLA_proletarian_dictatorship;Southern Arcadian Popular Republic;;;;;;;;;;;;;x
PLA_proletarian_dictatorship_ADJ;South Arcadian;;;;;;;;;;;;;x
PLC;The Commonwealth;Pologne-Lituanie;Polen-Litauen;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLC_ADJ;Polish-Lithuanian;Polonais-Lituanien;Polnisch-Litauisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLC_fascist_dictatorship;The Greater Polish Empire;;;;;;;;;;;;;x
PLC_fascist_dictatorship_ADJ;Polish;;;;;;;;;;;;;x
PLC_proletarian_dictatorship;The People's Commonwealth;;;;;;;;;;;;;x
PLC_proletarian_dictatorship_ADJ;Commonwealth;;;;;;;;;;;;;x
PLM;Palembang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLM_ADJ;Palembang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLS;Al-Quds;Al-Quds;Al-Quds;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLS_ADJ;Palestinian;Palestinian;Palestinian;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNJ;Panjab;Pendjab;Pandschab;;Punjab;;;;;;;;;x;;;;;;;;;;;;;;;
PNJ_ADJ;Panjabi;Penjabi;Pundschabisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNM;Andagoya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNM_ADJ;Andagoyan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
POM;Pomerania;Poméranie;Pommern;;;;;;;;;;;x;;;;;;;;;;;;;;;
POM_ADJ;Pomeranian;Poméranien;Pommerisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PPU;Papua;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PPU_ADJ;Papuan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRM;Perm;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRM_ADJ;Permian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PROV1346;Thonburi;Thonburi;Thonburi;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRV;Provence;Provence;Provence;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRV_ADJ;Provencal;Provencal;Provencal;;;;;;;;;;;x;;;;;;;;;;;;;;;
PSV;Pskov;Pskov;Pskov;;;;;;;;;;;x;;;;;;;;;;;;;;;
PSV_ADJ;Pskovian;Pskovien;Pskovisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PUR;Purepecha;Purepecha;Purepechao;;;;;;;;;;;x;;;;;;;;;;;;;;;
PUR_ADJ;Purepechia;Purepecha;Purepecha;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ;Teheran;Teheran;Teheran;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ;Qajar Dynasty;Qajar Dynasty;Qajar Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ_ADJ;Qajari;Qajari;Qajari;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ_ADJ;Qajari;Qajari;Qajari;;;;;;;;;;;x;;;;;;;;;;;;;;;
QUI;Quito;Quito;Quito;;;;;;;;;;;x;;;;;;;;;;;;;;;
QUI_ADJ;Quito;Quito;Quito;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAJ;Rajputana;Rajputana;Rajputana;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAJ_ADJ;Rajput;Rajput;Rajput;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAP;Rapa Nui;Rapa Nui;Rapa Nui;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAP_ADJ;Rapa Nui;Rapa Nui;Rapa Nui;;;;;;;;;;;x;;;;;;;;;;;;;;;
RHI;Rhineland;Rhénanie;Rheinland;;;;;;;;;;;x;;;;;;;;;;;;;;;
RHI_ADJ;Rhineland;Rhénanien;Rheinländisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUT;Ruthenia;Ruthenia;Ruthenian;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUT_ADJ;Ruthenian;Ruthenian;Ruthenian;;;;;;;;;;;x;;;;;;;;;;;;;;;
RWA;Rwanda;Ruanda;Ruanda;;Ruanda;;;;;;;;;x;;;;;;;;;;;;;;;
RWA_ADJ;Rwandan;Ruandaise;Ruandische;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF;The Cape Republic;Republique du Cap;Cap Republic;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_absolute_monarchy;The Duchy of the Cape;Duche du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_ADJ;South African;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_hms_government;The Duchy of the Cape;Duche du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_prussian_constitutionalism;The Duchy of the Cape;Duche du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAL;Salzburg;Salzburg;Salzburg;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAL_ADJ;Salzburger;Salzburgeois;Salzburgisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN;Santanderia;Santanderia;Santanderia;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN_absolute_monarchy;Cartagena;Cartagena;Cartagena;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN_ADJ;Santanderian;Santanderien;Santanderisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN_hms_government;Cartagena;Cartagena;Cartagena;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN_prussian_constitutionalism;Cartagena;Cartagena;Cartagena;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR;Savoy;Savoie;Savoyen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR_ADJ;Savoyard;Savoyard;Savoyisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR_democracy;Alba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR_democracy_ADJ;Alban;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAX;Saxony;Saxonie;Sachsen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SCA_fascist_dictatorship;The Northern Empire;;;;;;;;;;;;;x
SCA_fascist_dictatorship_ADJ;Northerner;;;;;;;;;;;;;x
SCA_proletarian_dictatorship;The Scandinavian People's Republic;;;;;;;;;;;;;x
SCA_absolute_monarchy;The Empire of Scandinavia;;;;;;;;;;;;;x
SCA_bourgeois_dictatorship;The Scandinavian Republic;;;;;;;;;;;;;x
SCA_democracy;The Scandinavian Republic;;;;;;;;;;;;;x
SCA_presidential_dictatorship;The Scandinavian Republic;;;;;;;;;;;;;x
SDW;South Adamawa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SDW_ADJ;South Adamawan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ;Sudurhafeyjar;Sudurhafeyjar;Sudurhafeyjar;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ_ADJ;Ayitian;Ayitian;Ayitian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SGF;The Danubian Confederation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SGF_ADJ;Danubian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SGF_proletarian_dictatorship;The Danubian Commune;;;;;;;;;;;;;x
SHO;Shona;Shona;Shona;;Shona;;;;;;;;;x;;;;;;;;;;;;;;;
SHO_ADJ;Shona;Shona;Shona;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU;Shaanxi;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_absolute_monarchy;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_absolute_monarchy_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_ADJ;Shaanxi;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_feudal_monarchy;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_feudal_monarchy_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_hms_government;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_hms_government_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_prussian_constitutionalism;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_prussian_constitutionalism_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIA;Thonburi;Thonburi;Thonburi;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIA_ADJ;Siamese;Siamese;Siamese;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIB;Sibir;Sibir;Sibir;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIB_ADJ;Siberian;Sibérien;Siberian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIC_democracy;Parthenopea;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIE;Transylvania;Transylvanie;Siebenbürgen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIE_ADJ;Transylvanian;Transylvanien;Siebenbürgisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIL;Silesia;Silésie;Schlesien;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIL_ADJ;Silesian;Silésien;Schlesisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SLA;Slavonia;Slavonie;Slavonia;;;;;;;;;;;x;;;;;;;;;;;;;;;
SLA_ADJ;Slavonian;Slavon;Slavonian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SLE;Leonia;;;;;;;;;;;;;x
SLE_ADJ;Leonian;;;;;;;;;;;;;x
SMO;Smolensk;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SMO_ADJ;Smolenskian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRD;Arborea;Sardaigne;Sardinia;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRD_ADJ;Arborean;Sarde;Sardinian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL;Sri Lanka;Sri Lanka;Sri Lanka;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_absolute_monarchy;Selon;Selon;Selon;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_absolute_monarchy_adj;Selonese;Selonese;Selonese;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_ADJ;Sri Lankan;Sri Lankai;Sri Lankaisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_hms_government;Selon;Selon;Selon;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_hms_government_adj;Selonese;Selonese;Selonese;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_prussian_constitutionalism;Selon;Selon;Selon;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_prussian_constitutionalism_adj;Selonese;Selonese;Selonese;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRR;Sierra Leone;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRR_ADJ;Sierra Leonean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUA;Suazi;Suazi;Suazi;;Suazi;;;;;;;;;x;;;;;;;;;;;;;;;
SUA_ADJ;Suazi;Suazi;Suazi;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUA_bourgeois_dictatorship;Swaziland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUA_democracy;Swaziland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUA_fascist_dictatorship;Swatini;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUA_presidential_dictatorship;Swaziland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUL;Sulu;Sulu;Sulu;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUL_ADJ;Sulu;Sulu;Sulu;;;;;;;;;;;x;;;;;;;;;;;;;;;
SYR;Syria;Syrie;Syrien;;;;;;;;;;;x;;;;;;;;;;;;;;;
SYR_ADJ;Syrian;Syrien;Syrisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAI;The Taiping Empire;Taiping;Taiping;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAI_ADJ;Taiping;Taiping;Taiping;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP;Tapajos;Tapajos;Tapajos;Tapajos;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP_ADJ;Tapajos;Tapajos;Tapajos;;Tapajos;;;;;;;;;x;;;;;;;;;;;;;;;
TAR;Tatarstan;Tatarstan;Tatarstan;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAR_ADJ;Tatar;Tatar;Tatar;;;;;;;;;;;x;;;;;;;;;;;;;;;
THU;Thuringia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
THU_ADJ;Thuringia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TIR;Tyrol;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TIR_ADJ;Tyrolean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TJK;Tajikistan;Tajikistan;Tajikistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
TJK_ADJ;Tajik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM;Turkmenistan;Turkmenistan;Turkmenistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_absolute_monarchy;The Salor Confederation;The Salor Confederation;The Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_ADJ;Turkmen;Turkmen;Turkmen;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_feudal_monarchy;The Salor Confederation;The Salor Confederation;The Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_hms_government;The Salor Confederation;The Salor Confederation;The Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_prussian_constitutionalism;The Salor Confederation;The Salor Confederation;The Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKS;Turania;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKS_ADJ;Turanian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNG;Tungning;Tungning;Tungning;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNG_ADJ;Tungning;Tungning;Tungning;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNT;Tannu Tuva;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNT_ADJ;Tuvan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TON;Tondo;Tondo;Tondo;;;;;;;;;x;;;;;;;;;;;;;;;;;
TON_ADJ;Tondo;Tondo;Tondo;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRN;Transkaap;Transkaap;Transkaap;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRN_ADJ;Transkaap;Transkaap;Transkaap;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRO;Terra d'Oro;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRO_ADJ;Aurean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TSS;Trans-Siberia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TSS_ADJ;Siberian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TSW;Botswana;Botswana;Botswana;;Botswana;;;;;;;;;x;;;;;;;;;;;;;;;
TSW_ADJ;Tswana;Tswana;Tswana;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI;The Tonga Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_absolute_monarchy;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_ADJ;Tongan;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUI_feudal_monarchy;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_hms_government;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_prussian_constitutionalism;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN;Tunisia;Tunisia;Tunisia;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_absolute_monarchy;The Hafsid Kingdom;The Hafsid Kingdom;The Hafsid Kingdom;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUN_absolute_monarchy_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_feudal_monarchy;The Hafsid Kingdom;The Hafsid Kingdom;The Hafsid Kingdom;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_feudal_monarchy_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_hms_government;The Hafsid Kingdom;The Hafsid Kingdom;The Hafsid Kingdom;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_hms_government_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_prussian_constitutionalism;The Hafsid Kingdom;The Hafsid Kingdom;The Hafsid Kingdom;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUN_prussian_constitutionalism_ADJ;Hafsid;Hafsid;Hafsid;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR;Turkey;Turquie;Türkei;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_absolute_monarchy;The Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_absolute_monarchy_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_ADJ;Turkish;Turque;Turkisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_hms_government;The Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_hms_government_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_presidential_dictatorship;The Sublime Porte;The Sublime Porte;The Sublime Porte;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_presidential_dictatorship_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_prussian_constitutionalism;The Ottoman Empire;Empire ottoman;Osmanisches Reich;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_prussian_constitutionalism_ADJ;Ottoman;Ottoman;Osmanisch;;;;;;;;;;;;;;;;;;;;;;;;;;
TUS;Etruria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_absolute_monarchy;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_absolute_monarchy_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_ADJ;Etrurian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_hms_government;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_hms_government_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_prussian_constitutionalism;Tuscany;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUS_prussian_constitutionalism_ADJ;Tuscan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR;The United Arab Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR;United Arab Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_absolute_monarchy;The Caliphate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_ADJ;Arab;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_hms_government;The Arab Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UAR_prussian_constitutionalism;The Caliphate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UBD;New Courland;;;;;;;;;;;;;x
UBD_ADJ;Neo-Curonian;;;;;;;;;;;;;x
UCA;The United Provinces of Salvador;Les Provinces Unies du Salvador;The UPS;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_absolute_monarchy;Greater Salvador;Greater Salvador;Greater Salvador;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_ADJ;Salvadorian;Salvadorien;Salvadorian;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_hms_government;Greater Salvador;Greater Salvador;Greater Salvador;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_prussian_constitutionalism;Greater Salvador;Greater Salvador;Greater Salvador;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA;Bachwezi;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA_ADJ;Bachwezi;Bachwezi;Bachwezi;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGA_ADJ;Bachwezi;Bachwezi;Bachwezi;;Bachwezi;;;;;;;;;x;;;;;;;;;;;;;;;
UGH;Uyghuristan;Uyghuristan;Uyghuristan;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGH_absolute_monarchy;Kashgar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGH_ADJ;Uyghur;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UGH_feudal_monarchy;Kashgar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR;Kiev;Kiev;Kiew;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR_absolute_monarchy;The Hetmanate;The Hetmanate;The Hetmanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR_ADJ;Kievan;Kievien;Kiewisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
