#Tech and invention localisation;;;;;;;;;;;;;;
individualism_desc;Individualism is the belief in the importance of the individual and the virtue of self-reliance and personal independence. This doctrine also states that the government should not interfere in commercial affairs.;L'individualisme est la croyance en l'importance de l'individu et en la vertu de l'autonomie et de l'indépendance des personnes. Cette doctrine établit aussi que le gouvernement ne doit pas intervenir dans les affaires commerciales.;Der Individualismus ist der Glaube an die Bedeutung des Individuums und die Tugenden der Selbstständigkeit und persönlichen Unabhängigkeit. Diese Lehre besagt auch, dass sich die Regierung nicht in geschäftliche Angelegenheiten einmischen sollte.;;;;;;;;;;;
rationalism;Rationalism;Rationalisme;Rationalismus;;;;;;;;;;;
rationalism_desc;Rationalism is the theological doctrine that human reason rather than divine revelation establishes religious truth. This doctrine states that knowledge is acquired by reason without resort to experience.;Le rationalisme est la doctrine théologique selon laquelle la vérité religieuse est établie par la raison de l'homme et non pas par la révélation divine. Cette doctrine affirme que le savoir est acquis par la raison sans l'intervention de l'expérience.;Der Rationalismus ist die theoretische Lehre, dass religiöse Wahrheit eher durch menschliche Vernunft als durch göttliche Offenbarung bewiesen wird. Diese Lehre besagt, dass das Wissen durch Vernunft erlangt wird, ohne dabei auf die Erfahrung zurückzugreifen.;;;;;;;;;;;
secularization;Secularization;Laïcisation;Säkularisation;;;;;;;;;;;
secularization_desc;Secularization is the activity of changing something  like art or education so it is no longer under the control or influence of religion. This doctrine also proposes the transfer of property from ecclesiastical to civil possession.;La laïcisation consiste à modifier les choses, telles que l'art ou l'éducation, afin qu'elles ne soient plus sous le contrôle ou l'influence de la religion. Cette doctrine propose aussi de transférer les possessions ecclésiastiques dans le domaine civil.;Säkularisation bezieht sich auf die Veränderung von etwas wie z.B. Kunst oder Bildung, damit es nicht länger unter dem Einfluss der Religion steht. Diese Lehre schlägt auch den Transfer kirchlicher Eigentümer in staatsbürgerlichen Besitz vor.;;;;;;;;;;;
social_conscience;Social Conscience;Conscience sociale;Soziales Gewissen;;;;;;;;;;;
social_conscience_desc;Social Conscience is motivation deriving logically from ethical or moral principles that govern a societies as well as individuals thoughts and actions.;La conscience sociale est la motivation découlant logiquement de principes éthiques ou moraux qui gouvernent la société, mais aussi les pensées et les actions de l'individu.;Soziales Gewissen ist die logisch von ethischen oder moralischen Prinzipien abgeleitete Motivation, die Gesellschaften sowie die Gedanken und Handlungen von Individuen leitet.;;;;;;;;;;;
egalitarianism;Egalitarianism;Égalitarisme;Egalitarismus;;;;;;;;;;;
egalitarianism_desc;Egalitarianism is the doctrine of the equality of mankind and the desirability of political, economic and social equality.;L'égalitarisme est la doctrine de l'égalité des hommes et de l'attrait de l'égalité politique, économique et sociale.;Der Egalitarismus ist die Lehre von der Gleichheit der Menschen und der Erwünschtheit von politischer, wirtschaftlicher und sozialer Gleichberechtigung.;;;;;;;;;;;
collectivism;Collectivism;Collectivisme;Kollektivismus;;;;;;;;;;;
collectivism_desc;Collectivism is a political theory that the people should own all the means of production.;Le collectivisme est une théorie politique selon laquelle le peuple devrait posséder l'ensemble des moyens de production.;Der Kollektivismus ist eine politische Theorie, die besagt, dass allen Menschen dieselben Produktionsmittel zur Verfügung stehen sollten.;;;;;;;;;;;
determinism;Determinism;Déterminisme;Determinismus;;;;;;;;;;;
determinism_desc;Determinism is a philosophical doctrine holding that all events are inevitable consequences of sufficient causes. This is often understood as denying the possibility of free will.;Le déterminisme est une doctrine philosophique affirmant que chaque événement est la conséquence inévitable de causes suffisantes. On le perçoit souvent comme le rejet du libre-arbitre.;Der Determinismus ist eine philosophische Denkrichtung, die alle Ereignisse als unvermeidbare Konsequenzen hinreichender Gründe sieht. Dies wird oft als die Leugnung der Möglichkeit freien Willens gesehen.;;;;;;;;;;;
atheism;Atheism;Athéisme;Atheismus;;;;;;;;;;;
atheism_desc;Atheism is the doctrine or belief that there is no God. People sharing this belief often resort to different means to compensate for the lack of a 'higher figure'.;L'athéisme est la doctrine ou la croyance selon laquelle Dieu n'existe pas Les personnes qui partagent cette croyance ont souvent recours à d'autres moyens pour compenser l'absence d'un être supérieur.;Atheismus ist die Lehre oder Überzeugung, dass es keinen Gott gibt. Menschen, die dieser Überzeugung anhängen, greifen oft zu anderen Mitteln, um das Fehlen eines 'höhergestellten Wesens' zu kompensieren.;;;;;;;;;;;
social_justice;Social Justice;Justice sociale;Soziale Gerechtigkeit;;;;;;;;;;;
social_justice_desc;Social justice is about preventing human rights abuses and ensuring adherence to international law.;La justice sociale consiste à empêcher les droits de l'homme d'être bafoués et à s'assurer de l'application du droit international. ;Soziale Gerechtigkeit dreht sich um die Verhinderung von Menschenrechtsverletzungen und die Gewährleistung der Entsprechung internationaler Gesetze.;;;;;;;;;;;
populism_vs._establishment;Populism vs. Establishment;Populisme contre Ordre établi;Populismus contra Establishment;;;;;;;;;;;
populism_vs._establishment_desc;For gaining power, the would-be politician would usually try to obtain the support of people already well-established in the elite. It was the easiest road for climbing the power ladder, but a minority of them, mostly coming from a more liberal bourgeoisie, bet instead on the support from the uneducated masses, excluded from the political scene.;;Zur Erlangung von Macht versuchten aufstrebende Politiker normalerweise, sich die Unterstützung von etablierten Mitgliedern der gesellschaftlichen Elite zu sichern. Dies war der einfachste Weg, nach oben zu kommen, doch einige weniger aufstrebende Politiker, die dem liberaleren Bürgertum entstammten, setzten stattdessen eher auf die Unterstützung der ungebildeten Massen, die nicht zur Politszene gehörten.;;;;;;;;;;;
clericalism_vs._anticlericalism;Clericalism vs. Anticlericalism;Cléricalisme contre Anticléricalisme;Klerikalismus contra Antiklerikalismus;;;;;;;;;;;
clericalism_vs._anticlericalism_desc;The elites had, for centuries, allied with the clergy for maintaining social order by the belief in God and His church. A spread of the ideas inherited from the French Revolution and the Industrial Revolution boosted, both among the liberals and the socialists, the thought that both the State and society had to be freed from the yoke of religion.;;Die gesellschaftlichen Eliten hatten sich zur Beibehaltung der sozialen Ordnung durch den Glauben an Gott und seine Kirche jahrhundertelang mit dem Klerus verbündet. Die Verbreitung der Ideen der französischen und industriellen Revolution förderten bei Liberalen wie Sozialisten den Gedanken, dass sowohl Staat als auch Gesellschaft vom Joch der Religion befreit werden musste.;;;;;;;;;;;
bureaucracy_vs._nepotism;Bureaucracy vs. Nepotism;Bureaucratie contre Népotisme;Bürokratie contra Nepotismus;;;;;;;;;;;
bureaucracy_vs._nepotism_desc;Civil services, always seeking maximum effeciency, progressively tried to free themselves from political control. They began to set their own sets of regulations and hire their own staff. In other countries, however, civil servants were chosen among political supporters and allies. By use of patronage the administration was thus kept into line.;;Der öffentliche Dienst, stets um maximale Effizienz bemüht, versuchte zunehmend, sich von der politischen Kontrolle zu befreien. Man begann damit, eigene Vorschriften einzuführen und eigenes Personal einzustellen. In anderen Ländern wurden Beamte aber aus den Reihen politischer Unterstützer und Verbündeter rekrutiert. Die Administration wurde durch Gönnerschaft so bei der Stange gehalten.;;;;;;;;;;;
meritocracy_vs._aristocracy;Meritocracy vs. Aristocracy;Méritocratie contre Aristocratie;Meritokratie contra Aristokratie;;;;;;;;;;;
meritocracy_vs._aristocracy_desc;Birth and blood had always been an unbearable limit for the ambitions of the bourgeoisie. For them, logically, men with talents and merits should be promoted. However, the privileges of the old aristocracy keep the commoners into inferior stratas, as only nobility of birth and tradition would be the sole determinent of the fittest of men.;;Geburt und Blut hatten für die Ambitionen des Bürgertums schon immer untragbare Grenzen dargestellt. Das Bürgertum war der logischen Ansicht, dass nur begabte und verdiente Männer befördert werden sollte. Die Privilegien des alten Adels beschränkte die Gemeinen aber weiterhin auf untergeordnete Rollen, da die Eignung eines Mannes für eine Aufgabe einzig und allein durch Geburt und Tradition bestimmt wurde.;;;;;;;;;;;
national_fraternity;National Fraternity;Fraternité nationale;Nationale Bruderschaft;;;;;;;;;;;
national_fraternity_desc;The cohesion of nations is not always built over the spilt blood of other nations. It is also built by the belief that the people inside a territorial entity are like brothers, sharing common goals, ties, and symbols. The discovery of a common past and similarities in culture ensure that the people still wishes to live together inside one nation, even against external threat.;;Der Zusammenhalt von Nationen wird nicht immer durch Blutvergießen im Kampf mit anderen Nationen gebildet. Sie gründet auch auf der Überzeugung, dass die Bevölkerungen einer territorialen Einheit wie Brüder sind, die gemeinsame Ziele, Bande und Symbole teilen. Die Entdeckung einer gemeinsamen Vergangenheit und kulturelle Übereinstimmungen stellten sicher, dass sie auch im Angesicht externer Bedrohungen als eine Nation zusammenleben wollten.;;;;;;;;;;;
biased_multiculturalism;Biased Multiculturalism;Multiculturalisme partial;Voreingenommener Multikulturalismus;;;;;;;;;;;
biased_multiculturalism_desc;Multiculturalism means the acceptation that many cultures may cohabit equally inside a political entity. However, some cultures are more equal than others. While members of some cultures may be welcome with open arms, others are, on the other hand, either considered 'persona non grata', expelled or even encouraged to leave the country.;;Multikulturalismus bedeutet die Akzeptanz, dass viele Kulturen miteinander in derselben politischen Einheit existieren. Manche Kulturen sind sich jedoch ähnlicher als andere. Während einige Kulturen mit offenen Armen willkommen geheißen werden, sind andere unerwünscht und werden zum Verlassen des Landes aufgefordert, oder gar vertrieben.;;;;;;;;;;;
manifest_destiny;Manifest Destiny;Destin manifeste;Manifest Destiny;;;;;;;;;;;
manifest_destiny_desc;Missing localisation. Please report to Divergences' developer.;;;;;;;;;;;;;
expansionism;Expansionism;Expansionnisme;Expansionismus;;;;;;;;;;;
expansionism_desc;An expansionist country seeks to expand its territory, influence, or power over a territory, population, or political entity by any means deemed necessary, ultimately by use of armed force. At it threatens peace and stability, neighboring states and great powers rarely let a country expand by force without responding to the threat.;;Ein expansionistisches Land strebt danach, mit Hilfe aller notwendigen Mittel, selbst dem Einsatz von Waffengewalt, sein Territorium zu erweitern bzw. Einfluss oder Macht über ein Territorium, eine Bevölkerung oder eine politische Einheit zu erlangen. Da dies Frieden und Stabilität gefährdet, lassen Nachbarländer und Großmächte gewaltsame Expansionen selten unbeantwortet.;;;;;;;;;;;
mission_to_civilize;Mission to Civilize;Mission civilisatrice;Zivilisierungsmission;;;;;;;;;;;
mission_to_civilize_desc;This was the idea that what was defined as the uncivilized world needed to be civilized and that its inhabitants was like children who needed to be enlightened by a fair but harsh hand. This was the ideology that lead and justified the colonialization and occupation done by the Great Powers.;;Dies war die Idee, dass der als unzivilisiert definierte Teil der Welt zivilisiert werden müsste. Die dortige Bevölkerung wurden wie Kinder angesehen, die zur Erleuchtung eine gerechte aber harte Hand benötigten. Diese Ideologie führte zu den Kolonisierungen und Besetzungen der Großmächte und rechtfertigte sie.;;;;;;;;;;;
separatism;Separatism;Séparatisme;Separatismus;;;;;;;;;;;
separatism_desc;The idea of national sovereignity and the view that a people was a distinct group based on blood and language with certain rights evolved during the century and at several spots these ethnic groups started to work for independence.;;Diese Idee drehte sich um nationale Souveränität und die Auffassung, dass ein Volk aufgrund von Blut und Sprache eine eigenständige Gruppe mit bestimmten Rechten ist, und entwickelte sich im Laufe des Jahrhunderts. Mehrfach begannen diese ethnischen Gruppen, nach Unabhängigkeit zu streben.;;;;;;;;;;;
dogma_of_violence;Dogma of Violence;Dogme de la violence;Dogma der Gewalt;;;;;;;;;;;
dogma_of_violence_desc;At certain point a line of thought that developed from general radicalism was the dogma of violence, which meant that only by the forced means of violence could the old society be removed and the new one created.;Le dogme de la violence est issu du radicalisme général de l'époque. Il affirmait que seule la violence permettait de changer l'ancienne société pour en bâtir une nouvelle.;Zu einem bestimmten Zeitpunkt entwickelte sich aus dem allgemeinen Revanchismus eine Denkrichtung heraus, die als Dogma der Gewalt bekannt werden sollte: Hierbei ging es darum, dass die alte Gesellschaft nur mit Hilfe von Gewalt entfernt und mit einer neuen ersetzt werden konnte.;;;;;;;;;;;
dogma_of_mass_action;Dogma of Mass Action;Dogme de l'action de masse;Dogma der Massenaktion;;;;;;;;;;;
dogma_of_mass_action_desc;At certain point a line of thought that developed from general radicalism was the dogma of mass action, which meant that only by means of mass actions as rallying and strikes could the consciousness level of the worker be raised adequately for him to understand what to be good for him.;;Zu einem bestimmten Zeitpunkt entwickelte sich aus dem allgemeinen Revanchismus eine Denkrichtung heraus, die als Dogma der Massenaktion bekannt werden sollte: Hierbei ging es darum, dass sich der einfache Arbeiter durch Massenaktionen wie Demonstrationen und Streiks bewusst werden konnte, was gut für ihn ist.;;;;;;;;;;;
terrorism;Terrorism;Terrorisme;Terrorismus;;;;;;;;;;;
terrorism_desc;By the use of random violence the public would get to know the evil face of the police state and its blind justice swinging back at the innocents.;La violence aveugle est destinée à forcer le public à ouvrir les yeux sur la face cachée de l'état policier et sur l'aveuglement de sa justice qui frappe les innocents.;Durch den wahllosen Einsatz von Gewalt konnte der Öffentlichkeit die böse Fratze des Polizeistaats durch seine Willkür Unschuldigen gegenüber vor Augen geführt werden.;;;;;;;;;;;
general_strikes;General Strikes;Grève générale;Generalstreiks;;;;;;;;;;;
general_strikes_desc;At this time political goals was achievable by General Strikes or even by the threat of the same. ;À cette époque, la grève générale, voire simplement sa menace, pouvait permettre d'atteindre des objectifs politiques. ;Zu diesem Zeitpunkt konnten politische Ziele mit Hilfe von Generalstreiks oder gar mit deren bloßen Androhung erreicht werden.;;;;;;;;;;;
secret_police;Secret Police;;;;;;;;;;;;;
secret_police_desc;Sometimes, to maintain order in our nation, the police must be given powers that trascend civil liberties.;;;;;;;;;;;;;
womens_suffrage_movement;Womens Sufferage Movement;Mouvement des suffragettes;Frauenrechtsorganisation;;;;;;;;;;;
womens_suffrage_movement_desc;This protest movement had as its aim to raise the subjugated position of women as well as giving them voting rights. They used passive resistance, protests and marches. The violence used against them was abhorred in many circles and eventually women won the day. Still there will be many more fights that have to be won...;;Diese Protestbewegung richtete sich gegen die Unterdrückung der Frauen und setzte sich für deren Wahlrecht ein. Zur Erreichung dieser Ziele wurde passiver Widerstand, Proteste und Märsche eingesetzt. Die gegen sie eingesetzte Gewalt wurde in vielen Kreisen verurteilt und schließlich trugen die Frauen den Sieg davon. Ihnen standen aber noch viele Kämpfe bevor ...;;;;;;;;;;;
rhetoric_of_hate;Rhetoric of Hate;Rhétorique de la haine;Hassrhetorik;;;;;;;;;;;
rhetoric_of_hate_desc;This was a certain brand of public speeching which incited hate and the urge to do violence against a certain group in society. Most governments tried to forbid and stop such activities, but at some points they were unable to.;Cette forme spécifique de discours public incitait à la haine et à la violence à l'égard d'un groupe particulier de la société. La plupart des gouvernements essayèrent d'interdire et d'empêcher de tels agissements, mais n'y parvinrent jamais totalement.;Hierbei handelte es sich um eine besondere Art der öffentlichen Rede, die gegen eine bestimmte gesellschaftliche Gruppe Hass schüren und zur Gewalt gegen sie aufrufen sollte. Die meisten Regierungen versuchten, solche Aktivitäten zu verbieten und aufzuhalten, doch manchmal waren sie dazu nicht in der Lage.;;;;;;;;;;;
nostalgic_romanticism;Nostalgic Romanticism;Romantisme nostalgique;Nostalgische Romantik;;;;;;;;;;;
nostalgic_romanticism_desc;This was a general cultural thema where the glory of the past was raised to nigh-on-divine status. As equality and plurality were ideas of the future, Nostalgic Romaticism, quickly became a reactionary movement raising the goblet for absolute monarchy and the church of the fathers.;;Dies war ein allgemeines kulturelles Thema, bei dem die Glorie vergangener Zeiten auf annähernd göttliches Niveau gehoben wurde. Da Gleichberechtigung und Pluralität zukunftsweisende Ideen waren, entwickelte sich in Form der nostalgischen Romantik schnell eine reaktionäre Bewegung, die auf die absolute Monarchie und die Kirche der Vorväter das Glas erhob.;;;;;;;;;;;
anti_egalitarianism;Anti-Egalitarianism;Anti-égalitarisme;Anti-Egalitarismus;;;;;;;;;;;
anti_egalitarianism_desc;This view is based on the theory of natural justice, which says that how people are born can never be injust. Justice is completely relational. The effect is that the view that actions must be made to increase eequality is wrong, if such action is not correcting a legal error.;;Die Ansicht basiert auf der Theorie des Naturrechts, dass die Geburt des Einzelnen niemals ungerecht sein kann und dass die Gerechtigkeit vollkommen rational ist. Dies bedeutete, dass die Ansicht, Handlungen müssten zur Steigerung der Gleichberechtigung unternommen werden, falsch war, falls solche Handlungen keinen rechtlichen Fehler korrigierten.;;;;;;;;;;;
vangaurd_party;Vanguard Party;;;;;;;;;;;;;
vangaurd_party_desc;As the Socialist movement grew in influence in some industrial nations, in other societies that were less industrialized the idea that the working class could lead an overthrow of the State and seize power was realized to be limited. Coined by the Russian socialist Vladimir Lenin in 1902, the concept of the vanguard party was that a small group of dedicated revolutionaries could lead the struggle for revolution in the name of the masses who lacked the ability or desire to carry out revolution themselves and, having achieved power in their name, establish control over the State and carry out the transformations necessary to achieve the ultimate goal of the socialist movement, the worker’s utopia. While most influential within Leftist political circles in the early twentieth century, the concept of an ideological vanguard seizing power on behalf of groups in society as a whole would also be influential on the Right as ultranantionalist movements began to move towards a more concrete ideological system, Fascism;;Während in manchen Industrienationen sozialistische Bewegungen an Einfluss gewannen, erkannte man in weniger industrialisierten Gesellschaften, dass die Idee, die Arbeiterklasse könne den Staat stürzen und die Macht an sich reißen, Einschränkungen unterworfen war. Das vom russischen Sozialisten Wladimir Lenin 1902 geprägte Konzept der Vorreiterpartei besagte, dass eine kleine Gruppe entschlossener Revolutionäre den revolutionären Kampf im Namen der Massen führen konnte, denen es selbst an der Fähigkeit oder dem Wunsch zur Durchführung der Revolution fehlte. Dabei sollte die Kontrolle über den Staat gewonnen und alle notwendigen Änderungen zum Erreichen des ultimativen Ziels der sozialistischen Bewegung, der Arbeiter-Utopie, durchgeführt werden. Während das Konzept der ideologischen Vorreiterpartei, im Auftrag gesellschaftlicher Gruppen die Macht zu ergreifen, als Ganzes Anfang des zwanzigsten Jahrhunderts in leninistischen Kreise größten Einfluss hatte, machte man es sich auch in rechtsgerichteten Kreisen zunutze, als sich ultra-nationalistische Bewegungen einem konkreteren ideologischem System annäherten, nämlich dem Faschismus.;;;;;;;;;;;
the_doctrine_of_fascism;The Doctrine Of Fascism;La doctrine du fascisme;Die faschistische Doktrin;;;;;;;;;;;
the_doctrine_of_fascism_desc;The spread of revolutionary Communism in the early twentieth century as a potential alternative model to Liberal Capitalism as the basis of the organization of society would lead to the development of new models on the political Right that sought to offer a third alternative that would replace the weaknesses inherent in Liberal Capitalist systems without promoting a social revolution that would dispossess the power and status of the upper and middle classes. By the early 1920s such a model would crystallize in the evolution of Fascism. Although less rigorously defined in terms of ideological content than Communism, Fascism at its base called for the reorganization of The State for the benefit of The Nation as a whole, so that all who are definted as members of the national community, regardless of socioeconomic class, receive the benefits of modern industrial society. This would be achieved by subsuming the desires and concerns of the individual to the needs of the Nation under the leadership of a single party that would govern according to the needs of the Nation as a whole and prepare the Nation to compete successfully with other nations for power and influence in the world. Fully elaborated in the writings of the Italian Giovanni Gentile in the early 1930s, Fascism as an alternative to both Liberal Capitalism and Communism would grow rapidly in the early twentieth century.;;Die Verbreitung des revolutionären Kommunismus Anfang des zwanzigsten Jahrhunderts als potentielles Alternativmodell zum Liberalkapitalismus als Grundlage der gesellschaftlichen Organisation führte zur Entwicklung neuer Modelle durch die politische Rechte. Diese wollte eine dritte Alternative anbieten, die die inhärente Schwäche von Liberalkapitalismussystemen beseitigen sollte, ohne dabei eine soziale Revolution zu fördern, die der Ober- und Mittelschicht Macht und Status aberkannt hätte. In den frühen 1920er Jahren sollte sich so ein Modell in Form des Faschismus herauskristallisieren. Obwohl der Faschismus bezüglich des ideologischen Inhalts weniger rigoros formuliert war als der Kommunismus, war eine seiner Hauptforderungen die Neuorganisation des Staats zum Vorteil der gesamten Nation. So sollte gewährleistet werden, dass alle definierten Mitglieder der nationalen Gemeinschaft ungeachtet ihrer sozialökonomischen Klasse von den Vorzügen der modernen Industriegesellschaft profitierten. Dies sollte durch die Subsumierung der Wünsche und Sorgen des Individuums unter die Bedürfnisse der Nation und Führung einer einzelnen Partei erreicht werden, die die Nation gemäß ihrer Bedürfnisse als Einheit regieren und sie zum erfolgreichen Wettstreit um Macht und Einfluss mit anderen Nationen vorbereiten würde. Der Faschismus wurde Anfang der 1930er Jahre in den Schriften des Italieners Giovanni Gentile in vollem Umfang als Alternative für Liberalkapitalismus und Kommunismus ausgearbeitet, und erfreute sich im frühen zwanzigsten Jahrhundert wachsender Beliebtheit.;;;;;;;;;;;
paramilitary_groups;Paramilitary Groups;Groupes paramilitaires;Paramilitärische Gruppen;;;;;;;;;;;
paramilitary_groups_desc;As a result of the huge manpower requirements of militaries in an age of industrial warfare, the restoration of peace often resulted in the creation of large numbers of veterans, many of whom found it difficult to adjust to a return to civilian life and who possessed basic military training that could be put to use if needed. With the growth of revolutionary movements on the Left and particularly on the Right, the potential use of disgruntled military veterans for the purpose of challenging the actions and influence of ideological opponents grew rapidly. Their existence and growth in times of political, social and economic upheaval proved challenging to the ability of many States to maintain law and order, and the activities of such paramilitaries were often cited by those opposed to Liberal Capitalism of the inherent weakness of democracy in the face of revolutionary challenges that threatened the social order;;Als Ergebnis der gewaltigen Mannstärken von Armeen des Industriezeitalters gab es nach Friedenschlüssen oft zahlreiche Veteranen, für die es schwer war, sich wieder mit dem Leben als Zivilist zurechtzufinden, und deren militärische Grundausbildung bei Bedarf ausgenutzt werden konnte. Mit dem Wachsen revolutionärer links- und besonders rechtsgerichteter Bewegungen mehrten sich auch die potentiellen Einsatzmöglichkeiten missmutiger Kriegsveteranen zur Bekämpfung der Aktionen und des Einflusses ideologischer Gegner enorm. Die Existenz dieser Kriegsveteranen forderte in Zeiten politischen, sozialen und wirtschaftlichen Aufruhrs die Fähigkeiten vieler Staaten heraus, für Recht und Ordnung zu sorgen. Die Aktivitäten solcher Paramilitärs wurden oft von Gegnern des Liberalkapitalismus als inhärente Schwäche der Demokratie angesichts revolutionärer Herausforderungen bezeichnet, die die soziale Ordnung gefährdeten.;;;;;;;;;;;
the_police_state;The Police State;L'État policier;Der Polizeistaat;;;;;;;;;;;
the_police_state_desc;Why is it you only see a policeman when you don't need one?;Pourquoi ne voit-on le policier que lorsque nous n'en avons pas besoin ?;Warum sieht man nur dann einen Polizisten, wenn man keinen braucht?;;;;;;;;;;;
mass_advertising;Mass Advertising;Publicité de masse;Massenwerbung;;;;;;;;;;;
mass_advertising_desc;The rapid spread of basic functional literacy in industrial societies combined with the improvements in communication technologies to lay the basis for the development of new approaches to the promotion of creating demand for the rapidly increasing output of goods by increasingly efficient industrial systems. Drawing upon increased understanding of the nature of human compulsions shaped by the environment around them, advertisers would also learn lessons gained by States in their propaganda efforts during periods of war to rally the population to support the goals of the nation in its conflict. The result would be a rapid expansion of the use of simple, direct means of advertising to popularize new products and increase the appeal and demand for established products would become permanent features of popular culture as the twentieth century evolved, and would eventually come to impact other realms of public life, including politics;;Die schnelle Alphabetisierung in Industriegesellschaften bildete in Kombination mit Kommunikationstechnologien die Basis für die Entwicklung neuer Bewerbungsmethoden, um für die durch zunehmend bessere Industriesysteme rasch steigende Güterproduktion höhere Produktnachfrage zu erzeugen. Werbefachleute stützten sich auf das bessere Verständnis der menschlichen Zwänge, die in Zusammenhang mit der Umgebung standen. Dabei zogen sie auch aus der Kriegspropaganda ihre Lehren, mit der Staaten versuchten, ihre Bevölkerungen zur Unterstützung der nationalen Ziele in Konflikten zu bewegen. Dies führte zu einer raschen Erweiterung der Verwendung direkter Werbemethoden zur Bekanntmachung neuer Produkte. Die gesteigerte Anziehungskraft etablierter Produkte sowie deren Nachfrage wurde im Verlauf des zwanzigsten Jahrhunderts zum festen Bestandteil der Popkultur und nahm schließlich auch auf andere Aspekte des täglichen Lebens Einfluss, einschließlich der Politik.;;;;;;;;;;;
national_radio_networks;National Radio Networks;Réseaux radio nationaux;Nationales Rundfunknetz;;;;;;;;;;;
national_radio_networks_desc;As the twentieth century evolved the role of wireless communication pioneered in the development of radio by Guglielmo Marconi would rapidly increase as technological changes improved the clarity and quality of radio transmissions. By the early 1920s the improvements would result in the development of a whole new medium of information exchange as radio frequencies could be used to transmit content deisnged to entertain, inform, or convince. Realizing the potential power of this new medium, states began to regulate the assigning of radio frequencies, with some establishing national monopolies while others allowed for the development of commercial broadcasting networks. By the early 1930s the radio set would become one of the most desired consumer goods, and its potential use to not only entertain but develop and shape public opinion would soon be seized upon by politicians and those who aspired to political power;;Im Verlauf des zwanzigsten Jahrhunderts wurde die drahtlose Kommunikation, deren Pionierarbeit Guglielmo Marcon mit der Erfindung des Radios geleistet hatte, zunehmend wichtiger, da der allgemeine technologische Fortschritt die Klarheit und allgemeine Übertragungsqualität von Funkverbindungen verbesserte. Anfang der 1920er Jahre führten die technologischen Verbesserungen zur Entwicklung eines völlig neuen Informationsaustauschsmediums, da Funkfrequenzen unterhaltende, informative oder auch überzeugende Inhalte übertragen konnten. Staaten realisierten die potentielle Macht dieses neuen Mediums und regulierten die Zuteilung von Funkfrequenzen, wobei manche nationale Monopole schufen, während andere die Entwicklung kommerzieller Übertragungsnetzwerke gestatteten. Anfang der 1930er Jahre gehörten Radiogeräte zu den begehrtesten Gebrauchsgütern und deren Potential, nicht nur unterhalten, sondern auch die öffentliche Meinung entwickeln und formen zu können, machten sich schon bald Politiker und andere, nach politischer Macht strebende Menschen zunutze.;;;;;;;;;;;
the_talkies;The Talkies;Cinéma parlant;The Talkies;;;;;;;;;;;
the_talkies_desc;The development of the cinema in the late nineteenth and early twentieth century would result in the creation of a new mass cultural activity that would soon become one of the hallmarks of the era. The power and influence of the cinema would be further enhanced when in the 1920s technological improvements allowed for the ability of sounds to be synchronized with the moving images so that not just the visual representation of a scene could be represented on screen, but its aural component as well. “The Jazz Singer,” released in the United States in 1927, was the first sound motion picture, and within half a decade the silent movie had become a relic of the past, and a new, powerful medium had entered the public sphere, forever changing not only popular culture, but the nature of politics and international relations as well;;Die Entwicklung des Kinos Ende des neunzehnten und Anfang des zwanzigsten Jahrhunderts führte zur Entstehung einer neuen kulturellen Massenaktivität, die schon bald zu einem der Kennzeichen dieser Ära wurde. Die Macht und der Einfluss des Kinos stiegen noch mehr, als technologische Entwicklungen in den 1920er Jahren die Synchronisation von Klang mit bewegten Bildern ermöglichten. Die Vorführungen konnten nun nicht nur auf einer Leinwand optisch präsentiert werden, sondern hatten auch eine akustische Komponente. Der im Jahr 1927 in den USA veröffentlichte Film “The Jazz Singer” war der erste Tonfilm überhaupt, und weniger als ein halbes Jahrzehnt später war der Stummfilm zu einem Relikt der Vergangenheit geworden. Ein neues, mächtiges Medium war nun ins Licht der Öffentlichkeit getreten ... und veränderte nicht nur Popkultur, sondern auch Politik und internationale Beziehungen für immer.;;;;;;;;;;;
franz_boas;Franz Boas;;;;;;;;;;;;;
franz_boas_desc;Franz Boas was a German-American anthropologist, a pioneer of modern anthropology who has been called the 'Father of Modern Anthropology'. He applied the scientific method to the study of human cultures and societies. Previously this discipline was based on the formulation of grand theories around anecdotal knowledge.;;;;;;;;;;;;;
marcel_mauss;Marcel Mauss;;;;;;;;;;;;;
marcel_mauss_desc;Marcel Mauss was a French sociologst. Mauss' academic work traversed the boundaries between sociology and anthropology. Today, he is perhaps better recognised for his influence on the latter discipline, particularly with respect to his analyses of topics such as magic, sacrifice and gift exchange in primitive cultures.;;;;;;;;;;;;;
branislaw_malinowski;Bronislaw Malinowski;;;;;;;;;;;;;
branislaw_malinowski_desc;Bronislaw Kasper Malinowski was a Polish anthropologist, widely considered one of the most important modern anthropoligists, and also influential in structural functionalist sociology. His pioneering ethnographic fieldwork made a major contribution to the study of Melanesia and of phenomena relating to reciprocity.;;;;;;;;;;;;;
flinders_petrie;Flinders Petrie;;;;;;;;;;;;;
flinders_petrie_desc;Professor Sir William Flinders Petrie was an English Egyptologist and a pioneer of systematic methodology in archaeology. He held the first chair of Egyptology in the United Kingdom, and excavated at many of the most important archaeological sites in Egypt, such as Naukratis, Tanis, Abydos and Amarna. Some consider his most famous discovery to be that of the Mernetaph Stele.;;;;;;;;;;;;;
jg_taylor;John George Taylor;;;;;;;;;;;;;
jg_taylor_desc;A noted British mathematical physicist who pioneered work in artificial intelligence.;;;;;;;;;;;;;
