#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
EVTNAME999000;National Debate: Trade Policy;;;;;;;;;;;;;
EVTNAME37219;Mount Pelee Erupts in Martinique;Éruption de la montagne Pelée en Martinique;Mont Pelee auf Martinique bricht aus;Caso cerrado;L'affare è chiuso.;;;;;;;;;
EVTDESC37219;Though thought to be extinct, Mt. Pelee erupted on May 7 1902, killing over 30,000 people on the island of Martinique.;Le volcan de la montagne Pelée,  en Martinique, que l'on croyait éteint, est entré en éruption le 7 mai 1902, tuant plus de trente mille personnes. ;Obwohl er als erloschen angesehen wurde, brach der Mont Pelee am 7. Mai 1902 aus. Dabei kamen auf der Insel Martinique über 30.000 Menschen ums Leben.;Erupción del Mont Pelée en la Martinica;Eruzione del Pelée in Martinica;;;;;;;;;
EVTOPTA37219;C'est terrible!;C'est terrible !;C'est terrible!;Pese a que se consideraba apagado, el Mont Pelée entra en erupción el 7 de mayo de 1902, matando a más de 30.000 personas en la isla de la Martinica.;Nonostante lo ri ritenesse estinto, il vulcano Pelée ha eruttato il 7 maggio 1902, uccidendo più di 30.000 persone sull'isola di Martinica.;;;;;;;;;
EVTNAME37220;A Miracle?;Un miracle...;Ein Wunder?;C'est terrible!;È terribile!;;;;;;;;;
EVTDESC37220;14-year-old Bernadette Soubirous had her first vision of Saint Mary in a cave near Lourdes, on the northern side of the Pyrenees. In 1864 her visions were officially recognized by the Catholic Church, and Lourdes became one of the most important destinations for pilgrimage by Catholics.;;Die 14-jährige Bernadette Soubirous hatte in einer Höhle in den nördlichen Pyränen ihre erste Marienerscheinung. 1864 erkannte die Kirche ihre Visionen offiziell an. Lourdes wurde daraufhin zu einer der wichtigsten Pilgerstätten der Katholiken.;¿Un milagro?;Un miracolo?;;;;;;;;;
EVTOPTA37220;A Miracle?;Un miracle...;Ein Wunder?;Bernadette Soubirous, de 14 años de edad, tuvo su primera visión de la Virgen María en una cueva cercana a Lourdes, en la vertiente norte de los Pirineos. En 1864, sus visiones fueron reconocidas oficialmente por la iglesia, y Lourdes se convirtió en uno de los lugares de peregrinaje más importantes para los católicos.;La quattordicenne Bernadette Soubirous vide per la prima volta la madonna in una caverna nei pressi di Lourdes, sui Pirenei. Nel 1864 le sue visioni furono riconosciute ufficialmente dalla Chiesa e Lourdes divenne uno dei luoghi di pellegrinaggio più importanti per i cattolici.;;;;;;;;;
EVTNAME37221;Sarah Bernhardt on World Tour;Sarah Bernhardt en tournée mondiale;Sarah Bernhardt auf Welttournee;¿Un milagro?;Un miracolo?;;;;;;;;;
EVTDESC37221;The lady with the golden voice, Mlle Sarah Bernhardt, began a world tour performing the roles of Camille, Tosca, Phaedra, Adrienne Lecouvreur and roles in Hernani and L'Aeglet. It ws rumored this would be her last tour.;;Sarah Bernhardt, die Dame mit der goldenen Stimme, wird bald eine Weltournee beginnen, auf der sie die Rollen der Camille, Tosca, Phaedram Adrienne Lecouvreur und Rollen in Hernani und L'Aeglet singen wird. Es gibt Gerüchte, dass dies vermutlich ihre letzte Tournee ist.;Sarah Bernhardt de gira mundial;La tournée mondiale di Sarah Bernhardt;;;;;;;;;
EVTOPTA37221;An artistic genius;Un génie artistique;Ein künstlerisches Genie!;La dama de la voz de oro, mademoiselle Sarah Bernhardt, comenzará una gira mundial interpretando a Camille, Tosca, Adrienne Lecouvreur y papeles en Hernani y L'Aiglon (El aguilucho). Se rumorea que ésta será su última gira.;Sarah Bernhardt, la donna dalla voce d'oro, darà il via a una tournée mondiale nei ruoli di Camille, Tosca, Fedra e Adrienne Lecouvrer. Porterà in scena anche personaggi dell''Hernani' e dell''Aeglet'. Si dice che sarà la sua ultima tournée.;;;;;;;;;
EVTNAME37222;Over the English Channel;Traversée de la Manche;Über den Ärmelkanal;;;;;;;;;;;
EVTDESC37222;Louis Bleriot, flying his Type XI monoplane, became the first person to fly across the English Channel. He won a prize sponsored by the London Daily Mail.;Louis Blériot, à bord de son monoplan type XI, est le premier aviateur à traverser la Manche. Il remporte le prix parrainé par le London Daily Mail.;Louis Bleriot fliegt mit seinem Typ XI-Eindecker als Erster über den Ärmelkanal. Dafür gewinnt er einen von der London Daily Mail ausgeschriebenen Preis.;Sobre el Canal de la Mancha;La traversata della Manica;;;;;;;;;
EVTOPTA37222;Amazing!;Étonnant !;Erstaunlich!;Luis Bleriot, a los mandos de su monoplano del tipo XI, se convierte en el primer hombre en sobrevolar el Canal de la Mancha. Se lleva el premio ofrecido por el Daily Mail de Londres.;Louis Bleriot, a bordo del suo monoplano Type XI, è il primo uomo ad avere attraversato la Manica in volo. Ha vinto il premio offerto dal Daily Mail di Londra.;;;;;;;;;
EVTNAME37223;Tres Grande Vitesse;Très grande vitesse;Tres Grande Vitesse;;;;;;;;;;;
EVTDESC37223;Camille Jenatzky, driving his 'Jamais Contente' automobile, established a land speed record on a measured course along the Route des Noyers near St. Germain. His speed reached 79.9 kilometres per hour.;Camille Jenatzky," au volant de son automobile ""La Jamais contente""", a établi un record de vitesse lors d'une course chronométrée sur la Route des Noyers, près de Saint-Germain, en atteignant 79,9 Km/h.;Camille Jenatzky stellte in einem Jamais-Automobil auf der  Route des Noyers in der Nähe von St. Germain einen neuen Landstreckenrekord auf. Dabei erreichte er Geschwindigkeiten von bis zu 79.9 Stundenkilometern.;Tres Grande Vitesse;A tutta velocità!;;;;;;;;;
EVTNAME37224;Les Ballets Russes;Les Ballets russes;Les Ballets Russes;Camille Jenatzky a los mandos de su automóvil 'Jamais Contente' estableció un récord de velocidad en superficie en un recorrido cronometrado por la Route des Noyers cerca de St. Germain. Alcanzó una velocidad de 79.9 kilómetros por hora.;Camille Jenatzky, a bordo della sua automobile 'Jamais Contente', ha stabilito il record di velocità su terraferma su un tragitto cronometrato lungo la Route des Noyers nei pressi di St. Germain. La velocità massima raggiunta è stata di 79,9 chilometri orari.;;;;;;;;;
EVTDESC37224;Serge Diaghilev's ideas about ballet were not well appreciated in his native Russia, so he emigrated to Paris, where he produced works of Stravinsky, Tchaikovsky and Rimsky-Korsakov and worked with dancers such as Nijinsky and Balanchine.;Les idées de Serge Diaghilev sur le ballet n'étant pas appréciées dans sa Russie natale, il a émigré à Paris où il a monté sur scène des œuvres de Stravinski, Tchaïkovski et Rimski-Korsakov, collaborant avec des danseurs comme Nijinski et Balanchine. ;Weil Serge Diaghilews Vorstellung von Balett in seinem Heimatland Russland nicht geschätzt wurde, wanderte er nach Paris aus, wo er Werke von Stravinsky, Tschaikowski and Rimskij-Korsakoe inzenierte und mit Tänzern wie Nijinski und Balanchine zusammenarbeitete.;Les Ballets Russes;I balletti russi;;;;;;;;;
EVTNAME37225;Édouard Manet;Édouard Manet;Edouard Manet;Las ideas de Serge Diaghilev sobre el ballet no fueron apreciadas en su nativa Rusia, así que emigró a París, donde produjo obras de Stravinski, Tchaikovski and Rimski-Korsakov, y trabajó con bailarines como Nijinski y Balanchine.;Le idee di Sergei Diaghilev sul balletto non erano apprezzate in Russia, per cui emigrò a Parigi, dove mise in scena opere di Stravinsky, Chaikovsky e Rimsy-Korsakov e lavorò con danzatori come Nijinsky e Balanchine.;;;;;;;;;
EVTDESC37225;A painter paving the way from Realism to Impressionism, Manet's work 'Le Bain', better known as 'Déjeuner sur l'herbe', provoked a scandal in Paris 1863 because of its depiction of naked women.;Édouard Manet, précurseur de l'Impressionnisme," a peint ""Le Bain"""," mieux connu sous le nom du ""Déjeuner sur l'herbe"" qui a fait scandale à Paris en 1863 car il représentait une femme nue.;Ein Maler", der den Übergang vom Realismus zum Impressionismus ermöglichte. Aufgrund der Darstellung nackter Frauen löste Manets Werk 'Le Bain', besser bekannt als 'Le Dejeuner sur l'herbe', 1863 in Paris einen Skandal aus.;Édouard Manet;Edouard Manet;;;;;;;;;
EVTOPTA37225;Let me have just one more peek...;J'y jette un dernier coup d'œil...;Nur noch einen kurzen Blick, bitte…;El cuadro de Manet, pintor que allana el terreno desde el realismo al impresionismo, 'Le Bain', más conocido como 'La merienda campestre', provocó un escándalo en París en 1863 por su representación de mujeres desnudas.;Manet, precursore dell'Impressionismo, di suscitò scandalo a Parigi nel 1863 per il nudo femminile del suo dipinto Le Bain, meglio noto come Déjeuner sur l'herbe.;;;;;;;;;
EVTNAME37700;Desamortisation;Église et État en Espagne;Desamortisation;Deja que le eche otro vistacito...;Fatemi dare un'altra occhiata...;;;;;;;;;
EVTDESC37700;To consolidate the budget, the government in Madrid ordered that Church properties be sold. The Catholic Church's tax privileges were also revoked, while in turn the state agreed to assume the costs of church upkeep.;Pour consolider le budget, le gouvernement de Madrid a ordonné de vendre les biens immobiliers de l'Église. Ses privilèges concernant l'impôt ont aussi été abolis, mais en retour l'État paie son entretien.;Zur Festigung des Staatshaushalts hat die Regierung in Madrid den Verkauf von Kirchenimmobilien und die Aufhebung der kirchlichen Steuerprivilegien befohlen. Als Gegenleistung zahlt der Staat die Unterhaltskosten der Kirche.;Desamortización;Chiesa e stato in Spagna;;;;;;;;;
EVTOPTA37700;Don't touch the Holy Church!;Ne touchez pas à la Sainte Église !;Lasst die Heilige Kirche unberührt!;Con el propósito de consolidar el presupuesto, el gobierno de Madrid ha ordenado la venta de todas las propiedades inmobiliarias de la Iglesia. También han sido suprimidas todos las exenciones de impuestos. A cambio, los gastos de la iglesia correrán a cargo del gobierno.;Per consolidare il proprio bilancio, il governo di Madrid ha ordinato di vendere i beni immobili della Chiesa. Sono stati aboliti anche i privilegi fiscali ecclesiastici, ma in cambio lo stato paga le spese di mantenimento della Chiesa.;;;;;;;;;
EVTOPTB37700;We need the money!;Il nous faut cet argent !;Wir brauchen das Geld!;¡A la Santa Iglesia ni tocarla!;Non toccate la Santa Chiesa!;;;;;;;;;
EVTNAME37701;General Narciso López;Le général Narciso Lopez;General Narciso Lopez;¡Necesitamos el dinero!;Abbiamo bisogno di soldi!;;;;;;;;;
EVTDESC37701;Native Venezuelan General Narciso López was executed by the Spanish colonial authorities in Cuba. He had landed with a small group of men, trying to incite a revolt that would turn Cuba over the the U.S.A., but failed due to lack of support from the population.;;Der venezulanische General Narciso Lopez wurden von spanischen Kolonianbehörden auf Kuba hingerichtet. Lopez war mit einem kleinen Kommando auf Kuba gelandet, um dort eine Revolution anzustiften, die das Land in die Hände der USA getrieben hätte. Aufgrund der mangelnden Unterstützung von Seiten der Bevölkerung war die Mission jedoch zum Scheitern verurteilt.;General Narciso López;Il generale Narciso Lopez;;;;;;;;;
EVTOPTA37701;Cuba remains Spanish!;Cuba reste espagnole !;Kuba bleibt spanisch!;El general venezolano Narciso López ha sido ejecutado en Cuba por las autoridades coloniales españolas. Había arribado con un pequeño grupo de hombres para intentar incitar una rebelión que dejase a Cuba en manos de los Estados Unidos, pero fracasó a causa de la falta de apoyo por parte de la población.;Il generale Narciso Lopez, nato in Venezuela, è stato giustiziato dalle autorità coloniali spagnole di Cuba. Era sbarcato con un piccolo gruppo di uomini nekl tentativo di scatenare una rivolta che consegnasse l'isola di Cuba agli Stati Uniti, ma aveva fallito per lo scarso sostegno della popolazione.;;;;;;;;;
EVTNAME37702;The Reconcentrado Policy;La politique de Reconcentrado;Die Reconcentrado-Politik;¡Cuba sigue siendo española!;Cuba resta spagnola!;;;;;;;;;
EVTDESC37702;To counter the ravages of Cuban insurgents, the Governor-General instituted a policy of forced removal of all citizens in the countryside to camps in the cities. This denied sources of supply and places of refuge to the insurgent forces.;;Zum Ausgleich der von kubanischen Rebellen angerichteten Verwüstungen hat der Generalgouverneur verfügt, dass alle Landbewohner in Lagern innerhalb der Städte untergebracht werden sollen. Dadurch werden die Rebellen ihren Verstecken und ihrem Nachschub beraubt.;La política de reconcentración;La politica del Reconcentrado;;;;;;;;;
EVTOPTA37702;We must restore order in Cuba!;Nous devons rétablir l'ordre à Cuba !;Wir müssen die Ordnung in Kuba wiederherstellen!;Para contrarrestar los estragos causados por los insurgentes cubanos, el capitán general ha instaurado una política de traslado de todos los ciudadanos de las zonas rurales a campamentos en el interior de las ciudades. Esto dejará sin fuentes de suministros y lugares de refugio a las fuerzas insurgentes.;Per contrastare l'esplosione di sommosse a Cuba, il governatore generale ha istituito una politica di trasferimento forzato di tutti i cittadini dalle campagne a dei campi all'interno delle città. In questo modo gli insorti resteranno senza rifornimenti e senza luoghi in cui rifugiarsi.;;;;;;;;;
EVTNAME37703;Offer to Buy Cuba;Proposition d'achat de Cuba;Kaufangebot für Kuba unterbreiten;;;;;;;;;;;
EVTDESC37703;It has come to our attention that many haciendados in Cuba would welcome Cuba's annexation to us. Perhaps Spain will sell the island?;Nous avons appris que beaucoup de propriétaires terriens cubains accueilleraient positivement notre annexion de leur île. L'Espagne vendra peut-être Cuba...;Es ist uns zu Ohren gekommen, dass viele Haciendados in Kuba eine Annexion durch unser Land willkommen heißen würden Vielleicht ist Spanien an einem Verkauf der Insel interessiert?;Oferta de comprar Cuba;Offerta d'acquisto per Cuba;;;;;;;;;
EVTOPTA37703;Let's make an offer.;Faisons une offre ;Angebot unterbreiten.;Nos ha llegado la noticia de que muchos hacendados de Cuba acogerían con agrado que nos anexionásemos Cuba. Tal vez España esté dispuesta a venderla;Abbiamo appreso che molti proprietari terrieri cubani accoglierebbero con favore la nostra annessione di Cuba. La Spagna sarà disposta a vendere l'isola?;;;;;;;;;
EVTOPTB37703;We don't want it.;Nous n'en voulons pas;Wir wollen Kuba nicht.;Hagamos una oferta.;Facciamo un'offerta;;;;;;;;;
EVTNAME37704;Is Cuba For Sale?;Cuba est-elle à vendre...;Steht Kuba zum Verkauf?;No la queremos.;Non ci interessa;;;;;;;;;
EVTDESC37704;Parties in North America have posed the question of our selling Cuba.;Des Américains veulent savoir si nous avons l'intention de vendre Cuba;Nordamerikanische Fraktionen haben uns gefragt, ob wir Kuba verkaufen möchten.;¿Está en venta Cuba?;Cuba in vendita?;;;;;;;;;
EVTOPTA37704;No, Cuba will forever be our Pearl of the Antilles;Non, Cuba sera à jamais notre Perle des Antilles;Nein, Kuba wird für immer unsere Perle der Antillen bleiben;Grupos en Norteamérica han planteado la cuestión de que les vendamos Cuba.;Degli americani vogliono sapere se abbiamo intenzione di vendere Cuba.;;;;;;;;;
EVTOPTB37704;Si, Cuba can be had -- for a price.;Oui, ils l'auront... s'ils y mettent le prix;Si, Cuba ist zu haben -- für einen gewissen Preis.;No , Cuba seguirá siendo nuestra 'Perla de las Antillas'.;No, Cuba resterà per sempre la nostra Perla delle Antille;;;;;;;;;
EVTNAME37705;A Reform Commission for Cuba;Une commission pour réformer Cuba;Reformkommission für Kuba;Sí, Cuba está en venta... por el precio adecuado.;Sì, Cuba può essere comprata... per il prezzo giusto;;;;;;;;;
EVTDESC37705;Should the King empower a commission to discuss much needed reforms in the colony of Cuba?;Le roi doit-il autoriser une commission à débattre des réformes nécessaires pour notre colonie...;Sollte der König eine Kommission bevollmächtigen, die Diskussion über dringend benötigte Reformen in der Kolonie Kuba zu leiten?;Una comisión de reformas para Cuba;Una commissione per riformare Cuba;;;;;;;;;
EVTOPTA37705;No commission is warranted;Une commission ne se justifie pas;Kommission ist unbefugt;¿Debería el rey dar poderes a una comisión para discutir unas muy necesarias reformas en la colonia de Cuba?;Il re dovrebbe istituire una commissione per discutere le riforme necessarie alla colonia di Cuba?;;;;;;;;;
EVTOPTB37705;Si, reforms are needed;Oui, les réformes sont nécessaires;Si, Reformen werden benötigt;No hace falta ninguna comisión;Non vogliamo nessuna commissione;;;;;;;;;
EVTNAME37706;Les Demoiselles d'Avignon;Les Demoiselles d'Avignon;Les Demoiselles d'Avignon;Sí, hacen falta reformas;Sì, le riforme sono necessarie;;;;;;;;;
EVTDESC37706;Pablo Picasso abandoned the conventional ideas of painting and began using a far more conceptual style, influenced by sculpture and African art.;Pablo Picasso rejette les concepts conventionnels de la peinture et commence à utiliser un style bien plus conceptuel influencé par la sculpture et l'art africain. ;Pablo Picasso verlässt den konventionellen Weg des Malens und beginnt beeinflusst durch Bildhauerei und afrikanische Kunst in einem begrifflicheren Stil zu arbeiten.;Les Demoiselles d'Avignon;Les Demoiselles d'Avignon;;;;;;;;;
EVTOPTA37706;Hmmm...interesting.;Mmh... intéressant !;Hmmh ... interessant.;Pablo Picasso abandona el concepto tradicional de la pintura y comienza a utilizar un estilo mucho más conceptual, influenciado por la escultura y el arte africano.;Pablo Picasso abbandona le idee convenzionali di pittura e inizia a usare uno stile più concettuale, influenzato dalla scultura e dall'arte africana.;;;;;;;;;
EVTNAME37707;Madoz's Desamortisation.;Privatisation de Madoz;Die Madoz-Desamortisation;Mmm... interesante.;Mmm... interessante...;;;;;;;;;
EVTDESC37707;In 1855, needing cash for the state, the Minister of Public Wealth, Pascual Madoz, ordered the desamortisation of all communal and public lands, and this led to a greater degree of centralization of state power and fostered unhappiness among farmers who now had no public lands to use.;;im Jahr 1855 befahl Pascual Madoz, der Minister für Allgemeinwohl, zur Füllung der Staatskassen sämtliche benötigten kommunalen und öffentlichen Ländereien zu desamortisieren. Dies hatte staatliche Zentralisierung und Unzufriedenheit der Bauern zur Folge, denen nun keine öffentlichen Ländereien mehr zur Verfügung standen.;La Desamortización de Madoz;La privatizzazione di Madoz;;;;;;;;;
EVTOPTA37707;Desamortise because we need cash.;Nous avons besoin d'argent;Desamortisieren - wir brauchen dringend Geld.;En 1855, Pascual Madoz, ministro de Hacienda, necesitado de dinero para el estado, ordenó la desamortización de todas las tierras comunales y públicas necesarias. Aquello tuvo efectos sobre la centralización del estado y causó un gran descontento entre los agricultores, que ahora carecían de tierras públicas que cultivar.;Nel 1855 il ministro della salute pubblica Pascual Madoz, a corto di fondi, ordinò di privatizzare i terreni comuni e tutte le terre pubbliche necessarie. La cosa si ripercosse sulla centralizzazione dello stato e scatenò il malcontento degli agricoltori che non disponevano più di terre pubbliche da utilizzare.;;;;;;;;;
EVTOPTB37707;The people need those lands!;Les gens ont besoin de ces terres !;Das Volk brauch diese Ländereien!;Desamorticemos. Necesitamos dinero.;Abbiamo bisogno di soldi: privatizziamo!;;;;;;;;;
EVTOPTC37707;We shall find another way to get some money.;Nous trouverons de l'argent par d'autres moyens;Wir sollten uns eine anderen Geldquelle suchen.;¡La gente necesita esas tierras!;Il popolo ha bisogno di quei terreni!;;;;;;;;;
EVTNAME37708;La Guardia Civil;La Guardia Civil;La Guardia Civil;Encontraremos otro modo de obtener dinero.;Troveremo un altro modo di recuperare dei soldi;;;;;;;;;
EVTDESC37708;After the dissolution of the Napoleonic Guards, security in Spanish cities was the responsibility of the National Militia, formed from local militias. In 1844 the Marquis of Ahumada decided to create a national corps directed by the Ministry of War. This corps would be called Civil Guard and become a substitute for the unruly National Militia.;;Die Sicherheit in den spanischen Städten wurde nach dem Vorbild der Napoléonischen Garden von der Volksmiliz übernommen, die sich aus lokalen Milizen zusammensetzte. 1844 entschied sich der Marquis von Ahumada, ein Nationalkorps unter der Befehlsgewalt des Kriegsministeriums aufzustellen. Dieses Korps wurde Guardia Civil genannt und ersetzte die widerspenstige Volksmiliz.;La Guardia Civil;La Guardia Civil;;;;;;;;;
EVTOPTA37708;Create the Civil Guard;Création de la Garde civile;Aufstellung der Guardia Civil;Tras la Guardia Napoleónica, la seguridad en las ciudades españolas estaba a cargo de la Milicia Nacional, formada por milicias locales, así que, en 1844, el duque de Ahumada decidió crear un cuerpo nacional bajo la dirección del Ministerio de la Guerra. Este cuerpo se denominaría Guardia Civil, y pasaría a sustituir a la indisciplinada Milicia Nacional.;Dopo la Guardia napoleonica, la sicurezza delle città spagnole era assicurata dalla Milizia nazionale, formata da milizie locali. Nel 1844 il marchese di Ahumada decise di creare un corpo nazionale sotto il comando del ministero della guerra. Questo corpo si sarebbe chiamato Guardia civile e avrebbe sostituito l'ingovernabile Milizia nazionale.;;;;;;;;;
EVTOPTB37708;We are satisfied with the National Militia;La Milice nationale suffisait ;Die Volksmiliz reicht uns aus;Creación de la Guardia Civil;Creazione della Guardia civile;;;;;;;;;
EVTNAME38500;Voyage of the Sultana;La traversée du Sultana;Die Reise der Sultanin;Nos basta con la Milicia Nacional;Ci basta la Milizia nazionale;;;;;;;;;
EVTDESC38500;The first Omani vessel to sail to the New World, the Sultana arrived in New York in 1840, bringing the personal representative of Sultan Sayyid Said ibn Sultan to trade with America and to meet with the American government.;;Die Sultanin reiste 1840 mit dem ersten osmanischen Schiff in die neue Welt, leitete als persönliche Repräsentantin von Sultan Sayyid Said ibn Sultan den Handel mit Amerika ein und traf sich mit der amerikanischen Regierung.;El viaje del Sultana;La traversata del Sultana;;;;;;;;;
EVTOPTA38500;Greetings!;Bienvenue !;Seid willkommen!;El Sultana, primer navío omaní en viajar hasta el Nuevo Mundo, llegó a Nueva York en 1840, trayendo al representante personal del sultán Sayyid Said para comerciar con EE.UU. y reunirse con el gobierno de ese país.;Il Sultana, la prima nave dell'Oman a fare rotta verso il nuovo mondo, arrivò a New York nel 1840. A bordo vi era il rappresentante del sultano Sayyd Said ibn Sultan,che veniva a instaurare rapporti commerciali con l'America e a incontrarne il governo.;;;;;;;;;
EVTNAME38501;Death of Sultan Said;Mort du sultan Said;Tod Sultan Saids;¡Saludos!;Benvenuto!;;;;;;;;;
EVTDESC38501;Under Sultan Said Zanzibar had become the richest province in the Sultanate. Upn his death in 1856 the Sultanate was divided between Majid in Zanzibar and Thuwaini in Muscat.;Sous le règne du sultan Said, Zanzibar était devenue la province la plus riche du sultanat. À sa mort, en 1856, le sultanat a été divisé entre Majid (Zanzibar) et Thuwaini (Muscat).;Unter Sultan Said wurde Sansibar zur reichsten Provinz des Sultanats. Nach seinem Tod im Jahr 1856 wurde das Sultanat zwischen Majid und Thuwaini in Sansibar und Muscat aufgeteilt.;Muerte del sultán Said;La morte del sultano Said;;;;;;;;;
EVTOPTA38501;Accept the division;Accepter la division;Teilung akzeptieren.;Bajo el reinado del sultán Said, Zanzíbar se convirtió en la provincia más rica del sultanato. A su muerte, acaecida en 1856, el sultanato fue dividido en dos: Majid en Zanzíbar y Thuwaini en Mascate.;Sotto il sultano Said, Zanzibar era diventata la provincia più ricca del Sultanato. Alla sua morte, nel 1856, il Sultanato venne diviso tra Majid (Zanzibar) e Thuwaini (Muscat).;;;;;;;;;
EVTOPTB38502;Resist it by force!;Les écraser !;Teilung gewaltsam aufheben!;Aceptar la división;Accettiamo la divisione;;;;;;;;;
EVTNAME38502;Shall Zanzibar be Free?;Le Zanzibar doit-il être libre ?;Soll Sansibar frei werden?;¡Aplastarlo por la fuerza!;Schiacciamoli con la forza!;;;;;;;;;
EVTDESC38502;After four years, many in Zanzibar came to believe that their continued subordinate status to Oman made little sense given Zanzibar's greater wealth. Should we proclaim our full independence from Oman?;Après quatre années, des voix s'élèvent au Zanzibar pour dénoncer un statut de subordinateur envers Oman qui n'a plus guère de sens compte tenu des grandes richesses du Zanzibar. Devons-nous proclamer notre indépendance envers Oman ?;Nach vier Jahren kamen viele in Sansibar zu der Ansicht, dass ihre Untertanenschaft gegenüber dem Sultanat Oman angesichts ihres größeren Reichtums wenig Sinn machte. Sollten wir unsere vollständige Unabhängigkeit vom Oman proklamieren?;;;;;;;;;;;
EVTOPTA38502;We no longer recognize Omani overlordship;Nous ne reconnaissons plus la suzeraineté d'Oman.;Wir erkennen die Oberherrschaft des Omans nicht länger an!;;;;;;;;;;;
EVTNAME38503;The Zanzibar Question;La question de Zanzibar;Die Sansibar-Frage;;;;;;;;;;;
EVTDESC38503;Four years after Sultan Said's death, Majid refused to pay the tribute to his brother Thuwaini. With the help of the British under Lord Canning, the Viceroy of India, a deal was reached which recognised Zanzibari independence in return for a tribute.;;Vier Jahre nach dem Tod Sultan Saids weigerte sich Majid, den Tribut an seinen Bruder Thuwaini zu zahlen. Mit Hilfe der Engländer unter Lord Canning, dem Vizekönig von Indien, das die Unabhängigkeit Sansibars wiederum gegen Leistung eines Tributs anerkannte, wurde schließlich eine Übereinkunft erreicht.;El problema de Zanzíbar;La questione di Zanzibar;;;;;;;;;
EVTOPTA38503;Accept their independence;Accepter l'indépendance;Ihre Unabhängigkeit akzeptieren;Cuatro años después de la muerte del sultán Said, Majid se negó a pagar tributos a su hermano Thuwaini. Con ayuda británica al mando de Lord Canning, virrey de la India, se llegó a un acuerdo que reconocía la independencia de Zanzíbar a cambio de un tributo.;Quattro anni dopo la morte del sultano Said, Maijd rifiutò di pagare il tributo al fratello Thuwaini. Con l'aiuto degli inglesi agli ordini di Lord Canning,il vicerè dell'India,venne raggiunto un accordo che riconosceva l'indipendenza di Zanzibar in cambio di un tributo.;;;;;;;;;
EVTOPTB38503;Zanzibar is OURS!;Zanzibar nous appartient !;Sansibar gehört UNS!;Aceptar su independencia;Accettiamo l'indipendenza;;;;;;;;;
EVTNAME44100;The Adventures of Huckleberry Finn;Les Aventures de Huckleberry Finn;The Adventures of Huckleberry Finn;¡Zanzíbar es NUESTRO!;Zanzibar è NOSTRA!;;;;;;;;;
EVTDESC44100;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and completely revolutionized American fiction. Up until its publication, American fiction had tended to utilize the form and language of its European predecessors -- Mark Twain fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and unenfranchised. The book was clearly an attempt to show how peoples of all kinds are worthy of respect due to their actions and not their status. At the time, it caused an uproar because of its unconventional form and its theme was mostly ignored. Even today people seem to miss the point.;;1185 veröffentlichte Mark Twain sein Buch 'The Adventures of Huckleberry Finn' und revolutionierte die amerikanische Belletristik damit vollkommen. Bis zur Veröffentlichung dieses Werk tendierte die amerikanische Belletristik nämlich dazu, die Form und Sprache der europäischen Belletristik nachzuahmen. Mark Twain stellte sich in den Dienst der sprachlichen Unabhängigkeit, indem er die Sprache der amerikanischen Analphabeten und Unfreien wunderschön darstellte. Das Buch war ganz klar ein Versuch, zu zeigen, dass alle Menschen ganz gleich ihres Status aufgrund ihrer Taten Respekt verdienen. Zu jener Zeit führte das Werk aufgrund seiner unkonventionellen Form jedoch zu einem Aufruhr,  seine Thematik wurde dabei weitgehend ignoriert. Selbst heute scheinen manche Leute den Sinn dieses Buches noch nicht zu begreifen.;Las aventuras de Huckleberry Finn;Le avventure di Huckleberry Finn;;;;;;;;;
EVTOPTA44100;Well then I'll go to Hell!;Crénom de nom !;Na dann zur Hölle mit mir!;Mark Twain edita en 1885 'Las aventuras de Huckleberry Finn', que supuso una revolución total de la literatura americana de ficción. Hasta su publicación, la literatura de ficción americana había tendido a utilizar la forma y el lenguaje de sus predecesoras europeas. Mark Twain rompió una lanza en nombre de la independencia lingüística al utilizar el lenguaje de los analfabetos y americanos de condición humilde. El libro constituía un claro intento de mostrar que la gente de toda condición es merecedora de respeto en base a sus actos y no a su clase social. En su momento causó un escándalo debido a su estilo poco convencional, y, por lo general, su mensaje fue ignorado. Incluso hoy en día hay gente que no se da cuenta.;Nel 1885 Mark Twain pubblicò 'Le avventure di Huckleberry Finn' e rivoluzionò la letteratura americana. Fino alla sua pubblicazione, la narrativa statunitense tendeva a usare la forma e il linguaggio dei suoi predecessori europei: Mark Twain, in nome dell'indipendenza linguistica, riprodurre in modo eccezionale la lingua parlata degli americani incolti e privi di diritto di voto. Il libro era evidentemente un tentativo di mostrare come ogni genere di persona sia degna di rispetto per le proprie azioni e non per il proprio status sociale. All'epoca il romanzo suscitò scandalo a causa della sua forma inconvenzionale e dei suoi temi fino ad allora ignorati. Ancora oggi non tutti sembrano averlo capito.;;;;;;;;;
EVTNAME44101;Number 999 Sets a Speed Record;La locomotive 999 bat un record de vitesse;Nummer 999 erreicht Geschwindigkeitsrekord;¡Bueno, pues entonces iré al infierno!;E allora andrò all'inferno!;;;;;;;;;
