EVTOPTA13350;But it was very kind of him to offer!;Mais c'était une très gentille offre !;Aber sein Angebot war äußerst liebenswürdig!;;;;;;;;;;;x
an_elephant_for_america_title;An Elephant For America?;Un éléphant pour l'Amérique ?;Ein Elefant für Amerika?;;;;;;;;;;;x
an_elephant_for_america_desc;In 1861 King Rama IV, also known as King Mongkut, the fourth Siamese monarch of the house of Chakri, expressed in a letter to president James Buchanan of the United States, upon having heard from an American captain visiting Siam that there were no elephants in America, his desire to gift one to the United States. By offering to send an Elephant to the Americans, our relations will surely improve!;En 1861, le roi Rama IV, également connu sous le titre de roi Mongkut, quatrième monarque de la maison de Chakri, exprima en ces termes dans une lettre adressée au président des États-Unis James Buchanan, après avoir appris de la bouche d'un capitaine américain en visite au Royaume du Siam qu'il n'y avait pas d'éléphants en Amérique, son désir d'en offrir un aux États-Unis. En proposant d'offrir un éléphant aux Américains, nos relations ne pourront que s'améliorer !;Im Jahr 1861 schrieb der vierte siamesische König des Hauses Chakri, König Rama IV., auch als König Mongkut bekannt, einen Brief an den damaligen Präsidenten der Vereinigten Staaten, James Buchanan, nachdem er von einem amerikanischen Kapitän zu Besuch in Siam erfahren hatte, dass es in Amerika keine Elefanten gäbe, und drückte seinen Wunsch aus, den Vereinigten Staaten welche zu schenken. Unser Angebot, den Amerikanern einen Elefanten zu schenken, wird unsere Beziehungen sicherlich verbessern!;;;;;;;;;;;x
torching_of_the_summer_palace_title;Burn The Summer Palace!;Brûlez le Palais d'été !;Brennt den Sommerpalast nieder!;;;;;;;;;;;x
torching_of_the_summer_palace_desc;The Old Summer Palace, known in Chinese as the Gardens of Perfect Brightness, was a complex of gardens northwest of the Imperial City in Beijing, China. The gardens were built in the 18th and early 19th centuries, and functioned as a place of residence for the Qing Emperors. The Old Summer Palace was burnt to the ground by Anglo-French forces during their occupation of Beijing during the Second Opium War. While the torching was a major blow to Chinese morale, it was also decried by many European intellectuals, Victor Hugo among others, as a criminal act of brutality directed against the Chinese. By burning this exquisite piece of Chinese cultural history, we can inflict a massive blow on Chinese morale.;L'ancien Palais d'été, connu en chinois sous le nom des Jardin de l'intelligence parfaite, abritait un vaste parc situé au nord-est de la Cité impériale de Pékin, en Chine. Ce parc fut créé entre le XVIIIe et le début du XIXe siècle et son palais servait de résidence aux empereurs Qing. L'ancien Palais d'été a été brûlé par des troupes anglo-françaises lors de l'occupation de Pékin de la seconde guerre de l'opium. Bien qu'un tel agissement porta un coup sérieux au moral des Chinois, il fut décrié par bon nombre d'intellectuels européens, tels que Victor Hugo, comme un acte criminel dirigé contre les Chinois. En brûlant ce chef-d'œuvre de l'histoire culturelle chinoise, nous porterons un coup sérieux au moral des Chinois.;Der alte Sommerpalast, auf Chinesisch als Garten der Vollkommenheit und des Lichts bekannt, war ein Gartenkomplex nordwestlich der Kaiserstadt in Beijing, China. Die Gärten wurden im achtzehnten und frühen neunzehnten Jahrhundert angelegt und waren Wohnsitz der Qing-Kaiser. Der alte Sommerpalast wurde bei der Besetzung Beijings während des zweiten Opiumkriegs durch anglo-französische Truppen abgebrannt. Während dies ein starker Schlag für die Moral der Chinesen war, wurde die Brandstiftung auch von vielen europäischen Intellektuellen, unter ihnen Victor Hugo, als krimineller Akt der Brutalität gegen das chinesische Volk verurteilt. Durch das Abbrennen dieses exquisiten Orts chinesischer Kulturgeschichte können wir der Moral der Chinesen einen schweren Schlag versetzen.;;;;;;;;;;;x
EVTNAME13355;Torching of The Summer Palace;Brûlez le Palais d'été !;Abfackeln des Sommerpalates;;;;;;;;;;;x
EVTDESC13355;The Old Summer Palace, known in Chinese as the Gardens of Perfect Brightness, is a complex of gardens northwest of the Imperial City in Beijing, China. This massive garden and palace complex was built during the 18th and early 19th centuries, and have for a long time functioned as a place of residence and office for the Qing Emperors. Known for its splendor, this palace stands as a tribute to the achievements of the Chinese culture. Today, we received news that $FROMCOUNTRY_ADJ$ soldiers occupying Beijing have burnt the palace to the ground. A whole nation mourns as news of this barbarous act of culturcide spread throughout China, and the world.;L'ancien Palais d'été, connu en chinois sous le nom des Jardin de l'intelligence parfaite, abrite un vaste parc situé au nord-est de la Cité impériale de Pékin, en Chine. Ce parc gigantesque fut créé entre le XVIIIe et le début du XIXe siècle et son palais sert depuis très longtemps de résidence et de bureau aux empereurs Qing. Réputé pour sa splendeur, ce palais témoigne de la richesse de la culture chinoise. Aujourd'hui, nous avons été informés que des soldats $FROMCOUNTRY_ADJ$ qui occupaient Pékin avaient brûlé le palais. Depuis qu'ils ont appris cette nouvelle, la nation et le monde dénoncent un acte culturicide barbare.;Der alte Sommerpalast, auf Chinesisch als Garten der Vollkommenheit und des Lichts bekannt, ist ein Gartenkomplex nordwestlich der Kaiserstadt in Beijing, China. Diese massiven Gärten wurden im achtzehnten und frühen neunzehnten Jahrhundert angelegt und waren lange Amts- und Wohnsitz der Qing-Kaiser. Dieser für seine Schönheit bekannte Palast ist ein Tribut an die Errungenschaften der chinesischen Kultur. Heute hat uns die Nachricht erreicht, dass $FROMCOUNTRY_ADJ$ Soldaten bei der Besetzung Beijings den Palast bis auf die Grundmauern niedergebrannt haben. Ganz China und der Rest der Welt beweint diese Nachricht als barbarischen Kulturmord gigantischen Ausmaßes.;;;;;;;;;;;x
EVTOPTA13355;We weep for our loss;Nous pleurons cette perte.;Wir weinen um unseren Verlust;;;;;;;;;;;x
clear_out_the_manchu_elite_title;End The Manchu Dominance;Fin de la domination mandchoue;Ende der Mandschu-Dominanz;;;;;;;;;;;x
clear_out_the_manchu_elite_desc;Since the beginning of the Qing dynasty, the Chinese Imperial administration and bureaucracy had been dominated by a powerful Manchu elite, and the Qing emperors had traditionally discriminated heavily against ethnic Han. In the 1860s, Empress Dowager Cixi effectively ended this practice, when she entrusted the country's most powerful military unit to a man of Han background, Zeng Guofan, during the suppression of the Taiping rebellion. By getting rid of the Manchu elite, we can take an important step toward modernization.;Depuis le début de la dynastie Qing, l'administration et la bureaucratie de l'Empire chinois sont dominées par une puissante élite mandchoue et les empereurs Qing se sont attachés à discriminer l'ethnie Han. Dans les années 1860, l'impératrice Dowager Cixi mit fin à cette pratique et confia le commandement de la plus puissante unité militaire du pays à un homme d'origine Han, Zeng Guofan, au cours de la suppression de la rébellion Taiping. En nous débarrassant de l'élite mandchoue, nous pourrons faire un important pas en avant vers la modernisation.;Seit dem Beginn der Qing-Dynastie wurde die kaiserliche chinesische Verwaltung von einer mächtigen Mandschu-Elite dominiert, die die Han-Chinesen stets schwer diskriminierten. Dies wurde in den 1860er von der Kaiserinwitwe Cixi beendet, die während der Taiping-Rebellion den Oberbefehl über die mächtigste Militäreinheit des Landes einem Mann mit Han-chinesischem Hintergrund übertrug: Zeng Guofan. Wenn wir uns der Mandschu-Elite entledigen, können wir einen großen Schritt in Richtung Modernisierung gehen.;;;;;;;;;;;x
enact_muhammad_alis_reforms_title;Muhammad Ali's Reforms;Réformes de Méhémet Ali;Muhammad Alis Reformen;;;;;;;;;;;x
enact_muhammad_alis_reforms_desc;Muhammad Ali, an Albanian born in Macedonia during Ottoman rule there, served in the Kavala Volunteer Contingent of the Ottoman Army in Egypt during the first years of the 19th century. Following the withdrawal of Napoleon's armies from Egypt Muhammad, through a long series of political maneuvering, came to be elected Wali (governor) of Ottoman Egypt, a position he would eventually use to secure Egypt as his own personal domain as Mamluk power waned. During his reign he instituted a series of more or less popular, and more or less successful, reforms, all aiming to transform Egypt into a modern, european-style, state. Among other things he constructed a shipyard in Alexandria, brought much of Egypt's farmland under direct state control, and sent missions to Europe to collect and bring western knowledge and technology to Egypt. By instituting these reforms, we can take Egypt a small step closer to modernization.;Méhémet Ali, un Albanais né en Macédoine sous le règne ottoman, servit dans le contingent des volontaires de Kavala de l'armée ottomane en Égypte lors des premières années du XIXe siècle. Après le retrait des armées de Napoléons d'Égypte, Méhémet Ali, moyennant une longue série de manœuvres politiques, fut nommé Wali (gouverneur) de l'Égypte ottomane, un poste qu'il utilisa finalement pour faire de l'Égypte son domaine personnel alors que la puissance des mamelouks déclina. Pendant son règne, il adopta une série de réformes, plus ou moins populaires et fructueuses, visant toutes à faire de l'Égypte un État moderne de style européen. Il fit, entre autres, construire un chantier à Alexandrie, nationalisa des terres agricoles et envoya des missions en Europe pour ramener des connaissances et technologies occidentales en Égypte. En adoptant ces réformes, nous pourrons moderniser l'Égypte.;Muhammad Ali, ein während der osmanischen Herrschaft in Mazedonien geborener Albaner, diente in den ersten Jahren des neunzehnten Jahrhundert im Kavala-Freiwilligenkontingent der osmanischen Armee in Ägypten. Nach dem Rückzug der napoleonischen Armeen aus Ägypten, stieg Muhammad nach einer langen Reihe politischer Manöver zum gewählten Wali (Gouverneur) des osmanischen Ägyptens auf. Die Position nutzte er schließlich, um Ägypten beim Nachlassen der Macht der Mameluken zu seiner persönlichen Domäne zu machen. Während seiner Herrschaft verfügte er eine Reihe mehr oder weniger beliebter bzw. erfolgreicher Reformen, die alle zum Ziel hatten, Ägypten zu einem modernen Staat nach europäischem Vorbild zu machen. Unter anderem baute er in Alexandria eine Werft, brachte einen Großteil des ägyptischen Ackerlands unter staatliche Kontrolle und sandte Missionen nach Europa, um westliches Wissen und Technologie nach Ägypten zu bringen. Durch die Verfügung dieser Reformen können wir Ägypten der Modernisierung ein Stückchen näher bringen.;;;;;;;;;;;x
muhammad_alis_reforms;Muhammad Ali's Reforms;Réformes de Méhémet Ali;Muhammad Alis Reformen;;;;;;;;;;;x
desc_muhammad_alis_reforms;We have instituted the reforms of Muhammad Ali, and our research fares better because of it.;Nous avons adopté les réformes de Méhémet Ali, ce qui a permis de renforcer notre recherche.;Wir haben die Reformen Muhammad Alis verfügt, was unsere Forschungsbemühungen verbessert hat.;;;;;;;;;;;x
WAR_DESC;Declaring war will allow our troops to attack theirs and allow us to enter their country. War will continue until either party surrenders.;Une déclaration de guerre permettra à nos troupes d'attaquer les leurs et nous pourrons entrer dans leur pays. La guerre se poursuivra jusqu'à ce que l'un des camps se rende.;Wenn wir ihnen den Krieg erklären, können unsere Truppen ihre Streitkräfte angreifen und uns den Zugang auf ihr Land freikämpfen. Der Kriegt wird so lange dauern, bis einer der beiden Seiten aufgibt.;;Declarar la guerra permitirá que nuestras tropas ataquen las suyas y podremos invadir su país. La guerra continuará hasta que uno de los bandos se rinda.;;;;;;;;;x
POLITICS_SHOW_VASSALS;Show Release Nations;Afficher les nations libérées;Entlassene Nationen anzeigen;;;;;;;;;;;x
POLITICS_SHOW_REFORMS;Show Reforms;Afficher les réformes;Reformen anzeigen;;;;;;;;;;;x
POLITICS_RELEASE_VASSAL;Release Nation;Libérer une nation;Nation entlassen;;;;;;;;;;;x
POLITICS_RELEASE_VASSAL_DESC;§Y$TAG$§b will receive the following §Y$NUM$§b province(s): §Y$PROVINCES$§b;§Y$TAG$§b recevront §Y$NUM$§b province(s) : §Y$PROVINCES$§b;§Y$TAG$§b erhält die folgende(n) §Y$NUM$§b Provinz(en): §Y$PROVINCES$§b;;;;;;;;;;;x
POLITICS_RELEASE_VASSAL_DESC_LIMIT;§b and others.;§b ainsi que d'autres.;§b und andere.;;;;;;;;;;;x
POLITICS_SATELLITE;Satellite;Satellite;Satellitenstaat;;;;;;;;;;;x
POLITICS_DOMINION;Dominion;Dominion;Dominion;;;;;;;;;;;x
POLITICS_RELEASE_VASSAL_TOOLTIP;Release §Y$TAG$§W as a §Y$TYPE$§W. §Y$TAG$§W will receive the following §Y$NUM$§W province(s): §Y$PROVINCES$§W;Libérer §Y$TAG$§W en tant que §Y$TYPE$§W. §Y$TAG$§W recevront §Y$NUM$§W province(s) : §Y$PROVINCES$§W;§Y$TAG$§W als §Y$TYPE$§W entlassen. §Y$TAG$§W erhält die folgende §Y$NUM$§W Provinz: §Y$PROVINCES$§W;;;;;;;;;;;x
HOLD_ELECTION;Hold Election;Organiser des élections;Wahl abhalten;;;;;;;;;;;x
civil_war;Civil War;Guerre civile;Bürgerkrieg;;;;;;;;;;;x
civil_war_desc;Your nation is in a state of civil war;Votre nation est en guerre civile;Ihre Nation befindet sich in einem Bürgerkrieg.;;;;;;;;;;;x
civil_war_short;Unite the nation;Unifier la nation;Einen Sie die Nation!;;;;;;;;;;;x
enact_radical_reconstruction_title;Radical Reconstruction;Reconstruction radicale;Radikaler Wiederaufbau;;;;;;;;;;;x
enact_radical_reconstruction_desc;Reconstruction is the collective term used to described the policies, laws, decrees, constitutional amendments and presidential orders enacted, after the American Civil War, with the goal of reintegrating the former Confederate states back into the Union. The policies centered chiefly around issues like the ending of 'Slave Power', the suppression of Southern nationalism and revanchism, and the recognition of the 13th amendment by the Southern states. Reconstruction ended with the compromise 1877, when federal troops where finally withdrawn from the South. The Confederate banners lie trampled in the ashes of Savannah and Richmond, and it's time to start the reconstruction.;La reconstruction est le terme collectif utilisé pour décrire les politiques, lois, décrets, amendements constitutionnels et décisions présidentielles adoptés après la Guerre de Sécession afin de réintégrer les États confédérés dans l'Union. Ces politiques portaient principalement sur des questions comme la fin du pouvoir esclavagiste, la suppression du nationalisme et du revanchisme du Sud et la reconnaissance du 13e amendement par les États sudistes. La reconstruction prit fin avec le compromis de 1877 qui marqua le retrait des troupes fédérales du Sud. Les drapeaux des Confédérés ont été piétinés dans les cendres de Savannah et de Richmond et l'heure de la reconstruction a sonné.;Wiederaufbau ist der kollektive Ausdruck zur Beschreibung der Politik, Gesetze, Erlässe, Verfassungsänderungen und präsidialen Verfügungen nach dem amerikanischen Bürgerkrieg, deren Ziel die Reintegration der ehemaligen konföderierten Staaten in die Union war. Dabei drehte sich alles hauptsächlich um Probleme wie die Beendigung der Sklaverei, der Unterdrückung des Nationalismus und Revanchismus des Südens und die Anerkennung des 13. Zusatzartikels zur Verfassung durch die Südstaaten. Der Wiederaufbau endete im Jahr 1877 mit einem Kompromiss, als sich Föderationstruppen endlich aus dem Süden zurückzogen. Die Fahnen der Konföderation liegen in der Asche von Savannah und Richmond, und es ist an der Zeit für einen Neuanfang.;;;;;;;;;;;x
EVTNAME16415;Rise of The KKK;Montée du KKK;Aufstieg des KKK;;;;;;;;;;;x
EVTDESC16415;The Ku Klux Klan, abbreviated 'The KKK', was a decentralized organization primarily composed of white southerners, formed in 1865 by Confederate war veterans from Tennessee. A secret vigilante group, known for its iconic symbolism of burning crosses and white hoods and robes, the KKK was formed in opposition to the tenets of Republican Reconstruction, dedicated to preserving white supremacy in the former Confederate states. The Klan shunned few means in accomplishing its goal, and violence directed at southern republicans and blacks was rule rather than exception. The Klan was suppressed by the Federal Government by the passing of the Force Acts of 1871, during the first term of Ulyssess S. Grant. Today we received news that burning crosses have been seen, blazing against the warm, dark night skies of the South.;"Le Ku Klux Klan, abrégé sous la forme KKK, était une organisation décentralisée principalement composée de sudistes blancs et formée en 1865 par les vétérans de guerre des Confédérés du Tennessee. Milice secrète, dont les membres étaient connus pour symboliquement brûler des croix vêtus de leurs toges et cagoules blanches, le KKK fut créé pour s'opposer à la Reconstruction républicaine dans le but de préserver la suprématie blanche dans les anciens États confédérés. Pour parvenir à ses fins, le KKK avait recours à la violence, une violence principalement dirigée contre les républicains du Sud et les noirs. Le KKK fut démantelé par le gouvernement fédéral lors de la promulgation des ""Force Acts"" de 1871, lors du premier mandant d'Ulyssess S. Grant. Aujourd'hui, nous avons appris que des croix en feu avaient été vues en pleine nuit dans le Sud.";Der Ku Klux Klan, abgekürzt mit 'The KKK', war im Jahr 1865 von konföderierten Kriegsveteranen in Tennessee gegründete, dezentrale Organisation, die sich hauptsächlich aus weißen Südstaatlern zusammensetzte. Diese geheime Bürgerwehr, die für ihren ikonischen Symbolismus mit brennenden Kreuzen und ihre weißen Kapuzen und Roben bekannt war, formierte sich als Opposition der Grundsätze des republikanischen Wiederaufbau und war der Wahrung der weißen Vorherrschaft in den Staaten der ehemaligen Konföderation verschrieben. Dem Klan waren zur Erreichung seines Ziels jede Mittel recht, und gegen Republikaner und Schwarze gerichtete Gewalt war eher die Regel als eine Ausnahme. Der Klan wurde während der ersten Amtszeit von Präsident Ulyssess S. Grant von der Föderationsregierung durch die Verabschiedung des Force Acts von 1871 unterdrückt. Heute haben wir die Nachricht erhalten, dass man im Süden Kreuze gesehen hat, die unter dem warmem Nachthimmel loderten.;;;;;;;;;;;x;
EVTOPTA16415;They took my baby away!;Ils ont enlevé mon bébé !;Sie haben mein Baby gestohlen!;;;;;;;;;;;x;
abolish_serfdom_title;The Peasant Reform;La Réforme paysanne;Die Bauernreform;;;;;;;;;;;;x
abolish_serfdom_desc;The institution of serfdom -- unfree farm labour tied to the land of a local noble, effectively a form of feudal slavery -- had existed in various forms in Russia since the Kievan Rus of the 11th century. Throughout the ages the institution had undergone several reforms and changes, but the first steps toward a complete abolishment were taken only in the 1810s, when the institution was abolished in the Russian domains of Kurland, Estonia and Livonia. The institution was only abolished in all of Russia with the agrarian reform of 1861, during the reign of Tsar Alexander II, who at the time feared that the Russian peasantry might otherwise seek their liberation through outright revolution.;Le système de servage, une main-d'œuvre privée de liberté rattachée aux terres d'un noble local, une forme d'esclavage féodal, a existé en Russie depuis la Rus' de Kiev du XIe siècle. Au fil du temps, ce système a fait l'objet de plusieurs réformes et évolutions, mais les premières mesures d'abolition ne furent prises que dans les années 1810, époque à laquelle il fut aboli dans les domaines russes du Kurland, d'Estonie et de Livonie. Il fallut attendre la réforme agraire de 1861 pour voir l'abolition totale de ce système, sous le règne du tsar Alexandre II qui craignait, à l'époque, un soulèvement de la paysannerie russe.;Die Einführung der Leibeigenschaft -- unfreie Landarbeit auf den Ländereien eines lokalen Adligen, also eine Art feudaler Sklaverei -- hatte in Russland seit der Kiewer Rus im elften Jahrhundert in verschiedenen Formen existiert. Im Laufe der wurde die Leibeigenschaft mehreren Reformen und Veränderungen unterworfen, aber erste Schritte in Richtung einer vollständigen Abschaffungen wurden erst in den 1810er Jahren unternommen, als die Leibeigenschaft in den russischen Domänen Kurland, Estland und Livland abgeschafft wurde. Im restlichen Russland wurde sie erst während der Herrschaft von Zar Alexander II. im Zuge der Agrarreform von 1861 abgeschafft. Der Zar befürchtete damals, dass sich die russischen Bauern ansonsten ihre Freiheit durch eine offene Revolution holen würden.;;;;;;;;;;;x;
tanzimat_reforms_title;The 'Tanzimat' Reforms;"Les réformes de ""Tanzimat""";Die 'Tanzimat'-Reformen;;;;;;;;;;;x;
tanzimat_reforms_desc;Tanzimat' Turkish for 'reorganization' was a series of reforms enacted by the Ottoman state during the latter half of the 19th century, designed to counteract the rising tides of nationalism among the Empire's vast and varied ethnic minorities. The reforms aimed at integrating the various populations under the common banner of 'Ottomanism', by promoting the Ottoman state as an alternative to the ethnicity based nation states that many of the radicalized minorities within the state were, at the time, seeking to establish, and by granting increased representation and autonomy within the state. While the Tanzimat was ultimately unsuccessful in preventing the decline of the Ottoman state, it can nevertheless be argued that the reforms at least postponed it.;"Les réformes de ""Tanzimat"", le mot turc qui signifie ""réorganisation"", furent adoptées par l'État ottoman, au cours de la seconde moitié du XIXe siècle, en réaction contre la montée du nationalisme au sein des diverses minorités ethniques de l'empire. Ces réformes visaient à intégrer la population sous la bannière commune d'Ottomanisme en promouvant l'État ottoman comme alternative à l'ethnicité basée sur les États de la nation que bon nombre de minorités radicales, au sein même de l'empire, cherchaient à établir, et en y accordant une représentation et une autonomie plus large. Alors que les réformes de ""Tanzimat"" ne parvinrent pas à prévenir le déclin de l'État ottoman, force est de constater qu'elles le retardèrent.";'Tanzimat' ist Türkisch für 'Neuorganisation'. So wurde eine Reihe von Reformen bezeichnet, die der osmanische Staat während des zweiten Hälfte des neunzehnten Jahrhunderts auf den Weg brachte, um den steigenden Nationalismusgefühlen der zahlreichen und unterschiedlichen ethnischen Minderheiten des Reichs entgegen zu wirken. Die Reformen zielten auf die Integration der verschiedenen Bevölkerungen unter dem gemeinsamen Banner des 'Osmanismus' ab, indem der osmanische Staat als Alternative für die auf Volkszugehörigkeit basierenden Nationalstaaten präsentiert wurde, die viele der radikalisierten Minderheiten damals bilden wollten. Die Hauptargumente waren dabei eine stärkere Repräsentation und Autonomie innerhalb des osmanischen Staats. Während die Tanzimat den Niedergang des osmanischen Reichs nicht verhindern konnte, so zögerten ihn die Reformen zumindest etwas hinaus.;;;;;;;;;;;x;
establish_la_guardia_civil_title;La Guardia Civil;La Guardia Civil;La Guardia Civil;;;;;;;;;;;x;
establish_la_guardia_civil_desc;La Guardia Civil', Spanish for 'The Civil Guard', is the Spanish gendarmerie corps, established during the reign of Queen Isabella II to suppress lingering Carlist sentiments in the countryside after the Liberal victory in the Carlist wars. The corps is a blend between a police and a military force, operating on a federal level, and has remained in existence through to modern time.;La Guardia Civil, ou la garde civile espagnole, est un corps de gendarmerie formé sous le règne de la reine Isabelle II pour étouffer les sentiments carlistes apparus dans le pays après que les libéraux remportèrent les guerres carlistes. Ce corps combinant forces policières et militaires opérant au niveau fédéral a perduré jusqu'à nos jours.;'La Guardia Civil', Spanisch für 'Die Bürgerwehr', ist das spanische Gendarmenkorps, das während der Regentschaft von Königin Isabelle II. zur Unterdrückung des nach dem Sieg der Liberalen in den Karlistenkriegen auf dem Land anhalten Sympathie mit dem Karlismus aufgestellt wurde. Das Korps ist eine Mischung aus Polizei- und Militärtruppe und operiert auf Bundesebene. Es existiert heute noch.;;;;;;;;;;;x;
la_guardia_civil;La Guardia Civil;La Guardia Civil;La Guardia Civil;;;;;;;;;;;x;
la_guardia_civil_desc;The gendarmerie is the pride of our nation.;La gendarmerie est la fierté de notre nation.;Die Gendarmerie ist der Stolz unserer Nation.;;;;;;;;;;;x;
support_french_foreign_legion_title;La Légion étrangère;La Légion étrangère;Die Fremdenlegion;;;;;;;;;;;x;
support_french_foreign_legion_desc;La Légion étrangère', known in English as 'The Foreign Legion', is military unit of the French army, with a unique distinction in that it accepts its recruits regardless of their national and personal backgrounds. While originally established as early as 1830, the Legion did not win the lasting legacy it enjoys today until it had seen action during, among others, The Spanish Carlist Wars, The French Intervention in Mexico, the Battle of Camarón, the Franco-Prussian war and, in fact, almost every conflict involving France up until and through the modern era. The image of the young man, perhaps on the run from some personal tragedy, oppression, debt or a criminal past, who joins the French Foreign Legion to serve a tour of personal redemption in the deserts of French Algeria, has since become one of the most iconic and enduring images of the 19th century. Promote the Legion, and see recruits flock to our banners.;La Légion étrangère est une unité militaire de l'armée française qui se distingue par le recrutement de ses membres quelles que soient leur nationalité ou leur histoire personnelle. Initialement formée dans les années 1830, la Légion étrangère gagna véritablement ses galons lors des guerres espagnoles carlistes, de l'intervention française au Mexique, de la bataille de Camarón, de la guerre franco-prusse ainsi que pratiquement tous les conflits impliquant la France et ce, jusqu'à nos jours. L'image du jeune homme, peut-être en proie à une tragédie personnelle, à une oppression, à une dette ou à un passé criminel, qui rejoint la Légion étrangère en guise de rédemption dans les déserts de l'Algérie française, est l'une des images les plus symboliques du XIXe siècle. Promouvez la Légion et accueillez de nouvelles recrues sous nos drapeaux.;La Légion étrangère' ist der französische Ausdruck für die 'Fremdenlegion', eine Einheit der französischen Armee. Sie ist einzigartig dahingehend, dass sie Rekruten aus allen Nationen und persönlichen Hintergründen akzeptiert. Die Fremdenlegion wurde ursprünglich im Jahr 1830 gegründet, aber ihren heutigen Ruf erkämpfte sie sich erst durch Einsätze in den spanischen Karlistenkriegen, bei der französischen Intervention in Mexiko, der Schlacht von Camarón, dem deutsch-französischen Krieg und eigentlich fast jedem anderen Konflikt Frankreichs. Die Vorstellung von einem jungen Mann, der vielleicht vor einer persönlichen Tragödie, Unterdrückung, Schulden oder einer kriminellen Vergangenheit flieht und der französischen Fremdenlegion beitritt, um durch seinen Dienst in den Wüsten des französischen Algeriens seine persönliche Erlösung zu finden, ist seither zu einer der ikonischsten und dauerhaftesten des neunzehnten Jahrhunderts geworden. Fördert die Legion und neue Rekruten werden zu uns strömen.;;;;;;;;;;;x;
the_french_foreign_legion;La Légion étrangère;La Légion étrangère;Die Fremdenlegion;;;;;;;;;;;x;
the_french_foreign_legion_desc;Our army is known worldwide, due in no small part to the enduring legacy of our Foreign Legion.;Notre armée est réputée dans le monde entier et cela, en grande partie grâce à l'héritage de notre Légion étrangère.;Unsere Armee ist weltbekannt, was zu einem nicht unerheblichen Teil am Ruf unserer Fremdenlegion liegt.;;;;;;;;;;;x;
establish_the_dar_al_funun_title;Establish The Dar al-Funun;Établissement du Dar al-Funun;Gründet die Dar al-Funun;;;;;;;;;;;x;
establish_the_dar_al_funun_desc;The Dar al-Funun was the first modern university type institution established in Persia. It was founded in 1851 by Amir Kabir, then vizier to Nasreddin Shah of the Qajar dynasty, and was a modern polytechnic dedicated to educating Persia's upper class youth in the arts of medicine, natural science and military technology. Let us give our youth a taste of the modern world by establishing this fine institution!;Le Dar al-Funun fut la première institution universitaire moderne établie en Perse. Il fut fondé, en 1851, par Amir Kabir, ensuite vizir de Nasreddin Shah de la dynastie Qajar, et était une école polytechnique moderne destinée à accueillir les jeunes des classes supérieures perses dans les domaines de la médecine, des sciences naturelles et de la technologie militaire. Offrons à nos jeunes un goût du monde moderne en établissant cette remarquable institution !;Die Dar al-Funun war die erste moderne Hochschule Persiens. Sie wurde im Jahr 1851 von Amir Kabir gegründet, dem damaligen Wesir des Kadscharen-Königs Naser ad-Din Schah, und war ein modernes Polytechnikum zur Ausbildung der Jugend der persischen Oberklasse in Medizin, Naturwissenschaften und Militärtechnologie. Lasst uns der Jugend durch die Gründung dieser großartigen Einrichtung eine Vorstellung von der modernen Welt geben!;;;;;;;;;;;x;
fatherland_volunteers_title;Fatherland Volunteers;Les volontaires de la patrie;Vaterländische Freiwillige;;;;;;;;;;;x
fatherland_volunteers_desc;During The War of The Triple Alliance, when Paraguayan troops invaded the Brazilian province of Mato Grosso, Pedro II, the Brazilian Emperor, angered by what he saw as incompetence on part of the Brazilian military, demanded that he himself be allowed to go in person to the front. When both the Cabinet and the National Assembly refused his wish, Pedro threatened to abdicate the imperial throne and join the army as a volunteer, reportedly saying that 'If they can prevent me from going as an Emperor, they cannot prevent me from abdicating and going as a Fatherland Volunteer'. Naturally, the Cabinet was left without much choice. Brazilians who later volunteered during the war were called 'Fatherland Volunteers', in memory of Pedro's quote. Say it like Pedro did, and the nation will follow wherever you lead.;"Lors de la guerre de la Triple alliance, lorsque les troupes paraguayennes envahirent la province brésilienne de Mato Grosso, Pierre II, l'empereur du Brésil, se mit en colère contre ce qu'il qualifiait d'incompétence de la part de l'armée brésilienne et demanda l'autorisation de rejoindre personnellement le front. Face au refus du cabinet et de l'assemblée nationale d'accéder à sa demande, Pierre II menaça d'abdiquer pour rejoindre l'armée en tant que volontaire et prononça les propos suivants : ""S'ils peuvent m'empêcher d'être empereur, ils ne peuvent m'empêcher d'abdiquer et de rejoindre les volontaires de la patrie"". Naturellement, le cabinet n'eut guère le choix. Les Brésiliens qui lui emboîtèrent le pas étaient appelé ""volontaires de la patrie"" en mémoire de ses propos. Reprenez les propos de Pierre II et la nation sera derrière vous.";Während des Tripel-Allianz-Kriegs, als paraguanische Truppen in die brasilianische Provinz Mato Grosso, ärgerte sich Peter II., der brasilianische Kaiser, um die vermeintliche Inkompetenz des brasilianischen Militärs, und verlangte, selbst an die Front gehen zu dürfen. Also sowohl das Kabinett als auch die Nationalversammlung seinen Wunsch ablehnte, drohte Peter II. damit, abzudanken und als Freiwilliger in die Armee einzutreten. Er soll gesagt haben: 'Wenn sie mich daran hindern können, als Kaiser zu gehen, dann können sie mich nicht daran hindern, abzudanken und als vaterländischer Freiwilliger zu gehen'. Das Kabinett hatte nun natürlich kaum noch eine Wahl. Brasilianische Freiwillige wurden später in Erinnerung an Peters Zitat 'vaterländische Freiwillige' genannt. Sagen Sie es wie Peter II., und die Nation wird Ihnen bedingungslos folgen.;;;;;;;;;;;x
ATWAR;The country is at war;Le pays est en guerre;Das Land ist im Krieg.;;;;;;;;;;;x
