miskatonic_campus;Miskatonic University;Université de Miskatonic;Miskatonic University;;;;;;;;;;;x;;
desc_miskatonic_campus;Where Science Meets the Mythos;Où la science rencontre le mythe;Wo sich Wissenschaft und Mythos treffen;;;;;;;;;;;x;;
construct_the_walhalla_title;The Walhalla;Le Walhalla;Die Walhalla;;;;;;;;;;;x;;
construct_the_walhalla_desc;Constructed between 1830 and 1842, the Walhalla is a hall of fame in Regensburg, Bavaria, housed in a neo-classical temple building, overlooking the Danube. The brain child of King Ludwig I, the hall commemorates famous personalities from German history from Arminius to Copernicus.;Construit entre 1830 et 1842, le Walhalla est dédié aux grands hommes. Situé à Regensburg, en Bavière, il est abrité dans un temple néoclassique surplombant le Danube. Voulu par le roi Ludwig Ier, ce bâtiment rend hommage aux personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die zwischen 1830 und 1842 in Regensburg, Bayern, gebaute Walhalla ist eine Ruhmeshalle, ein klassizistisches, die Donau überschauendes Tempelgebäude. Die Halle, erdacht von König Ludwig I., erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;;;;;;;;;;x;;
the_walhalla;The Walhalla;Le Walhalla;Die Walhalla;;;;;;;;;;;x;;
desc_the_walhalla;The Walhhalla commemorates famous personalities from German history from Arminius to Copernicus.;Le Walhalla rend hommage à des personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die Halle erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;;;;;;;;;;x;;
introduce_the_presbyteries_title;Introduce the Presbyteries;Introduction des presbytères;Einführung der Kirchenvorstände;;;;;;;;;;;x;;
introduce_the_presbyteries_desc;In 1848 The Kingdom of Hannover strengthened popular representation within its Lutheran State Church by the introduction of Presbyteries, popularly elected church boards charged with administering church affairs.;En 1848, le royaume de Hanovre renforça la représentation populaire au sein de l’Église Luthérienne d’État par l’introduction des presbytères, des assemblées populaires élues chargées de l’administration des affaires de l’Église.;Im Jahr 1848 stärkte das Königreich Hannover die Repräsentation des Volkes in seiner lutheranischen Staatskirche durch die Einführung von Kirchenvorständen, vom Volk gewählten Kirchenausschüssen, die mit der Verwaltung von Kirchenangelegenheiten betraut wurden.;;;;;;;;;;;x;;
build_gotthard_tunnel_title;Build the Gotthard Tunnel;Construction du tunnel du Gothard;Bau des Gotthard-Tunnels;;;;;;;;;;;x;;
build_gotthard_tunnel_desc;The Gotthard Rail Tunnel was built between 1871 and 1881, connecting the towns of Göschenen and Airolo. The first tunnel ever to be built under the Gotthard Massif, the Gotthard Tunnel was in its time considered an architectural achievement made possible by modern technology.;Le tunnel ferroviaire du Gothard fut construit entre 1871 et 1881 pour relier les villes de Göschenen et d’Airolo. Premier tunnel construit sous le massif du Gothard, il fut considéré à l'époque comme une prouesse architecturale rendue possible par la science moderne.;Der Gotthard-Eisenbahntunnel wurde zwischen 1871 und 1881 gebaut und verband die Städte Göschenen und Airolo. Er war der erste Tunnel, der durch das Gotthard-Massiv gebohrt wurde und zu seiner Zeit eine architektonische Errungenschaft, möglich gemacht durch moderne Technologie.;;;;;;;;;;;x;;
the_lambert_charter_title;The Lambert Charter;La charte Lambert;Die Lambert-Satzung;;;;;;;;;;;x;;
the_lambert_charter_desc;The Lambert Charter was a document used by France to justify its many attempts at making inroads into, and eventually annex, the independent country and island of Madagascar. The document was signed by crown prince Radama II, who had grown up under the influence of French expatriates on Madagascar, and purported to give France the right to extract minerals and other natural resources from the country, in return for a 10% royalty payable to the Royal House of Madagascar.;La charte Lambert est un document utilisé par la France pour justifier ses nombreuses tentatives de pénétration puis d’annexion de l’île de Madagascar, un pays indépendant. Le document fut signé par le roi Radama II, qui avait grandit sous l’influence d’expatriés français à Madagascar, et donnait à la France le droit d’exploiter le minerai et autres ressources naturelles du pays en échange d’une commission de 10 % payée à la maison royale de Madagascar.;Die Lambert-Satzung war ein Dokument, mit dem Frankreich seine zahlreichen Übergriffsversuche und schließlich seine Annektierung des unabhängigen Inselstaats Madagaskar rechtfertigte. Die Satzung wurde von Kronprinz Radama II. unterzeichnet, der unter dem Einfluss von in Madagaskar lebenden Franzosen aufgewachsen war, und stand Frankreich das Recht zum Abbau von Mineralien und anderen Rohstoffen Madagaskars zu, wofür dem dortigen Königshaus 10% der Gewinne zu entrichten waren.;;;;;;;;;;;x;;
end_the_merina_monarchy_title;End The Merina Monarchy;Fin de la monarchie Merina;Ende der Merina-Monarchie;;;;;;;;;;;x;;
end_the_merina_monarchy_desc;Following a local uprising in 1897 France, who had long held Madagascar in its sphere of influence, formally deposed the Royal House and annexed the Island.;Après une révolte qui eut lieu en 1897, la France qui avait longtemps tenu Madagascar dans sa sphère d’influence, a formellement déposé la famille royale et annexé l’île.;Nach einem lokalen Aufstand im Jahr 1897 löste Frankreich, das Madagaskar lange in seiner Einflusssphäre gehalten hatte, das Königshaus offiziell auf und annektierte die Insel.;;;;;;;;;;;x;;
REVOLTALLIANCE_SETUP;When a nation breaks their alliances with us due to revolution.;Lorsqu’une nation rompt son alliance avec nous suite à une révolution.;Wenn eine Nation aufgrund von Revolution ihre Bündnisse mit uns bricht.;;;;;;;;;;;x;;
REVOLTALLIANCE_HEADER;The Foreign Minister reports;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;The Foreign Minister informa que;;;;;;;;;x;;
REVOLTALLIANCE_1;Foreign Revolution!;Révolution à l’étranger !;Revolution im Ausland!;;;;;;;;;;;x;;
REVOLTALLIANCE_2;$MONARCHTITLE$ the nation of;$MONARCHTITLE$, la nation de;$MONARCHTITLE$, in der Nation;;;;;;;;;;;;x;
REVOLTALLIANCE_3;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;;;;;;;;;;;x;;
REVOLTALLIANCE_4;is in revolution!;connaît une révolution !;ist eine Revolution ausgebrochen!;;;;;;;;;;;x;;
REVOLTALLIANCE_5;All our alliances with them are broken and our influences with them has gone to waste.;Notre alliance avec ce pays est rompue et notre influence y est réduite à néant.;Alle unserer Bündnisse mit ihnen sind null und nichtig, außerdem ist unser Einfluss auf sie nicht mehr existent.;;;;;;;;;;;x;;
REVOLTALLIANCE_6;*;*;*;*;*;*;*;;;;;;;x;;
REVOLTALLIANCE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;;
REVOLTALLIANCE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;;
REVOLTALLIANCE_BTN3;Go to;Aller à;Goto;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x;;
RHO;Southern Rhodesia;Rhodésie du sud;Southern Rhodesia;;;;;;;;;;;x;;
RHO_proletarian_dictatorship;Zimbabwe;Zimbabwe;Simbabwe;;;;;;;;;;;x;;
RHO_absolute_monarchy;Southern Rhodesia;Rhodésie du sud;Southern Rhodesia;;;;;;;;;;;x;;
RHO_hms_government;Southern Rhodesia;Rhodésie du sud;Southern Rhodesia;;;;;;;;;;;x;;
RHO_ADJ;Rhodesian;rhodésien;Rhodesien;;;;;;;;;;;x;;
RHO_conservative;Rhodesia Party;Parti de la Rhodésie;Rhodesia Party;;;;;;;;;;;x;;
RHO_liberal;United Federal Party;Parti Fédéral Uni;United Federal Party;;;;;;;;;;;x;;
RHO_reactionary;Rhodesian Front;Front rhodésien;Rhodesian Front;;;;;;;;;;;x;;
RHO_socialist;ZANU;ZANU;ZANU;;;;;;;;;;;x;;
RHO_communist;ZAPU;ZAPU;ZAPU;;;;;;;;;;;x;;
RHO_anarcho_liberal;Responsible Government Association;Association pour un Gouvernement responsable;Responsible Government Association;;;;;;;;;;;x;;
RHO_fascist;The When-Wes;When-Wes;The When-Wes;;;;;;;;;;;x;;
EGY_1842;Darfur;Darfour;Darfur;;;;;;;;;;;x;;
EGY_1838;Kordofan;Kordofan;Kordofan;;;;;;;;;;;x;;
EGY_915;Lebanon;Liban;Libanon;;;;;;;;;;;x;;
CHI_2562;Formosa;Formose;Formoa;;;;;;;;;;;x;;
BEL_1977;Bas-Congo;Bas-Congo;Bas-Congo;;;;;;;;;;;x;;
BEL_1987;Katanga;Katanga;Katanga;;;;;;;;;;;x;;
BEL_1990;Congo Orientale;Congo Oriental;Congo Orientale;;;;;;;;;;;x;;
BEL_1984;Kasai;Kasai;Kasai;;;;;;;;;;;x;;
POR_1999;North Angola;Nord de l’Angola;Nord-Angola;;;;;;;;;;;x;;
ENG_1956;South Cameroon;Sud du Cameroun;Süd-Kamerun;;;;;;;;;;;x;;
ENG_1960;North Cameroon;Nord du Cameroun;Nord-Kamerun;;;;;;;;;;;x;;
ENG_1868;Somaliland;Somalie;Somaliland;;;;;;;;;;;x;;
ENG_2026;Rift Valley;Vallée du Rift;Großer Afrikanischer Grabenbruch;;;;;;;;;;;x;;
ENG_2024;Kenya;Kenya;Kenia;;;;;;;;;;;x;;
ENG_2019;Uganda;Ouganda;Uganda;;;;;;;;;;;x;;
TRN_2108;Transvaal;Transvaal;Transvaal;;;;;;;;;;;x;;
POR_2060;Mocambique;Mozambique;Mosambik;;;;;;;;;;;x;;
FRA_1884;Sierra Leone;Sierra Leone;Sierra Leone;;;;;;;;;;;x;;
FRA_1813;Niger;Niger;Niger;;;;;;;;;;;x;;
FRA_1892;East Ivory Coast;Est de la Côte d’Ivoire;Östliche Elfenbeinküste;;;;;;;;;;;x;;
FRA_1893;West Ivory Coast;Ouest de la Côte d’Ivoire;Westliche Elfenbeinküste;;;;;;;;;;;x;;
FRA_1788;Gambia;Gambie;Gambia;;;;;;;;;;;x;;
FRA_1783;Senegal;Sénégal;Senegal;;;;;;;;;;;x;;
FRA_1775;Mauritanian Coast;Côte de la Mauritanie;Mauretanische Küste;;;;;;;;;;;x;;
MOR_1696;West Morocco;Maroc Occidental;West-Marokko;;;;;;;;;;;x;;
POR_2003;South Angola;Sud de l’Angola;Süd-Angola;;;;;;;;;;;x;;
POR_2006;East Angola;Est de l’Angola;Ost-Angola;;;;;;;;;;;x;;
ALD_1718;East Central Sahara;Sahara central Est;Östlich-zentrale Sahara;;;;;;;;;;;x;;
ALD_1714;West Central Sahara;Sahara central Ouest;Westlich-zentrale Sahara;;;;;;;;;;;x;;
TRI_1739;Libyan Desert;Désert de Lybie;Lybische Wüste;;;;;;;;;;;x;;
EGY_1754;Libyan Coast;Côte lybienne;Lybische Küste;;;;;;;;;;;x;;
FRA_1780;Inner Mauritania;Mauritanie intérieure;Inneres Mauritanien;;;;;;;;;;;x;;
ORA_2103;Vrystaat;Vrystaat;Vrystaat;;;;;;;;;;;x;;
ENG_2092;Northern Cape;Cap nord;Northern Cape;;;;;;;;;;;x;;
ENG_2083;Namaqualand;Namaqualand;Namaqualand;;;;;;;;;;;x;;
ENG_2096;Eastern Cape;Cap oriental;Eastern Cape;;;;;;;;;;;x;;
ENG_2087;Cape Colony;Colonie du Cap;Cape Colony;;;;;;;;;;;x;;
BEL_1992;Equateur;Equateur;Equateur;;;;;;;;;;;x;;
FRA_1978;Congo;Congo;Kongo;;;;;;;;;;;x;;
CNG;Congo;Congo;Kongo;;;;;;;;;;;x;;
CNG_absolute_monarchy;Congo Free State;Etat libre du Congo;Kongo-Freistaat;;;;;;;;;;;x;;
CNG_presidential_dictatorship;Zaire;Zaïre;Zaire;;;;;;;;;;;x;;
CNG_hms_government;Congo;Congo;Kongo;;;;;;;;;;;x;;
CNG_democracy;Zaire;Zaïre;Zaire;;;;;;;;;;;x;;
CNG_ADJ;Congolese;congolais;Kongolesisch;;;;;;;;;;;x;;
the_congo_conference_title;Host The Congo Conference;Accueillir la conférence du Congo;Ausrichtung der Kongo-Konferenz;;;;;;;;;;;x;;
the_congo_conference_desc;The Congo Conference, also known as the 'Berlin Conference', was an international conference held in 1884 at the initiative of German Chancellor Otto Graf von Bismarck. The immediate consequences of the 'General Act' adopted at the conference was a formalization of the rules of engagement for colonial expansion in Africa, and the confirmation of The Congo Free State as the personal property of King Leopold II of Belgium. What will be the outcome this time around? Host The Congo Conference, and let the dice be cast! We should be ready to send invitations to other countries within a few months of enacting this decision.;La Conférence du Congo, également appelée « Conférence de Berlin » est une conférence internationale qui s’est tenue en 1884 à l’initiative du Chancelier allemand Otto Graf von Bismarck. Les conséquences immédiates de la « déclaration générale » adoptée à la conférence fut la formalisation des règles d’engagement pour l’expansion en Afrique et la confirmation de l’Etat Libre du Congo en tant que propriété personnelle du roi Léopold II de Belgique. Quel en sera l’issue cette fois-ci ? Accueillez la Conférence du Congo et que les dés soient jetés ! Nous devrions être en mesure d’envoyer les invitations aux autres nations quelques mois après avoir entériné la décision.;Die Kongo-Konferenz, auch bekannt als 'Berlin-Konferenz', war eine im Jahr 1884 auf Initiative des deutschen Kanzlers Otto Graf von Bismarck abgehaltene internationale Konferenz. Die unmittelbaren Konsequenzen des Hauptbeschlusses der Konferenz waren die Formalisierung der Verhaltensregeln für die koloniale Expansion in Afrika und die Bestätigung des Kongo-Freistaats als persönlichen Besitz von König Leopold II. von Belgien. Welches Ergebnis wird die Konferenz dieses Mal haben? Richten Sie die Kongo-Konferenz aus, und lassen Sie die Würfel fallen! Wir sollten uns vorbereiten, andere Länder innerhalb weniger Monate nach dieser Entscheidung einzuladen.;;;;;;;;;;;x;;
EVTNAME19330;The $CAPITAL$ Conference;La Conférence de $CAPITAL$;Die $CAPITAL$-Konferenz;;;;;;;;;;;x;;
EVTDESC19330;'I do not want to miss a good chance of getting us a slice of this magnificent African cake.'\n- Leopold II of Belgium\n\nPreparations for a major international conference on Colonial policies in Africa have been underway in $COUNTRY$ for some time, and today the $MONARCHTITLE$ is ready to send out invitations to the other civilized nations and concerned parties of the world. The main issue on the table is a definitive settling of The Congo Question. One delegate nation will be given the exclusive right to control and exploit colonial Congo. Secondary Powers, Nations without a colonial empire and Powers already laying claims to areas in the Congo will recieve preferential consideration in the negotiations.;« Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique »\n Léopold II de Belgique\n\n$COUNTRY$ : les préparatifs pour accueillir une conférence internationale importante sur la politique coloniale sont en cours et ce jour, le $MONARCHTITLE$ est prêt à envoyer les invitations aux autres nations civilisées et aux parties concernées à travers le monde. Le sujet principal de la conférence sera le règlement définitif de la question du Congo. Une nation représentée obtiendra le droit exclusif de contrôler et exploiter le Congo. Les puissances secondaires, les nations sans empires coloniaux et les Puissances ayant déjà fait valoir leurs droits sur le Congo seront traitées prioritairement dans les négociations.;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden.'\n- Leopold II. von Belgien\n\nIn $COUNTRY$ bereitet man schon seit einiger Zeit eine große internationale Konferenz über die Kolonialpolitik in Afrika vor, und seit heute ist $MONARCHTITLE$ bereit, Einladungen an andere zivilisierte Nationen und betroffene Parteien auf der ganzen Welt zu verschicken. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein. Einer der delgierten Nationen wird die exklusiven Kontroll- und Ausbeutungsrechte von Kolonial-Kongo erhalten. Großmächte zweiten Ranges, Nationen ohne Kolonien und Mächte, die bereits Gebiete im Kongo beanspruchen, werden bei den Verhandlungen bevorzugt behandelt.;;;;;;;;;;;x;;
EVTOPTA19330;Excellent, send the invitations!;Excellent, envoyez les invitations !;Hervorragend, Einladung verschicken!;;;;;;;;;;;x;;
EVTOPTB19330;I think it would be best if nothing came of this...;Je pense qu’il serait bon que rien ne sorte de tout ça…;Es wäre wohl besser, wenn bei dieser Konferenz nichts herauskäme ...;;;;;;;;;;;x;;
EVTNAME19335;The Congo Conference;La Conférence du Congo;Die Kongo-Konferenz;;;;;;;;;;;x;;
EVTDESC19335;$MONARCHTITLE$, $FROMCOUNTRY$ is hosting a major international conference on policies and practices for the further colonization of Africa. The main issue at the conference will be a settling of The Congo Question, and the likely outcome of this conference is that the whole of the Congo will be recognized as a possession of one of the delegate nations. Most every civilized nation of any standing in the world will be sending a delegation to the conference, but sending a delegation could be more costly than the potential gains merit.;$MONARCHTITLE$, une conférence internationale importante aura lieu en $FROMCOUNTRY$ sur la politique et les pratiques de la colonisation de l’Afrique. Le sujet principal de la conférence sera le règlement de la question du Congo, et l’issue la plus probable est que le Congo dans son intégralité sera reconnu come possession d’une des nations présentes. La plupart des nations civilisées du monde enverra une délégation à la conférence, mais envoyer une délégation pourrait bien coûter plus cher que les bénéfices potentiels ne rapporteront.;$MONARCHTITLE$, $FROMCOUNTRY$ hält eine große internationale Konferenz über die Politik und Verhaltensweisen zur weiteren Kolonisierung Afrikas ab. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein, und wahrscheinlich wird einem der delegierten Länder am Ende der Konferenz der gesamte Kongo als Besitz zugesprochen werden. Fast jede zivilisierte Nation der Welt wird eine Delegation zu der Konferenz schicken, aber das Entsenden einer Delegation könnte teurer werden als die potenziellen Gewinne.;;;;;;;;;;;;;x
EVTOPTA19335;I do not want to miss a good chance of getting us a slice of this magnificent African cake!;Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique !;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden!;;;;;;;;;;;x;;
EVTOPTB19335;I do not feel that such an unimportant affair merits our attention.;Je ne pense pas qu’une affaire si peu importante mérite notre attention.;Ich denke nicht, dass eine derart unwichtige Angelegenheit unserer Aufmerksamkeit wert sind.;;;;;;;;;;;x;;
EVTNAME19340;The Congo Free State!;L’Etat Libre du Congo !;Der Kongo-Freistaat!;;;;;;;;;;;x;;
EVTDESC19340;'The Congo Free State is unique in its kind. It has nothing to hide and no secrets and is not beholden to anyone except its founder.'\n- King Leopold II of Belgium\n\nThe Congo Conference that convened some time ago has reached its decision with regards to the Congo Question. The Conference has confirmed, in the 'General Act' released today, that $COUNTRY$ will be accorded the right to rule, exploit and colonize the Congo. The Congo Free State will be under the rule of $COUNTRY$, but administered as a formally independent state. Other nations will surely hasten to set up trade relations and investigate the full economic potential of the Congo;« L’État Libre du Congo est unique en son genre. Il n’a rien à cacher, n’a pas de secrets et n’est redevable à personne d’autre que son fondateur. »\n Léopold II de Belgique\n\nLa Conférence du Congo est parvenue à une décision au regard de la question congolaise. La Conférence a confirmé dans sa déclaration générale publiée ce jour, qu’un pays se verrait accorder les droits de diriger, exploiter et coloniser le Congo. Primauté a été donnée au projet $COUNTRY_ADJ$. L’Etat Libre du Congo sera administré par cette nation, mais sous la forme d’un pays indépendant. Les autres nations vont sans doute se précipiter pour établir des relations commerciales et examiner le potentiel économique du Congo.;Der Kongo-Freistaat ist einzig in seiner Art. Er hat nichts zu verbergen, keine Geheimnisse und er gehört niemand anderem als seinem Gründer.'\n- König Leopold II. von Belgien\n\nDie vor einiger Zeit abgehaltene Kongo-Konferenz ist zu einer Entscheidung hinsichtlich der Kongofrage gekommen: Die Konferenz hat bestätigt, dass der heute veröffentlichte Hauptbeschluss $COUNTRY$ das Recht zum Regieren, Ausbeuten und Kolonisierung des Kongo zusprechen wird. Der Kongo-Freistaat wird unter der Herrschaft von $COUNTRY$ stehen, formell aber als unabhängiger Staat verwaltet. Andere Nationen werden sicherlich hastig Handelsbeziehungen aufnehmen und das volle Wirtschaftspotenzial des Kongos untersuchen.;;;;;;;;;;;x;;
EVTOPTA19340;Oh joy!;Oh joie !;Oh Freude!;;;;;;;;;;;x;;
CNG_liberal;Liberal Party;Parti Libéral;Liberale Partei;;;;;;;;;;;x;;
CNG_conservative;Conservative Party;Parti Conservateur;Konservative Partei;;;;;;;;;;;x;;
CNG_socialist;Socialist Party;Parti Socialiste;Sozialistische Partei;;;;;;;;;;;x;;
CNG_communist;Communist Party;Parti Communiste;Kommunistische Partei;;;;;;;;;;;x;;
CNG_reactionary;Reactionary Party;Parti Réactionnaire;Reaktionäre Partei;;;;;;;;;;;x;;
CNG_fascist;Fascist Party;Parti Fasciste;Faschistische Partei;;;;;;;;;;;x;;
CNG_anarcho_liberal;Anarcho-Liberal Party;Party Anarcho-libéral;Anarcho-liberale Partei;;;;;;;;;;;x;;
EVTNAME70000;$STATE$ Granted Statehood!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;;;;;;;;;;x;;
EVTNAME70001;$STATE$ Granted Statehood!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;;;;;;;;;;x;;
IS_SECONDARY_NATION;Is Civilized Nation;est une puissance de second rang;Ist Großmacht zweiten Ranges;;;;;;;;;;;x;;
IS_NOT_SECONDARY_NATION;Is Not Civilized Nation;nn’est pas une puissance de second rang;Ist keine Großmacht zweiten Ranges;;;;;;;;;;;x;;
SET_PRIMARY_CULTURE;§Y$CULTURE$§W set to primary culture.\n;§Y$CULTURE$§W est la culture principale.\n;§Y$KULTUR$§W als Primärkultur eingestellt.\n;;;;;;;;;;;x;;
CB_ASSERT_HEGEMONY;Assert Hegemony\n;Asseoir son hégémonie\n;Vorherrschaft behaupten\n;;;;;;;;;;;x;;
unification_humiliate_cb_setup;Force another Great Power to concede your leadership over your common cultural union.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren.;;;;;;;;;;;x;;
unification_humiliate_cb_desc;Force another Great Power to concede your leadership over your common cultural union. All his influence over countries in the area will be lost.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune. Toute son influence sur les pays de la zone sera perdue.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren. Der Einfluss der anderen Macht über Länder in dieser Region geht dadurch verloren.;;;;;;;;;;;x;;
EVTNAME19345;Rubber From The Congo!;Le caoutchouc du Congo !;Kautschuk aus dem Kongo!;;;;;;;;;;;x;;
EVTDESC19345;The soil of the Congo basin is rich, fertile, and perfectly suited for the growing of natural rubber. Sadly, much of this wild but verdant land lies dormant, unexplored and unused, in the smothering grip of barbarism and backwardness. Powerful economic interests within $COUNTRY$ wish nothing more than to be given the opportunity to develop and exploit the natural wealth of the dark courncopia that is The Congo Free State, and, besides, not doing so might give the natives dangerous ideas. What say you, your Majesty?;Le sol du bassin du Congo est riche, fertile et convient parfaitement à la culture du caoutchouc naturel. Malheureusement, l’essentiel de cette terre verdoyante et sauvage demeure inexploitée car livrée aux mains de la barbarie et de l’arriération. De puissants intérêts économique en $COUNTRY$ ne souhaitent rien moins que d’avoir la possibilité de développer et exploiter les richesses naturelles de cette sombre corne d’abondance que constitue l'Etat Libre du Congo. Ne rien faire pourrait donner des idées dangereuses aux indigènes. Qu’en dites-vous Votre Majesté ?;Der Boden des Kongobeckens ist reich, fruchtbar und perfekt zum Anbau von natürlichem Kautschuk geeignet. Leider aber liegt ein Großteil dieses wilden, aber unreifen Landes unerforscht und ungenutzt im erstickenden Griff von Barbarismus und Rückständigkeit. Mächtige Wirtschaftskräfte in $COUNTRY$ wünschen sich nichts mehr, als die Gelegenheit zur Entwicklung und Ausbeutung der natürlichen Reichtümer dieses afrikanischen Füllhorns zu bekommen, das der Kongo-Freistaat darstellt. Außerdem würde man die Eingeborenen ansonsten eventuell auf gefährliche Ideen bringen. Was sagt Ihr, Eure Majestät?;;;;;;;;;;;x;;
EVTOPTA19345;I am sure the natives could lend a hand!;Je suis certain que les autochtones nous y aideront !;Die Eingeborenen können uns sicher zur Hand gehen!;;;;;;;;;;;x;;
EVTOPTB19345;We have come as bringers of civilization, not as looters.;Nous sommes là pour apporter la civilisation, pas pour piller le pays !;Wir bringen das Geschenk der Zivilisation und sind keine Plünderer!;;;;;;;;;;;x;;
EVTNAME19350;The Congo Reform Association;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;;;;;;;;;;x;;
EVTDESC19350;Several witness reports over the past few years have spoken of the ongoing mistreatment of $COUNTRY_ADJ$ colonial subjects in The Congo Free State. Widspread brutality, mutilation and even massacres have been reported as often used tools of colonial subjugation, and these reports have begun to cast the $COUNTRY_ADJ$ colonial policy in a very poor light. An international organization -- The Congo Reform Association -- has now been founded with the stated goal of restoring human dignity to $COUNTRY$'s colonial subjects, and several well renowned authors and international humanitarians have rallied to the cause.;$COUNTRY$ : au cours des dernières années, des témoins ont rapporté les mauvais traitements qui ont cours à l’encontre des indigènes des colonies dans l’Etat Libre du Congo. Brutalité, mutilations et même massacres sont souvent utilisés comme outils de contrôle par les colons sur les indigènes et ces rapports commencent à jeter un éclairage sombre sur la politique coloniale de l’État $COUNTRY_ADJ$. Une association internationale, l’Association pour la Réforme au Congo, a été fondée dans le but de restaurer la dignité des indigènes des colonies de l’État $COUNTRY_ADJ$. Plusieurs auteurs de renom et des humanitaires internationaux se sont joints à la cause.;Mehrere Augenzeugenberichte während der letzten Jahre verdeutlichen die kontinuierliche Misshandlung von $COUNTRY_ADJ$ Kolonialuntertanen im Kongo-Freistaat. Man berichtete, dass weitläufige Brutalität, Verstümmelungen und sogar Massaker oft als Unterwerfungsmaßnahmen eingesetzt würden, und diese Berichten haben begonnen, die $COUNTRY_ADJ$ Kolonialpolitik in äußerst schlechtem Licht erscheinen zu lassen. Nun wurde eine internationale Organisation -- die Congo Reform Association -- gegründet, die es sich auf die Fahnen geschrieben hat, die Menschenwürde der Kolonialuntertanen von $COUNTRY$ wiederherzustellen. Mehrere bekannte Autoren und internationale Verfechter der Menschenwürde haben sich für ihre Sache stark gemacht.;;;;;;;;;;;x;;
EVTOPTA19350;Blast!;Bon sang !;Verdammt!;;;;;;;;;;;x;;
annex_the_congo_title;Annex The Congo;Annexer le Congo;Kongo annektieren;;;;;;;;;;;x;;
annex_the_congo_desc;International pressure has been mounting over the issue of The Congo Free State. The Free State, which is governed as the personal property of our Monarch, is recieving a barrage of international criticism on account of the brutal colonial policies enforced there. Our best option at this stage is probably to annex the Free State and reform its administration.;La pression internationale monte au sujet de l’Etat Libre du Congo. L’État Libre, qui est gouverné comme une propriété privée de notre souverain reçoit une volée de bois vert de la part de la communauté internationale au sujet du comportement brutal des colons. Notre meilleure option est sans doute d’annexer l’Etat Libre et d’en réformer l’administration.;Der internationale Druck über die Problematik des Kongo-Freistaats ist gewachsen. Der Freistaat, der als persönliches Eigentum unseres Königs regiert wird, erhält wegen der brutalen Kolonialpolitik, die dort durchgesetzt wird, massive internationale Kritik. Unsere beste Option beim jetzigen Stand ist wohl, den Freistaat zu annektieren und seine Verwaltung zu reformieren.;;;;;;;;;;;x;;
the_congo_reform_association;The Congo Reform Association;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;;;;;;;;;;x;;
the_congo_refrom_association_desc;An international humanitarian organization is casting a less than favorable light on our colonial policies in the Congo.;Une organisation humanitaire internationale jette une lumière très défavorable sur notre politique coloniale au Congo.;Eine internationale Menschenrechtsorganisation wirft ein ungutes Licht auf unsere Kolonialpolitik im Kongo.;;;;;;;;;;;x;;
MODIFIER_BADBOY;Infamy;Infamie;Infamie;;;;;;;;;;;x;;
rename_the_congo_title;Explore The Congo!;Explorer le Congo !;Kongo erforschen!;;;;;;;;;;;x;;
rename_the_congo_desc;With The Congo Free State having been confirmed as The Personal Property of King Leopold II, it is only fair and reasonable that we now explore the region, and perhaps leave a bit of a personal mark on it?;L’Etat Libre du Congo ayant été confirmé comme étant la propriété privée du roi Léopold II, il semble juste et naturel que nous explorions la région, et peut-être y laisser notre marque ?;Nachdem der Kongo-Freistaat als persönliches Eigentum von König Leopold II. bestätigt wurde, ist es nur vernünftig und gerecht, dass wir die Region nun erforschen ... und ihr vielleicht ein bisschen unseren Stempel aufdrücken.;;;;;;;;;;;x;;
PROV2049;Lourenzo Marques;Lourenzo Marques;Lourenço Marques;;;;;;;;;;;x;;
