;;;;;;;;;;;;;x
LSK_ADJ;阿拉斯加的;;;;;;;;;;;;;x
LSK_reactionary;民族党;;;;;;;;;;;;;x
LSK_conservative;民主党;;;;;;;;;;;;;x
LSK_liberal;共和党;;;;;;;;;;;;;x
LSK_anarcho_liberal;自由经济派;;;;;;;;;;;;;x
LSK_socialist;社会党;;;;;;;;;;;;;x
LSK_communist;布尔什维克;;;;;;;;;;;;;x
LSK_fascist;北方未来;;;;;;;;;;;;;x
LUI;圣卢西亚;;;;;;;;;;;;x
LUI_ADJ;圣卢西亚的;;;;;;;;;;;;x
LUZ;卢萨蒂亚;;;;;;;;;;;;x
LUZ_ADJ;卢萨蒂亚的;;;;;;;;;;;;x
LUZ_conservative;保守党;;;;;;;;;;;;x
LUZ_liberal;自由党;;;;;;;;;;;;x
LUZ_reactionary;民族党;;;;;;;;;;;;x
LUZ_anarcho_liberal;激进党;;;;;;;;;;;;x
LUZ_socialist;社会党;;;;;;;;;;;;x
LUZ_communist;共产党;;;;;;;;;;;;x
LUZ_fascist;法西斯党;;;;;;;;;;;;x
LXA_democracy;老挝;;;;;;;;;;;;;x;
LXA_democracy_ADJ;老挝的;;;;;;;;;;;;;x;
LXA_proletarian_dictatorship;老挝;;;;;;;;;;;;;x;
LXA_proletarian_dictatorship_ADJ;老挝的;;;;;;;;;;;;;x;
LXA;老挝;;;;;;x;
LXA_ADJ;老挝的;;;;;x;
LXA_conservative;皇室派;;;;;;;;;;;;x
LXA_liberal;自由派;;;;;;;;;;;;x
LXA_reactionary;民族主义派;;;;;;;;;;;;x
LXA_anarcho_liberal;激进派;;;;;;;;;;;;x
LXA_socialist;社会主义派;;;;;;;;;;;;x
LXA_communist;共产主义派;;;;;;;;;;;;x
LXA_fascist;法西斯派;;;;;;;;;;;;x
MAH;马哈拉施特拉;;;;;;;;;;;;x
MAH_ADJ;马哈拉施特拉的;;;;;;;;;;;;x
MAH_conservative;皇室派;;;;;;;;;;;;x
MAH_liberal;自由派;;;;;;;;;;;;x
MAH_reactionary;民族主义派;;;;;;;;;;;;x
MAH_anarcho_liberal;激进派;;;;;;;;;;;;x
MAH_socialist;社会主义派;;;;;;;;;;;;x
MAH_communist;共产主义派;;;;;;;;;;;;x
MAH_fascist;法西斯派;;;;;;;;;;;;x
MAL;摩鹿加;;;;;;;;;;;;x
MAL_ADJ;摩鹿加的;;;;;;;;;;;;x
MAR;马里亚纳;;;;;;;;;;;;x
MAR_ADJ;马里亚纳的;;;;;;;;;;;;x
MCD;马其顿;;;;;;;;;;;;x
MCD_ADJ;马其顿的;;;;;;;;;;;;x
MCK_absolute_monarchy;满洲国;;;;;;;;;;;x
MCK;满洲;;;;;;;;;;;;;x
MCK_absolute_monarchy;满洲国;;;;;;;;;;;x
MCK_prussian_constitutionalism;满洲国;;;;;;;;;;;x
MCK_hms_government;满洲国;;;;;;;;;;;x
MCK_fascist_dictatorship;满洲国;;;;;;;;;;;x
MCK_presidential_dictatorship;奉系军阀;;;;;;;;;;;;;x
MCK_ADJ;满洲的;;;;;;;;;;;x
MCK_presidential_dictatorship_ADJ;奉系的;;;;;;;;;;;;;x
MDR;马德拉;;;;;;;;;;;;;x
MDR_ADJ;马德拉的;;;;;;;;;;;;;x
MDR_conservative;保守党;;;;;;;;;;;;;x
MDR_liberal;自由党;;;;;;;;;;;;;x
MDR_reactionary;真实党;;;;;;;;;;;;;x
MDR_socialist;社会党;;;;;;;;;;;;;x
MDR_communist;共产党;;;;;;;;;;;;;x
MDR_anarcho_liberal;无政府党;;;;;;;;;;;;;x
MDR_fascist;法西斯党;;;;;;;;;;;;;x
MGH;马格里布;;;;;;;;;;;;x
MGH_ADJ;马格里布的;;;;;;;;;;;;x
MLI;马里;;;;;;;;;;;;;x
MLI_ADJ;马里的;;;;;;;;;;;;;x
MLI_absolute_monarchy;马里帝国;;;;;;;;;;;;;x
MLI_prussian_constitutionalism;马里帝国;;;;;;;;;;;;;x
MLI_hms_government;马里帝国;;;;;;;;;;;;;x
MLI_proletarian_dictatorship;马里共和国;;;;;;;;;;;;;x
MLT;马耳他;;;;;;;;;;;;x
MLT_ADJ;马耳他的;;;;;;;;;;;;x
MLT_conservative;国民党;;;;;;;;;;;x
MLT_liberal;宪政党;;;;;;;;;;;x
MLT_reactionary;国家行动党;;;;;;;;;;;x
MLT_socialist;工党;;;;;;;;;;;x
MLT_communist;共产党;;;;;;;;;;;x
MLT_anarcho_liberal;阿尔法自由党;;;;;;;;;;;x
MLT_fascist;欧洲帝国;;;;;;;;;;;x
MLW;马拉维;;;;;;;;;;;;x
MLW_ADJ;马拉维的;;;;;;;;;;;;x
MLW_absolute_monarchy;尼亚萨兰;;;;;;;;;;;;x
MLW_prussian_constitutionalism;尼亚萨兰;;;;;;;;;;;;x
MLW_hms_government;尼亚萨兰;;;;;;;;;;;;x
MLW_absolute_monarchy_ADJ;尼亚萨兰的;;;;;;;;;;;;x
MLW_prussian_constitutionalism_ADJ;尼亚萨兰的;;;;;;;;;;;;x
MLW_hms_government_ADJ;尼亚萨兰的;;;;;;;;;;;;x
MLY;马来西亚;;;;;;;;;;;;x
MLY_ADJ;马来西亚的;;;;;;;;;;;;x
MLY_absolute_monarchy;马来亚;;;;;;;;;;;;x
MLY_prussian_constitutionalism;马来亚;;;;;;;;;;;;x
MLY_hms_government;马来联邦;;;;;;;;;;;;x
MLY_absolute_monarchy_ADJ;马来的;;;;;;;;;;;;x
MLY_prussian_constitutionalism_ADJ;马来的;;;;;;;;;;;;x
MLY_hms_government_ADJ;马来的;;;;;;;;;;;;x
MOD_reactionary;复原派;;;;;;;;;x
MOD_conservative;温和派;;;;;;;;;x
MOD_liberal;改革派;;;;;;;;;x
MOD_liberal_2;自由派;;;;;;;;;x
MOD_socialist;社会主义派;;;;;;;;; x
MOD_conservative_2;人民派;;;;;;;;;x
MOD_anarcho_liberal;激进党;;;;;;;;;x
MOD_communist;共产主义派;;;;;;;;;x
MOD_fascist;法西斯派;;;;;;;;;x
MOZ;莫桑比克;;;;;;;;;;;;x
MOZ_ADJ;莫桑比克的;;;;;;;;;;;;x
MRS;马绍尔群岛;;;;;;;;;;;;x
MRS_ADJ;马绍尔的;;;;;;;;;;;;x
MRT;马拉地;;;;;;;;;;;;x
MRT_ADJ;马拉地的;;;;;;;;;;;;x
MRT_absolute_monarchy;马拉地帝国;;;;;;;;;;;;x
MRT_prussian_constitutionalism;马拉地帝国;;;;;;;;;;;;x
MRT_democracy;马拉地联邦;;;;;;;;;;;;x
MRT_proletarian_dictatorship;马拉地共和国;;;;;;;;;;;;x
MRU;滨海共和国;;;;;;;;;;;;x
MRU_absolute_monarchy;滨海联邦;;;;;;;;;;;;x
MRU_prussian_constitutionalism;滨海联邦;;;;;;;;;;;;x
MRU_hms_government;滨海联邦;;;;;;;;;;;;x
MRU_ADJ;滨海的;;;;;;;;;;;;x
NEJ_absolute_monarchy_ADJ;内志的;;;;;;;;;;;;x
NEJ_prussian_constitutionalism_ADJ;内志的;;;;;;;;;;;;x
NEJ_hms_government_ADJ;内志的;;;;;;;;;;;;x
NGR;尼日利亚;;;;;;;;;;;;x
NGR_ADJ;尼日利亚的;;;;;;;;;;;;x
NIG;Niger;尼日尔;;;;;;;;;;;x
NIG_ADJ;尼日尔的;;;;;;;;
NOR_liberal;自由派;;;;;;;;;;;;x
NOR_liberal_2;左翼党;;;;;;;;;;;;x
NOR_conservative;保守派;;;;;;;;;;;;x
NOR_conservative_2;保守党;;;;;;;;;;;;x
NOR_conservative_3;温和左翼党;;;;;;;;;;;;x
NOR_conservative_4;民族联合党;;;;;;;;;;;;x
NOR_conservative_5;自由左翼党;;;;;;;;;;;;x
NOR_conservative_6;基督教民主党 ;;;;;;;;;;;;x
NOR_anarcho_liberal_2;激进人民党;;;;;;;;;;;;x
NOR_socialist;社会主义派;;;;;;;;;;;;x
NOR_socialist_2;挪威工党;;;;;;;;;;;;x
NOR_socialist_3;挪威社会民主工党;;;;;;;;;;;;x
NOR_socialist_4;农民党;;;;;;;;;;;;x
NOR_communist_2;挪威工党;;;;;;;;;;;;x
NOR_communist_3;挪威共产党;;;;;;;;;;;;x
NOR_fascist;民族主义派;;;;;;;;;;;;x
NOR_fascist_2;国家统一;;;;;;;;;;;;x
NOV;新斯科舍;;;;;;;;;;;x
NOV_ADJ;新斯科舍的;;;;;;;;;;;x
NOV_liberal;自由党;;;;;;;;;;;x
NOV_conservative;保守党;;;;;;;;;;;;;x
NOV_reactionary;民族党;;;;;;;;;;;x
NOV_anarcho_liberal;激进党;;;;;;;;;;;x
NOV_socialist;社会党;;;;;;;;;;;x
NOV_communist;共产党;;;;;;;;;;;x
NOV_fascist;法西斯党;;;;;;;;;;;x
NOV_fascist_dictatorship;阿拉巴鲁尔;;;;;;;;;;;;;x
NOV_fascist_dictatorship_adj;阿拉巴鲁尔的;;;;;;;;;;;;;x
NQL;北昆士兰;;;;;;;;;;;x
NQL_ADJ;北昆士兰的;;;;;;;;;;;x
NQL_fascist_dictatorship;凯普瑞科尼亚;;;;;;;;;;;x
NQL_fascist_dictatorship_ADJ;凯普瑞科尼亚的;;;;;;;;;;;x
NQL_conservative;保守派;;;;;;;;;;;x
NQL_conservative_1;民族党;;;;;;;;;;;x
NQL_conservative_2;团结澳大利亚党;;;;;;;;;;;x
NQL_liberal;自由派;;;;;;;;;;;x
NQL_liberal_1;自由党;;;;;;;;;;;x
NQL_socialist;劳动派;;;;;;;;;;;x
NQL_socialist_1;工党;;;;;;;;;;;x
NQL_communist;共产党;;;;;;;;;;;x
NQL_reactionary;激进民族主义派;;;;;;;;;;;x
NQL_reactionary_2;国家党;;;;;;;;;;;x
NQL_anarcho_liberal;激进自由派;;;;;;;;;;;x
NQL_fascist;法西斯党;;;;;;;;;;;x
NSW;新南威尔士;;;;;;;;;;;x
NSW_ADJ;新南威尔士的;;;;;;;;;;;x
NSW_conservative;保守派;;;;;;;;;;;x
NSW_conservative_1;贸易保护党;;;;;;;;;;;x
NSW_conservative_2;进步党;;;;;;;;;;;x
NSW_conservative_3;民族党;;;;;;;;;;;x
NSW_conservative_4;团结澳大利亚党;;;;;;;;;;;x
NSW_liberal;自由派;;;;;;;;;;;x
NSW_liberal_1;自由贸易党;;;;;;;;;;;x
NSW_liberal_2;自由改革党;;;;;;;;;;;x
NSW_liberal_3;自由党;;;;;;;;;;;x
NSW_socialist;劳动派;;;;;;;;;;;x
NSW_socialist_1;工党;;;;;;;;;;;x
NSW_communist;共产党;;;;;;;;;;;x
NSW_reactionary;激进民族主义派;;;;;;;;;;;x
NSW_reactionary_1;农民与殖民者党;;;;;;;;;;;x
NSW_reactionary_2;进步党;;;;;;;;;;;x
NSW_reactionary_3;国家党;;;;;;;;;;;x
NSW_anarcho_liberal;激进自由派;;;;;;;;;;;x
NSW_fascist;新卫兵;;;;;;;;;;;x
NTA;北澳大利亚;;;;;;;;;;;x
NTA_ADJ;北澳大利亚的;;;;;;;;;;;x
NTA_conservative;保守派;;;;;;;;;;;x
NTA_conservative_1;民族党;;;;;;;;;;;x
NTA_conservative_2;团结澳大利亚党;;;;;;;;;;;;x
NTA_liberal;自由派;;;;;;;;;;;;x
NTA_liberal_1;自由党;;;;;;;;;;;x
NTA_socialist;劳动派;;;;;;;;;;;;x
NTA_socialist_1;工党;;;;;;;;;;;x
NTA_communist;共产党;;;;;;;;;;;x
NTA_reactionary;激进民主派;;;;;;;;;;;x
NTA_reactionary_2;国家党;;;;;;;;;;;;x
NTA_anarcho_liberal;激进自由派;;;;;;;;;;;;x
NTA_fascist;法西斯党;;;;;;;;;;;x
NYE;北也门;;;;;;;;;;;x
NYE_ADJ;北也门的;;;;;;;;;;;x
NYE_absolute_monarchy;扎迪;;;;;;;;;;;x
NYE_prussian_constitutionalism;也门王国;;;;;;;;;;;x
NYE_hms_government;也门王国;;;;;;;;;;;x
NYE_absolute_monarchy_ADJ;扎迪的;;;;;;;;;;;x
OAX;瓦哈卡;;;;;;;;;;;;x
OAX_ADJ;瓦哈卡的;;;;;;;;;;;x
OAX_conservative;保守党;;;;;;;;;;;;x
OAX_liberal;自由党;;;;;;;;;;;;x
OAX_reactionary;民族党;;;;;;;;;;;;x
OAX_anarcho_liberal;激进党;;;;;;;;;;;;x
OAX_socialist;社会党;;;;;;;;;;;;x
OAX_communist;共产党;;;;;;;;;;;;x
OAX_fascist;法西斯党;;;;;;;;;;;;x
occitan;奥克人;;;;;;;;;;;x
OCC;欧西坦尼亚;;;;;;;;;x
OCC_ADJ;奥克的;;;;;;;;;x
OCC_reactionary;保王党;;;;;;;;;;;x
OCC_liberal;欧西塔尼亚民族党;;;;;;;;;;;x
OCC_conservative;保守党;;;;;;;;;;;x
OCC_socialist;社会党;;;;;;;;;;;x
OCC_anarcho_liberal;无政府党;;;;;;;;;;;x
OCC_communist;共产党;;;;;;;;;;;x
OCC_fascist;法西斯党;;;;;;;;;;;;x
PAK;巴基斯坦;;;;;;;;;;;;x
PAK_ADJ;巴基斯坦的;;;;;;;;;;;;x
PAP_democracy;罗马共和国;;;;;;;;;;;;;x
PAP_presidential_dictatorship;罗马共和国;;;;;;;;;;;;;x
PAP__bourgeois_dictatorship;罗马共和国;;;;;;;;;;;;;x
PAP_proletarian_dictatorship;罗马人民共和国;;;;;;;;;;;;;x
PAP_fascist_dictatorship;罗马共和国;;;;;;;;;;;;;x
PAP_ADJ_democracy;罗马的;;;;;;;;;;;;;x
PAP_ADJ_presidential_dictatorship;罗马的;;;;;;;;;;;;;x
PAP_ADJ__bourgeois_dictatorship;罗的的;;;;;;;;;;;;;x
PAP_ADJ_proletarian_dictatorship;罗马的;;;;;;;;;;;;;x
PAP_ADJ_fascist_dictatorship;罗马的;;;;;;;;;;;;;x
PAR_reactionary;复原派;;;;;;;;;x
PAR_conservative;温和派;;;;;;;;;x
PAR_liberal;改革派;;;;;;;;;;x
PAR_liberal_2;自由派;;;;;;;;;;x
PAR_socialist;社会主义派;;;;;;;;; x
PAR_conservative_2;人民派;;;;;;;;;x
PAR_anarcho_liberal;激进派;;;;;;;;;x
PAR_communist;共产主义派;;;;;;;;;x
PAR_fascist;法西斯派;;;;;;;;;x
PBC;秘鲁-玻利维亚;;;;;;;;;;;;;x
PBC_ADJ;玻利维亚的;;;;;;;;;;;;;x
PBC_proletarian_dictatorship;安第斯联邦;;;;;;;;;;;;;x
PBC_proletarian_dictatorship_ADJ;安第斯的;;;;;;;;;;;;;
PBC_democracy;安第斯共和国;;;;;;;;;;;;;
PBC_democracy_ADJ;安第斯的;;;;;;;;;;;;;
PHL;菲律宾;;;;;;;;;;;x
PHL_ADJ;菲律宾的;;;;;;;;;;;x
PHL_reactionary;传统党;;;;;;;;;;;x
PHL_socialist;民主党;;;;;;;;;;;x
PHL_communist;共产党;;;;;;;;;;;x
PHL_liberal;自由党;;;;;;;;;;;x
PHL_anarcho_liberal;无政府党;;;;;;;;;;;x
PHL_conservative;民族党;;;;;;;;;;;x
PHL_fascist;法西斯党;;;;;;;;;;;x
PLC;波兰-立陶宛联邦;;;;;;;;;;;;x
PLC_ADJ;波兰的;;;;;;;;;;;;x
PLC_proletarian_dictatorship;波兰-立陶宛共和国;;;;;;;;;;;;x
PLC_fascist_dictatorship;波兰-立陶宛共和国;;;;;;;;;;;;x
PLC_presidential_dictatorship;波兰-立陶宛共和国;;;;;;;;;;;;x
PLC_democracy;波兰-立陶宛;;;;;;;;;;;;x
PLS;巴勒斯坦;;;;;;;;;;;;;x
PLS_ADJ;巴勒斯坦的;;;;;;;;;;;;;x
PLS_reactionary;保王派;;;;;;;;;;;;;x
PLS_conservative;保守派;;;;;;;;;;;;;x
PLS_liberal;自由派;;;;;;;;;;;;;x
PLS_anarcho_liberal;无政府自由派;;;;;;;;;;;;;x
PLS_socialist;社会主义派;;;;;;;;;;;;;x
PLS_communist;共产主义派;;;;;;;;;;;;;x
PLS_fascist;法西斯派;;;;;;;;;;;;;x
PLU;帕劳;;;;;;;;;;;;x
PLU_ADJ;帕劳的;;;;;;;;;;;;x
PML;波美拉尼亚;;;;;;;;;;;;;x
PML_ADJ;波美拉尼亚的;;;;;;;;;;;;;x
PNJ;旁遮普;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_ADJ;旁遮普的;;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_conservative;皇室派;;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_liberal;自由派;;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_reactionary;民族主义派;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_anarcho_liberal;激进派;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_socialist;社会主义派;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_communist;共产主义派;;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_fascist;法西斯派;;;;;;;;;;;x;;;;;;;;;;;;;;
PNJ_absolute_monarchy;锡克帝国;;;;;;;;;;;;x
PNJ_prussian_constitutionalism;锡克帝国;;;;;;;;;;;;x
PNJ_absolute_monarchy_ADJ;锡克的;;;;;;;;;;;;x
PNJ_prussian_constitutionalism_ADJ;锡克;;;;;;;;;;;;x
PNJ_fascist_dictatorship;卡利斯坦;;;;;;;;;;;;x
PNJ_fascist_dictatorship_ADJ;卡利斯坦的;;;;;;;;;;;;x
PNP;波纳佩;;;;;;;;;;;;x
PNP_ADJ;波纳佩的;;;;;;;;;;;;x
PRI;波多黎各;;;;;;;;;x
PRI_ADJ;波多黎各的;;;;;;;;;;;;x
PRI_liberal;自由党;;;;;;;;;;;x
PRI_socialist;社会党;;;;;;;;;;;x
PRI_conservative;建国共和党;;;;;;;;;;;x
PRI_anarcho_liberal;无政府党;;;;;;;;;;;x
PRI_communist;共产党;;;;;;;;;;;x
PRI_fascist;国家党;;;;;;;;;;;x
PRI_reactionary;共和联盟;;;;;;;;;;;x
PTG;巴塔哥尼亚;;;;;;;;;;;;x
PTG_ADJ;巴塔哥尼亚的;;;;;;;;;;;;x
PTG_conservative;皇室派;;;;;;;;;;;;x
PTG_liberal;自由派;;;;;;;;;;;;x
PTG_reactionary;民族主义派;;;;;;;;;;;;x
PTG_anarcho_liberal;激进派;;;;;;;;;;;;x
PTG_socialist;社会主义派;;;;;;;;;;;;x
PTG_communist;共产主义派;;;;;;;;;;;;x
PTG_fascist;法西斯派;;;;;;;;;;;;x
PZN;波兹南;;;;;;;;;;x;;;;;;;;;;;;;;
PZN_ADJ;波兹南的;;;;;;;;;;x;;;;;;;;;;;;;;
QLD;昆士兰;;;;;;;;;;;x
QLD_ADJ;昆士兰的;;;;;;;;;;;x
QLD_conservative;保守派;;;;;;;;;;;;x
QLD_conservative_1;国民党;;;;;;;;;;;x
QLD_conservative_2;联合党;;;;;;;;;;;x
QLD_conservative_3;地区进步国家党;;;;;;;;;;;x
QLD_liberal;自由派;;;;;;;;;;;;x
QLD_liberal_1;自由党;;;;;;;;;;;x
QLD_socialist;劳动派;;;;;;;;;;;x
QLD_socialist_1;工党;;;;;;;;;;;x
QLD_communist;共产党;;;;;;;;;;;x
QLD_reactionary;激进民族主义派;;;;;;;;;;;x
QLD_reactionary_2;昆士兰农民联盟;;;;;;;;;;;x
QLD_reactionary_3;国家党;;;;;;;;;;;x
QLD_anarcho_liberal;激进自由派;;;;;;;;;;;x
QLD_fascist;法西斯党;;;;;;;;;;;x
QNG;清国;;;;;;;;;;;;;x
QNG_ADJ;清国的;;;;;;;;;;;;;x
QNG_absolute_monarchy;大清帝国;;;;;;;;;;;;;x
QNG_prussian_constitutionalism;大清帝国;;;;;;;;;;;;;x
QNG_hms_government;清国;;;;;;;;;;;;;x
RAJ;拉杰普塔纳;;;;;;;;;;;;x
RAJ_ADJ;拉杰普特的;;;;;;;;;;;;x
RAJ_democracy;拉贾斯坦;;;;;;;;;;;;x
RAJ_democracy_ADJ;拉贾斯坦的;;;;;;;;;;;;x
RAJ_proletarian_dictatorship;拉贾斯坦;;;;;;;;;;;;x
RAJ_proletarian_dictatorship_ADJ;拉贾斯坦的;;;;;;;;;;;;x
RAJ_fascist_dictatorship;拉贾斯坦;;;;;;;;;;;;x
RAJ_fascist_dictatorship_ADJ;拉贾斯坦的;;;;;;;;;;;;x
RAJ_bourgeois_dictatorship;拉贾斯坦;;;;;;;;;;;;x
RAJ_bourgeois_dictatorship_ADJ;拉贾斯坦的;;;;;;;;;;;;x
RGR;里奥格兰德;;;;;;;;;;;;;x
RGR_fascist_dictatorship;里奥布拉沃;;;;;;;;;;;;;x
RGR_ADJ;里奥格兰德的;;;;;;;;;;;;;x
RGR_conservative;保守党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_liberal;自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_anarcho_liberal;联邦党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_conservative_2;温和自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_liberal_2;激进自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_liberal_3;进步党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_conservative_3;宪政党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_liberal_4;反再选党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_reactionary;帝政党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_socialist;社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_communist;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGR_fascist;法西斯党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RGS;南里奥格兰德;;;;;;;;;;;;;x
RGS_ADJ;南里奥格兰德的;;;;;;;;;;;;;x
RGS_conservative;共和党;;;;;;;;;;;;;x
RGS_liberal;联邦党;;;;;;;;;;;;;x
RGS_socialist;红色党;;;;;;;;;;;;;x
RGS_communist;人民党;;;;;;;;;;;;;x
RGS_reactionary;高卓党;;;;;;;;;;;;;x
RGS_anarcho_liberal;无政府党r;;;;;;;;;;;;;x
RGS_fascist;潘帕斯党;;;;;;;;;;;;;x
RGS_fascist_dictatorship;潘帕斯;;;;;;;;;;;;;x
RHI;莱茵兰;;;;;;;;;x
RHI_ADJ;莱茵兰的;;;;;;;;;x
RHI_liberal;自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_conservative;中央党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_liberal_2;民族自由派;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_liberal_3;自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_socialist;德意志工人协会;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_socialist_2;社会主义工人党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_socialist_3;社会工人党;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_reactionary;民族党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_conservative_2;保守党 ;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_conservative_3;基督教工党 ;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_anarcho_liberal;激进工党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_communist;共产主义工人党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RHI_fascist;国家社会主义德意志党;;;;;;;;;;;;x;;;;;;;;;;;;;;
RMG;罗马涅;;;;;;;;;;;;;x
RMG_ADJ;罗马涅的;;;;;;;;;;;;;x
RPL;阿西尼博亚;;;;;;;;;;;;x
RPL_ADJ;;阿西尼博亚的;;;;;;;;;;;;x
RPL_hms_government;鲁伯特领地;;;;;;;;;;;;x
RPL_hms_government_ADJ;西北的;;;;;;;;;;;;x
RUT_proletarian_dictatorship;西乌克兰人民共和国;;;;;;;;;;;;;x
RUT_proletarian_dictatorship_ADJ;西乌克兰的;;;;;;;;;;;;;x
RUT_democracy;西乌克兰;;;;;;;;;;;;;x
RUT_democracy_ADJ;西乌克兰的;;;;;;;;;;;;;x
RUT_presidential_dictatorship;西乌克兰;;;;;;;;;;;;;x
RUT_presidential_dictatorship_ADJ;西乌克兰的;;;;;;;;;;;;;x
RYU;琉球;;;;;;;;;;;;;x
RYU_ADJ;琉球的;;;;;;;;;;;;;x
RYU_conservative;国党;;;;;;;;;;;;;x
RYU_liberal;新党;;;;;;;;;;;;;x
RYU_reactionary;王党;;;;;;;;;;;;;x
RYU_anarcho_liberal;乱党;;;;;;;;;;;;;x
RYU_socialist;社民党;;;;;;;;;;;;;x
RYU_communist;联工党;;;;;;;;;;;;;x
RYU_fascist;国社党;;;;;;;;;;;;;x
SAA;萨尔;;;;;;;;;x
SAA_ADJ;萨尔的;;;;;;;;;x
SAA_liberal;自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_conservative;中央党;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_liberal_2;民族自由派;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_socialist;德意志工人协会;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_reactionary;民族党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_conservative_2;保守党 ;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_anarcho_liberal;激进工党;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_communist;共产主义工人党;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAA_fascist;国家社会主义德意志党;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAR_reactionary;复原派;;;;;;;;;x
SAR_conservative;温和派;;;;;;;;;x
SAR_liberal;改革派;;;;;;;;;x
SAR_liberal_2;自由派;;;;;;;;;x
SAR_socialist;社会主义派;;;;;;;;; x
SAR_conservative_2;人民派;;;;;;;;;x
SAR_anarcho_liberal;激进派;;;;;;;;;x
SAR_communist;共产主义派;;;;;;;;;x
SAR_fascist;法西斯派;;;;;;;;;x
SAS;南澳大利亚;;;;;;;;;;;x
SAS_ADJ;南澳大利亚的;;;;;;;;;;;x
SAS_conservative;保守派;;;;;;;;;;;x
SAS_conservative_1;保守党;;;;;;;;;;;x
SAS_conservative_2;国民党;;;;;;;;;;;x
SAS_conservative_3;自由与地区同盟;;;;;;;;;;;x
SAS_liberal;自由派;;;;;;;;;;;;x
SAS_liberal_1;自由党;;;;;;;;;;;x
SAS_liberal_2;自由与民主联盟;;;;;;;;;;;x
SAS_liberal_3;自由协会;;;;;;;;;;;x
SAS_liberal_4;自由联盟;;;;;;;;;;;x
SAS_socialist;劳动派;;;;;;;;;;;x
SAS_socialist_1;工党;;;;;;;;;;;x
SAS_communist;共产党;;;;;;;;;;;x
SAS_reactionary;激进民族主义派;;;;;;;;;;;x
SAS_reactionary_2;国家党;;;;;;;;;;;x
SAS_anarcho_liberal;激进自由派;;;;;;;;;;;x
SAS_fascist;法西斯党;;;;;;;;;;;x
SAV;圣文森特;;;;;;;;;;;;x
SAV_ADJ;圣文森特的;;;;;;;;;;;;x
SHA;掸邦;;;;;;;;;;;;;x
SHA_ADJ;掸邦的;;;;;;;;;;;;;x
SHA_conservative;国民党;;;;;;;;;;;;;x
SHA_liberal;民主党;;;;;;;;;;;;;x
SHA_socialist;进步党;;;;;;;;;;;;;x
SHA_communist;共产党;;;;;;;;;;;;;x
SHA_reactionary;团结党;;;;;;;;;;;;;x
SHA_anarcho_liberal;激进党;;;;;;;;;;;;;x
SHA_fascist;法西斯党;;;;;;;;;;;;;x
SAK;西亚克;;;;;;;;;;;;;x
SAK_ADJ;西亚克的;;;;;;;;;;;;;x
SAT;九州;;;;;;;;;;;;;x
SAT_ADJ;九州的;;;;;;;;;;;;;x
SAT_absolute_monarchy;萨摩;;;;;;;;;;;;;x
SAT_prussian_constitutionalism;萨摩;;;;;;;;;;;;;x
