LEDGER_HEADER_RANK;国家等级;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
TRIGGER_OVERLORD;下属;;;;;;;;;;X,,
FE_TUTORIAL;教程;;;;;;;;;;X,,
base_values;基础值;;;;;;;;;;X,,
city;城市;;;;;;;;;;X,,
NO_EFFECT; 没有效果;;;;;;;;;;X,,
NONE_AVAILABLE;没有可用的。;;;;;;;;;;X,,
EXPIRES_ON;过期于 $DATE$;;;;;;;;;;X,,
FINISHED_ON;完成于 $DATE$。;;;;;;;;;;X,,
FE_TRIALS;试验;;;;;;;;;;X,,
CD_AGREEMENTS;与下列国家有贸易协定：$LIST$。;;;;;;;;;;X,,
CD_GIVESACCESS;给予下列国家军事通行权：$LIST$。;;;;;;;;;;X,,
CD_HASACCESS;有在下列国家的军事通行权：$LIST$。;;;;;;;;;;X,,
PW_RESET;重置;;;;;;;;;;X,,
OURWARALLY;战争中的盟国;;;;;;;;;;X,,
CONFIRMMISSIONTEXT;你确定想派遣传教士到 $PROV$?;;;;;;;;;;X,,
COST_TIME;Cost：$AMOUNT$ 金钱 \n时间：$TIME$ 天。;;;;;;;;;;X,,
ADD_SUB_UNIT_EFFECT; 获得 $UNIT$ 于 $WHERE$。;;;;;;;;;;X,,
CHANGE_CONTROLLER_EFFECT; $WHO$ 占领了 $WHERE$。 \n;;;;;;;;;;X,,
WAR_EFFECT; 宣布对 $WHO$开战。 \n;;;;;;;;;;X,,
CONFIRMSAVETITLE;存档;;;;;;;;;;X,,
CONFIRMSAVETEXT;你确定要覆盖文件 $NAME$ ？;;;;;;;;;;X,,
PW_TRADE_VALUE;贸易值：;;;;;;;;;;X,,
PROV_TRADE_VALUE;来自贸易中心：;;;;;;;;;;X,,
NO_SEPARATE_PEACE;战争中两个次要国家不能单独议和。;;;;;;;;;;X,,
DIPCHANCE_VLIKELY;非常可能;;;;;;;;;;X,,
DIPCHANCE_IMPOSSIBLE;一定不可能;;;;;;;;;;X,,
DIPCHANCE_VUNLIKELY;非常不可能;;;;;;;;;;X,,
DIPCHANCE_UNLIKELY;不太可能;;;;;;;;;;X,,
DIPCHANCE_MAYBE;可能;;;;;;;;;;X,,
DIPCHANCE_LIKELY;很可能;;;;;;;;;;X,,
REMOVE_M_GOTO_BUTTON;寻找省份;;;;;;;;;;X,,
M_LEDGER_BUTTON;表单;;;;;;;;;;X,,
M_MENU_BUTTON;菜单;;;;;;;;;;X,,
M_HOME_BUTTON;去首都省份;;;;;;;;;;X,,
ONLY_HOST_SPEED;只有主机才能改变速度。;;;;;;;;;;X,,
PW_GROWTH;增长;;;;;;;;;;X,,
NOPORTOTHERCONTINENT;从我们首都直连的任何港口出发，都没法去到这个省份。;;;;;;;;;;X,,
RELATION_CHANGE_VALUE;估算的每年变化：;;;;;;;;;;X,,
TAG_CHANGE;国家变成 $NEW$。 \n;;;;;;;;;;X,,
PV_OCCUPIED_BY;由 $NAME$ 占领;;;;;;;;;;X,,
BG_COUNTRY;COUNTRY：;;;;;;;;;;X,,
LOAD_GAME_FAILED;读取游戏失败。;;;;;;;;;;X,,
MP_FEW_PLAYERS;开始游戏需要至少一个玩家。;;;;;;;;;;X,,
NATIONALISM_LASTS;民族主义持续到;;;;;;;;;;X,,
LEDGER_NO_GRAPH_DATA;数据不足，无法生成图表。;;;;;;;;;;X,,
MENU_MESSAGES_RESET;重置默认设定;;;;;;;;;;X,,
COL_CONST_TIP_FROM_SHIP;这个殖民者将在 $DATE$ 到达 $LOCATION$ 。;;;;;;;;;;X,,
STRAITS;穿过 $SEA$ 的狭窄海峡连接了本省和 $PROV$;;;;;;;;;;X,,
STRAITSDESC;陆军可以不借助运输工具跨越狭窄海峡。 但敌军的船队仍可以阻碍该行动。;;;;;;;;;;X,,
SAVE_DONE;完成;;;;;;;;;;X,,
FOR_PLAYER;对于玩家：;;;;;;;;;;X,,
FOR_AI;对于AI：;;;;;;;;;;X,,
MODIFIER_TECHNOLOGY_COST;科技价格;;;;;;;;;;X,,
MODIFIER_REINFORCE_SPEED;增援速度;;;;;;;;;;X,,
UV_SHIPS;船只：;;;;;;;;;;X,,
BATTLES_SCORE;战斗：;;;;;;;;;;X,,
ALLIANCE_EFFECT; 和 $WHO$结盟。 \n;;;;;;;;;;X,,
KILL_RULER_EFFECT; 现在的统治者 ($NAME$) 会死。 \n;;;;;;;;;;X,,
KILL_LEADER_EFFECT; 领导者 $NAME$ 会死。 \n;;;;;;;;;;X,,
SPAWN_EVENT; 发生“$WHICH$”事件。\n;;;;;;;;;;X,,
MODIFIER_REMOVED; $WHAT$ 会从 $WHERE$ 中移去。 \n;;;;;;;;;;X,,
LAND_ATTRITION; 陆军损耗;;;;;;;;;;X,,
NAVAL_ATTRITION; 海军损耗;;;;;;;;;;X,,
STARTED; 开始;;;;;;;;;;X,,
WON;胜利;;;;;;;;;;X,,
LOST;失败;;;;;;;;;;X,,
YOU_LOST;你失败了;;;;;;;;;;X,,
YOU_WON;你胜利了;;;;;;;;;;X,,
OPTION_CHANGED; $FROM$ 已经改变为：$TO$;;;;;;;;;;X,,
THE_YEAR_IS_BEFORE; 年代早于;;;;;;;;;;X,,
THE_YEAR_IS_AFTER; 年代晚于;;;;;;;;;;X,,
HAVE_LESS_THAN; 拥有少于;;;;;;;;;;X,,
HAVE_MORE_THAN; 拥有多于;;;;;;;;;;X,,
WAR_EXHAUSTION_MORE_THAN; 厌战至少 ;;;;;;;;;;X,,
WAR_EXHAUSTION_LESS_THAN; 厌战少于;;;;;;;;;;X,,
HAVE_LESS_MANPOWER_THAN; 拥有的人力少于;;;;;;;;;;X,,
HAVE_MORE_MANPOWER_THAN; 拥有的人力少于;;;;;;;;;;X,,
HAVE_CONTROL_OVER; 控制;;;;;;;;;;X,,
HAVENT_CONTROL_OVER; 没有控制;;;;;;;;;;X,,
HAVENT_CORE; 没有核心在;;;;;;;;;;X,,
HAVE_CORE_IN; 有核心在;;;;;;;;;;X,,
HAVE_LESS_CITIES_THAN; 拥有城市少于;;;;;;;;;;X,,
HAVE_MORE_CITIES_THAN; 拥有城市多于;;;;;;;;;;X,,
HAVE_LESS_PORTS_THAN; 拥有港口少于;;;;;;;;;;X,,
HAVE_MORE_PORTS_THAN; 拥有港口多于;;;;;;;;;;X,,
HAVE_LESS_ALLIES_THAN; 拥有盟友少于;;;;;;;;;;X,,
HAVE_MORE_ALLIES_THAN; 拥有盟友多于;;;;;;;;;;X,,
IS_ENABLED; 被允许;;;;;;;;;;X,,
IS_DISABLED; 被禁止;;;;;;;;;;X,,
HAVE; 有;;;;;;;;;;X,,
HAVE_NOT; 没有;;;;;;;;;;X,,
HAS; 有;;;;;;;;;;X,,
HAS_NOT; 没有;;;;;;;;;;X,,
EXISTS; 存在;;;;;;;;;;X,,
DOSNT_EXISTS; 不存在;;;;;;;;;;X,,
DO_NOT_HAVE_A; 没有;;;;;;;;;;X,,
HAVE_A; 拥有;;;;;;;;;;X,,
HAVE_LESS_PROVINCE_THAT_PRODUCES_THEN; 制造 $GOODS$ 的省份少于;;;;;;;;;;X,,
HAVE_MORE_PROVINCE_THAT_PRODUCES_THEN; 制造 $GOODS$ 的省份多于;;;;;;;;;;X,,
HAVE_AT_LEST_ONE_OWNED_NEIGHBORING_PROVINCE; 有接壤省份，所以：;;;;;;;;;;X,,
HAVE_NO_OWNED_NEIGHBORING_PROVINCE; 没有接壤省份，所以：;;;;;;;;;;X,,
DO_NOT_OWN; 没有;;;;;;;;;;X,,
OWNS; 拥有;;;;;;;;;;X,,
DO_NOT_CONTROL; 没有控制;;;;;;;;;;X,,
CONTROLS; 控制;;;;;;;;;;X,,
IS_NOT; 不是;;;;;;;;;;X,,
IS; 是;;;;;;;;;;X,,
HAVE_THE_MODIFIER; 有修正;;;;;;;;;;X,,
DONT_HAVE_THE_MODIFIER; 没有修正;;;;;;;;;;X,,
DONT_HAVE_THE_PROVICEN_MODIFIER; 没有省份修正;;;;;;;;;;X,,
HAVE_THE_PROVINCE_MODIFIER; 有省份修正;;;;;;;;;;X,,
HAVE_A_PORT_IN; 有一个港口在;;;;;;;;;;X,,
HAVE_NOT_A_PORT_IN; 没有一个港口在;;;;;;;;;;X,,
HAVE_COUNTRY_FLAG; 有国家变量;;;;;;;;;;X,,
HAVE_NOT_COUNTRY_FLAG; 没有国家变量;;;;;;;;;;X,,
HAVE_PROVINCE_FLAG; 有省份变量;;;;;;;;;;X,,
HAVE_NOT_PROVINCE_FLAG; 没有省份变量;;;;;;;;;;X,,
IS_NOT_ON_THE_CONTINET; 不在大陆上;;;;;;;;;;X,,
IS_ON_THE_CONTINET; 在大陆上;;;;;;;;;;X,,
DONT_HAVE_A_X_INY; 没有一个 $X$ 在 $Y$;;;;;;;;;;X,,
HAVE_A_X_INY; 有一个 $X$ 在 $Y$;;;;;;;;;;X,,
PURE_REVOLT_RISK_LOWER_THAN; 基础反叛机率低于;;;;;;;;;;X,,
PURE_REVOLT_RISK_HIGHER_THAN; 基础反叛机率高于;;;;;;;;;;X,,
REVOLT_RISK_LOWER_THAN; 反叛机率低于;;;;;;;;;;X,,
REVOLT_RISK_HIGHER_THAN; 反叛机率高于;;;;;;;;;;X,,
IS_NOT_NEIGHBOUR_WITH; 不接壤于;;;;;;;;;;X,,
IS_NEIGHBOUR_WITH; 接壤于;;;;;;;;;;X,,
HAVE_LESS_UNITS_IN_THAN; $PROVINCE$ 的单位少于;;;;;;;;;;X,,
HAVE_MORE_UNITS_IN_THAN; $PROVINCE$ 的单位多于;;;;;;;;;;X,,
HAVE_MORE_THAN_INFANTRY_IN; 部署了至少 $UNITS$ 步兵单位于 $Province$;;;;;;;;;;X,,
HAVE_LESS_THAN_INFANTRY_IN; 部署了至多 $UNITS$ 步兵单位于 $Province$;;;;;;;;;;X,,
IS_AT_PEACE_WITH; 处于和平与;;;;;;;;;;X,,
IS_AT_WAR_WITH; 处于战争与;;;;;;;;;;X,,
HAS_NO_TRUCE_WITH; 没有休战协议与;;;;;;;;;;X,,
HAS_TRUCE_WITH; 有休战协议与;;;;;;;;;;X,,
HAVE_NO_UNITS_IN_BATTLE; 没有单位在战斗;;;;;;;;;;X,,
HAVE_UNITS_IN_BATTLE; 有单位在战斗;;;;;;;;;;X,,
HAVE_A_UNITS_WITH_A_LEADER; 拥有带指挥官的单位;;;;;;;;;;X,,
HAVE_NO_UNITS_WITH_A_LEADER; 没有带指挥官的单位;;;;;;;;;;X,,
HAVE_A_NAVY_SMALLER_THAN; 拥有的海军小于;;;;;;;;;;X,,
HAVE_A_NAVY_LARGER_THAN; 总海军规模大于;;;;;;;;;;X,,
HAVE_A_ARMY_SMALLER_THAN; 拥有的陆军小于;;;;;;;;;;X,,
HAVE_A_ARMY_LARGER_THAN; 总陆军规模大于;;;;;;;;;;X,,
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_LARGER_THAN; 海外省份比例大于;;;;;;;;;;X,,
HAVE_A_PERCENTAGE_OF_OVERSEAS_PROVINCE_SMALLER_THAN; 海外省份比例小于;;;;;;;;;;X,,
HAVE_NOT_THE_LEADER; 没有指挥官;;;;;;;;;;X,,
HAVE_THE_LEADER; 有指挥官;;;;;;;;;;X,,
HAVE_N0T_ALLIANCE_WITH; 没有结盟与;;;;;;;;;;X,,
HAVE_ALLIANCE_WITH; 结盟与;;;;;;;;;;X,,
PROVINCE_IS_NOT; 省份不是;;;;;;;;;;X,,
PROVINCE_IS; 省份是;;;;;;;;;;X,,
LESS_THAN; 小于;;;;;;;;;;X,,
GREATER_THAN; 大于;;;;;;;;;;X,,
HAVE_MORE_MANPOWER_THEN_MAXIMUM; 有大于最大值的人力;;;;;;;;;;X,,
HAVE_LESS_MANPOWER_THEN_MAXIMUM; 有小于最大值的人力;;;;;;;;;;X,,
HAVE_LESS_BADBOY_THAN; 恶名小于;;;;;;;;;;X,,
HAVE_MORE_BADBOY_THAN; 恶名大于;;;;;;;;;;X,,
THE_NUMBER_OF_REVOLT_FRACTION_IS_MORE_THAN; 暴动省份数量多于;;;;;;;;;;X,,
THE_NUMBER_OF_REVOLT_FRACTION_IS_LESS_THAN; 暴动省份数量少于;;;;;;;;;;X,,
TECHNOLOGY_LOWER_THAN; 低于;;;;;;;;;;X,,
TECHNOLOGY_HIGHER_THAN; 至少;;;;;;;;;;X,,
HAVE_NOT_ANY_NEIGHBOR; 没有邻国;;;;;;;;;;X,,
HAVE_ANY_NEIGHBOR; 有至少一个邻国;;;;;;;;;;X,,
HAVE_NOT_CASUS_BELLI_AGAINST; 没有开战借口针对;;;;;;;;;;X,,
HAVE_CASUS_BELLI_AGAINST; 有开战借口针对;;;;;;;;;;X,,
IS_NOT_AI; 不是AI;;;;;;;;;;X,,
IS_AI; 是AI;;;;;;;;;;X,,
THEN_NUMBER_OF_REVOLTS_ARE_LESS_THAN; 反叛省份数量少于;;;;;;;;;;X,,
THEN_NUMBER_OF_REVOLTS_ARE_MORE_THAN; 反叛省份数量多于;;;;;;;;;;X,,
OR_TRIGGER_STARTS; 以下条件之一必须满足;;;;;;;;;;X,,
NEIGHBOR_COUNTRY_STARTS; 邻近国家;;;;;;;;;;X,,
TRIGGER_NUM; 势力范围数;;;;;;;;;;X,,
TRIGGER_ALLY; 任意盟国;;;;;;;;;;X,,
TRIGGER_OWNER; 省份拥有者;;;;;;;;;;X,,
TRIGGER_CONTROLLER; 省份控制者;;;;;;;;;;X,,
TRIGGER_CAPITAL; 首都;;;;;;;;;;X,,
TRIGGER_SEA_ZONE; 外海区域;;;;;;;;;;X,,
TRIGGER_THIS; 这;;;;;;;;;;X,,
TRIGGER_FROM; 从;;;;;;;;;;X,,
TRIGGER_LOCAL_ENEMY; 当地敌军;;;;;;;;;;X,,
CONFIRMBUILDTEXTLEDGER;你确定要把 $BUILDING$ 建造在 $PROVINCE$？;;;;;;;;;;X,,
CORE_IS_REVOLTER_CAPITAL;这是该国潜在的新首都。;;;;;;;;;;X,,
REVOLTRISK_EFFECT; $DIRECTION$ $VALUE$ 的反叛机率在 $WHERE$。 \n;;;;;;;;;;X,,
LEDGER_CANT_BUILD_THIS_TECH;现在的科技等级无法建造此建筑;;;;;;;;;;X,,
LEDGER_CANT_BUILD_THIS_FULL;已经在多有省份兴建了此建筑;;;;;;;;;;X,,
LEDGER_OVERALL;总体;;;;;;;;;;X,,
THEYGUARANT;他们保证了我们的独立，所以我们不能反过来保证他们的独立。;;;;;;;;;;X,,
THEYWARN;他们正在警告我们，所以我们不能警告他们。;;;;;;;;;;X,,
WCRD_GUA;我们保证了他们的独立。;;;;;;;;;;X,,
WCRD_WARNING;我们已经警告 $WHO$ ，这最好是他们最后的领土要求。;;;;;;;;;;X,,
VARIABLE;参数;;;;;;;;;;X,,
IS_GREATER_THAN; 大于;;;;;;;;;;X,,
IS_EQUAL_OR_LESS_THAN; 等于或小于;;;;;;;;;;X,,
RANDOM_EFFECT; 百分之$CHANCE$ 的机会发生;;;;;;;;;;X,,
RANDOM_LIST_EFFECT; $SIZE$中的一个选项会发生。 \n;;;;;;;;;;X,,
ANY_PROVINCE_STARTS;任意拥有的省份;;;;;;;;;;X,,
EFFECT_AND;和;;;;;;;;;;X,,
EFFECT_MORE;更多。;;;;;;;;;;X,,
OUR_RULER;我们的统治者;;;;;;;;;;X,,
THEIR_RULER;他们的统治者;;;;;;;;;;X,,
OCCUPIED_PROVINCES;被占领省份;;;;;;;;;;X,,
CREATE_REBELS;$SIZE$ $TYPE$ 旅在 $WHERE$叛变了。 \n;;;;;;;;;;X,,
NATIONALISM_LOWER_THAN;民族主义低于;;;;;;;;;;X,,
NATIONALISM_HIGHER_THAN;民族主义高于;;;;;;;;;;X,,
KNOWN_COUNTRY_STARTS;已知国家;;;;;;;;;;X,,
EXTRA_NATIONALISM_DESC; $DIRECTION$ $VALUE$ 年的民族主义于 $WHERE$。 \n;;;;;;;;;;X,,
HAVE_DIPLOMATIC_RELATION;关系是;;;;;;;;;;X,,
WITHL;和;;;;;;;;;;X,,
WITHG;或者多于;;;;;;;;;;X,,
IS_NOT_IN_THE_REGION;不在区域当中;;;;;;;;;;X,,
IS_IN_REGION;在区域当中;;;;;;;;;;X,,
NOT_OWNED_BY;不属于;;;;;;;;;;X,,
OWNED_BY;属于;;;;;;;;;;X,,
NOT_CONTROLLED_BY;受控制于;;;;;;;;;;X,,
CONTROLLED_BY;控制于;;;;;;;;;;X,,
RIVALSWITH;认为 $LIST$ 是国家的天然敌人。;;;;;;;;;;X,,
THREATENEDBY;对 $LIST$ 感到威胁。;;;;;;;;;;X,,
HAVE_NO_UNITS_IN;$COUNTRY$ 没有单位驻扎在 $PROVINCE$。;;;;;;;;;;X,,
HAVE_UNITS_IN;$COUNTRY$ 有单位驻扎在 $PROVINCE$。;;;;;;;;;;X,,
NEIGHBOR_PROVINCE_STARTS;任意接壤省份;;;;;;;;;;X,,
AT_LEAST;至少;;;;;;;;;;X,,
IMMEDIATEEFFECT; 即时影响：\n;;;;;;;;;;X,,
IS_SUBJECT;是一个附属国;;;;;;;;;;X,,
IS_NOT_SUBJECT;不是一个附属国;;;;;;;;;;X,,
DEFINE_RULER_EFFECT; $NAME$ 成为了统治者。 \n;;;;;;;;;;X,,
friendly_regiments;友军部队;;;;;;;;;;X,,
ANY_ALL;任意/全部;;;;;;;;;;X,,
CANT_SEE_UNDER_FOW;再没有更多渠道的情况下无法确定。;;;;;;;;;;X,,
VASSAL_TIMER;在 $DATE$ 之前没法提出要求。;;;;;;;;;;X,,
INDEF;End Of;;;;;;;;;;X,,
MISS_DIST_CAPITAL;和首都距离;;;;;;;;;;X,,
FE_NUM_PLAYERS;玩家数量：$NUM$;;;;;;;;;;X,,
IS_NOT_COUNTRY_CORE;不是 $COUNTRYADJ$ 的核心;;;;;;;;;;X,,
IS_COUNTRY_CORE;是 $COUNTRYADJ$ 的核心;;;;;;;;;;X,,
ITS_OWNER;它的拥有者;;;;;;;;;;X,,
NOT_POSSIBLE_CAUSE;不可能，由于以下条件不能满足： ;;;;;;;;;;X,,
ALLOWED_CAUSE;可能的，由于下列原因： ;;;;;;;;;;X,,
HAVE_MORE_MONEY_THAN;每月收入至少;;;;;;;;;;X,,
HAVE_LESS_MONEY_THAN;每月收入最多;;;;;;;;;;X,,
TRIG_IS;是;;;;;;;;;;X,,
TRIG_ISNOT;不是;;;;;;;;;;X,,
OPTIONS;选项;;;;;;;;;;X,,
Options;选项;;;;;;;;;;X,,
Rulers;统治者;;;;;;;;;;X,,
War Exhaustion;厌战;;;;;;;;;;X,,
War Capacity;战争潜力;;;;;;;;;;X,,
Battles;战斗;;;;;;;;;;X,,
CANT_NEGOTIATE_UNTIL;我们无法与叛党谈判，直到;;;;;;;;;;X,,
WONT_NEGOTIATE;他们拒绝谈判，除非我们满足下列条件：;;;;;;;;;;X,,
ALWAYS_FALSE;永不;;;;;;;;;;X,,
ALWAYS_TRUE;永远;;;;;;;;;;X,,
REMOVE_FOW;关闭 $COUNTRY$ $MONTHS$ 个月的战争迷雾。;;;;;;;;;;X,,
IS_NOT_CAPITAL; 不是首都省份;;;;;;;;;;X,,
IS_CAPITAL; 是首都省份;;;;;;;;;;X,,
WAR_EXHUASTION_LABEL;厌战;;;;;;;;;;X,,
WE_MODIFIED_BY;每个月变化。;;;;;;;;;;X,,
WARE_EFFECTS;厌战有这些影响。;;;;;;;;;;X,,
FOW_IS_NOT_LIFTED;战争迷雾打开;;;;;;;;;;X,,
FOW_IS_LIFTED;战争迷雾关闭;;;;;;;;;;X,,
HAVE_GLOBAL_FLAG;拥有全球变量;;;;;;;;;;X,,
HAVE_NOT_GLOBAL_FLAG;没有全球变量;;;;;;;;;;X,,
ANY_CORE_STARTS;任意核心国家;;;;;;;;;;X,,
LIKELY_REBELS;可能出现的叛党;;;;;;;;;;X,,
PROFIT_GAIN;赚得;;;;;;;;;;X,,
PROFIT_LOSS;损失;;;;;;;;;;X,,
REINFORCE_INFO_TEXT;如果人群有足够的人口，\n这支部队每个月在本地能得到 $VALUE$ 人的增援。\n当地的增援效率为 $LOCAL$% ，\n还有 +$COUNTRY$% 的科技加成。;;;;;;;;;;X,,
THE_MONTH_IS_BEFORE;早于;;;;;;;;;;X,,
THE_MONTH_IS_AFTER;至少是;;;;;;;;;;X,,
DM_MAX;最大化;;;;;;;;;;X,,
any_owned_province;任意一个拥有的省份;;;;;;;;;;X,,
WEWAR;开战;;;;;;;;;;X,,
STABHIT_FROM_MIL_ACCESS;拥有军事通行权;;;;;;;;;;X,,
THEYATWAR;我们不能这么做，因为他们在进行战争中。;;;;;;;;;;X,,
MS_BAD_VERSION;错误版本。 请下载最新补丁。;;;;;;;;;;X,,
dice;骰子;;;;;;;;;;X,,
OFFENSEDESCR;*;;;;;;;;;;X,,
CREATE_WAVES;生成海浪;;;;;;;;;;X,,
OL_SHIPS;船只;;;;;;;;;;X,,
OL_TROOPS;部队;;;;;;;;;;X,,
OL_COLONISTS_DESC;我们的殖民者有 $CHANCE$% 的成功机会。 该殖民地有 $NUM$ 殖民者和 $NATIVES$ 土著居住。;;;;;;;;;;X,,
OL_NONE;没有;;;;;;;;;;X,,
OL_ARMY;这个陆军部队 $COMMANDER$ 和驻扎在 $PROV$。;;;;;;;;;;X,,
OL_NOCOMMANDER;没有指挥官;;;;;;;;;;X,,
OL_COMMANDER;由$COMMANDER$指挥;;;;;;;;;;X,,
OL_ARMY_MOVE;正在移向 $DEST$。;;;;;;;;;;X,,
OL_NAVY;这个海军舰队现在 $COMMANDER$ 和停靠在 $PROV$。;;;;;;;;;;X,,
OL_NAVY_MOVE;正在驶向 $DEST$。;;;;;;;;;;X,,
OL_NAVAL_BASE;在 $PROV$ 的海军基地停靠着 $NUM$ 个舰队;;;;;;;;;;X,,
OL_AIR_UNITS;空中单位;;;;;;;;;;X,,
OL_AIR;这个空军单位现在 $COMMANDER$ 和停留在 $PROV$。;;;;;;;;;;X,,
OL_AIR_MOVE;正在飞往$DEST$。;;;;;;;;;;X,,
OL_AIR_BASE;在 $PROV$ 的空军机场停放着 $NUM$ 个空军单位;;;;;;;;;;X,,
OL_COMBATS;地面战斗;;;;;;;;;;X,,
OL_NAVAL_COMBAT;海上战斗;;;;;;;;;;X,,
OL_AIR_COMBAT;空中战斗;;;;;;;;;;X,,
OL_LAND_COMBAT_ATTACK;在我们的进攻中我们取得了 $PROGRESS$%的进展。 我们部队的领导者 $OUR_LEAD$ 率领 $OUR_NUM$ 个旅，我们拥有 $OUR_RES$ 个旅做后备。 我们面对 $ENEMY$ 由 $THEIR_LEAD$ 率领的 $THEIR_NUM$ 个旅，他们拥有 $THEIR_RES$ 个旅做后备。;;;;;;;;;;X,,
OL_LAND_COMBAT_DEFEND;我们正在抵挡的敌军取得了 $PROGRESS$% 的进展。 守军的领导者 $OUR_LEAD$ 率领 $OUR_NUM$ 个旅，我们拥有 $OUR_RES$ 个旅做后备。 我们面对 $ENEMY$ 由 $THEIR_LEAD$ 率领的 $THEIR_NUM$ 个旅，他们拥有 $THEIR_RES$ 个旅做后备。;;;;;;;;;;X,,
OL_BOMB_ON_US;敌军轰炸;;;;;;;;;;X,,
OL_WE_BOMB;我军轰炸;;;;;;;;;;X,,
OL_WING;Wings;;;;;;;;;;X,,
NO_LEADER_FOR_THIS_1;这个师缺乏领导者。;;;;;;;;;;X,,
NO_LEADER_FOR_THIS_2;将领无法只统领一个旅参加战斗。;;;;;;;;;;X,,
LEADER_COMMAND_INFO;由$NAME$ (技能：$SKILL$)率领\n;;;;;;;;;;X,,
DIPRELCH_DEPENDENCY;傀儡国-宗主国之间的关系;;;;;;;;;;X,,
RELATION_CAPPED;不能进一步加强关系。;;;;;;;;;;X,,
GGCOINS_BAD_LOGIN;错误用户名或密码;;;;;;;;;;X,,
OV_CONT;点击进行方框将立即开始进行任务，直到玩家取消。;;;;;;;;;;X,,
ALLOWDEBTDESC;要求在战争时可以和该国举债贸易。;;;;;;;;;;X,,
KPH;千米每小时;;;;;;;;;;X,,
ITEM_RESEARCH_START;开始研究;;;;;;;;;;X,,
NONE;没有;;;;;;;;;;X,,
AI;AI;;;;;;;;;;X,,
accept;接受;;;;;;;;;;X,,
cancel;取消;;;;;;;;;;X,,
ANY_CORE_PROVINCE;任意核心;;;;;;;;;;X,,
OL_COMBAT;战斗;;;;;;;;;;X,,
OL_ARMIES;陆军;;;;;;;;;;X,,
OL_NAVIES;海军;;;;;;;;;;X,,
OL_STATEBUILDING_CONSTRUCTION;工厂建造;;;;;;;;;;X,,
OL_PROVINCE_CONSTRUCTION;省份建造;;;;;;;;;;X,,
OL_ARMY_CONSTRUCTION;招募陆军;;;;;;;;;;X,,
OL_NAVY_CONSTRUCITON;招募海军;;;;;;;;;;X,,
REMOVE_OL_SIEGES;围城;;;;;;;;;;X,,
REMOVE_OL_HOSTILE_SIEGES;敌军的围城;;;;;;;;;;X,,
OL_COMBAT_TOOLTIP;$ARMY_NAME$ 正和 $OPPOSING_ARMY$ 在 $LOCATION$作战。;;;;;;;;;;X,,
OL_NAVAL_COMBAT_TOOLTIP;$NAVY_NAME$ 正和 $OPPOSING_NAVY$ 在 $LOCATION$交火。;;;;;;;;;;X,,
OL_ARMIES_TOOLTIP;$ARMY_NAME$ 现在驻扎在 $LOCATION$。;;;;;;;;;;X,,
OL_NAVIES_TOOLTIP;$NAVY_NAME$ 现在停靠在 $LOCATION$。;;;;;;;;;;X,,
OL_STATEBUILDING_CONSTRUCTION_TOOLTIP;正在 $LOCATION$建造 $CONSTRUCTION$ 。;;;;;;;;;;X,,
OL_PROVINCE_CONSTRUCTION_TOOLTIP;正在 $LOCATION$建造 $CONSTRUCTION$ 。;;;;;;;;;;X,,
OL_ARMY_CONSTRUCTION_TOOLTIP;正在 $LOCATION$建造 $CONSTRUCTION$ 。;;;;;;;;;;X,,
OL_NAVY_CONSTRUCTION_TOOLTIP;正在 $LOCATION$建造 $CONSTRUCTION$ 。;;;;;;;;;;X,,
OL_SIEGES_TOOLTIP;我们正在占领 $PROVINCE$。;;;;;;;;;;X,,
OL_HOSTILE_SIEGES_TOOLTIP;我们的省份 $PROVINCE$ 正在被占领！;;;;;;;;;;X,,
OL_VIEW_COMBAT;开关 陆战 快捷栏;;;;;;;;;;X,,
OL_VIEW_NAVALCOMBAT;开关 海战 快捷栏;;;;;;;;;;X,,
OL_VIEW_ARMIES;开关 陆军 快捷栏;;;;;;;;;;X,,
OL_VIEW_NAVIES;开关 海军 快捷栏;;;;;;;;;;X,,
OL_VIEW_FACTORIES;开关 工厂建造 快捷栏;;;;;;;;;;X,,
OL_VIEW_BUILDINGS;开关 建筑建造 快捷栏;;;;;;;;;;X,,
OL_VIEW_ARMY_CONSTRUCTION;开关 陆军招募 快捷栏;;;;;;;;;;X,,
OL_VIEW_NAVY_CONSTRUCTION;开关 海军招募 快捷栏;;;;;;;;;;X,,
REMOVE_OL_VIEW_SIEGES;开关 围城 快捷栏;;;;;;;;;;X,,
REMOVE_OL_VIEW_HOSTILE_SIEGES;开关 敌方围城 快捷栏;;;;;;;;;;X,,
ABU_conservative;长老议会;;;;;;;;;;X,,
ABU_conservative_2;临时长老议会;;;;;;;;;;X,,
ABU_liberal;自由派;;;;;;;;;;X,,
ABU_reactionary;民族派;;;;;;;;;;X,,
ABU_anarcho_liberal;激进派;;;;;;;;;;X,,
ABU_socialist;社会党;;;;;;;;;;X,,
ABU_communist;共产党;;;;;;;;;;X,,
ABU_fascist;法西斯;;;;;;;;;;X,,
YEM_conservative;长老派;;;;;;;;;;X,,
YEM_liberal;自由党;;;;;;;;;;X,,
YEM_reactionary;民族派;;;;;;;;;;X,,
YEM_anarcho_liberal;社会派;;;;;;;;;;X,,
YEM_socialist;社会党;;;;;;;;;;X,,
YEM_communist;共产党;;;;;;;;;;X,,
